PMCID	SUBJECT_SCOPE_ID	S_START	S_END	SUBJECT_SCOPE	CONCEPT	C_START	C_END	CONCEPT_MENTION_ID
PMC2885310	PMC2885310.nxml.gz-59	[3557]	[3833]	Most sleep studies, however, have excluded pregnant women; hence very little is known about how insufficient sleep and sleep disordered breathing during gestation contribute to increased risks of medical complications of pregnancy including gestational diabetes mellitus (GDM)	very little is known	[3622]	[3642]	PMC2885310.nxml.gz-62
PMC2885310	PMC2885310.nxml.gz-68	[3835]	[3969]	To the best of our knowledge no one has evaluated the impact of sleep duration and snoring on maternal glucose metabolism in pregnancy	no one	[3864]	[3870]	PMC2885310.nxml.gz-70
PMC2885310	PMC2885310.nxml.gz-9	[297]	[453]	Little, however, is known about the consequences of insufficient sleep and poor sleep quality during pregnancy on glucose tolerance and gestational diabetes	Little ... is known	[297, 314]	[303, 322]	PMC2885310.nxml.gz-7
PMC2889879	PMC2889879.nxml.gz-124	[13860]	[14071]	Since, the outcome status (namely psychotic symptoms) among participants was unknown at study entry we cannot draw any conclusions about causality, only about the existence of associations (negative or positive)	unknown	[13937]	[13944]	PMC2889879.nxml.gz-125
PMC2889879	PMC2889879.nxml.gz-124	[13860]	[14071]	Since, the outcome status (namely psychotic symptoms) among participants was unknown at study entry we cannot draw any conclusions about causality, only about the existence of associations (negative or positive)	cannot draw any conclusions	[13963]	[13990]	PMC2889879.nxml.gz-28585
PMC2889879	PMC2889879.nxml.gz-132	[14073]	[14318]	Based on the hypothesis under study we interpreted the RR<1 as a negative association (for simplicity we refer to it from now on "decreased risk") and RR>1 as a positive association (for simplicity we refer to it from now on as "increased risk")	interpreted	[14112]	[14123]	PMC2889879.nxml.gz-134
PMC2889879	PMC2889879.nxml.gz-239	[31534]	[31659]	No earlier studies that we are aware of have evaluated the relationship between adult vitamin D levels and psychotic symptoms	No ... studies	[31534, 31545]	[31536, 31552]	PMC2889879.nxml.gz-237
PMC2889879	PMC2889879.nxml.gz-249	[31869]	[32072]	Results from the Northern Finland 1966 Birth Cohort showed that vitamin D supplementation during the first year of life was associated with a reduced risk of schizophrenia in males, but not in women [32]	but not	[32051]	[32058]	PMC2889879.nxml.gz-252
PMC2889879	PMC2889879.nxml.gz-277	[32756]	[32908]	A more complete picture of the vitamin D status could have been supplied through vitamin D levels in blood; however, no biological samples are available	no ... available	[32873, 32899]	[32875, 32908]	PMC2889879.nxml.gz-280
PMC2889879	PMC2889879.nxml.gz-30	[2678]	[2787]	The biological mechanisms underlying the etiology of schizophrenia and psychotic symptoms are largely unknown	unknown	[2780]	[2787]	PMC2889879.nxml.gz-32
PMC2889879	PMC2889879.nxml.gz-312	[34010]	[34099]	This puzzling finding may be due to unknown or known unhealthy constituents of fatty fish	unknown	[34046]	[34053]	PMC2889879.nxml.gz-316
PMC2889879	PMC2889879.nxml.gz-379	[36489]	[36676]	We have no baseline measure of symptom levels to further elucidate causality between different levels of intake of fatty fish or shellfish and the risk of positive psychotic-like symptoms	no baseline	[36497]	[36508]	PMC2889879.nxml.gz-380
PMC2889879	PMC2889879.nxml.gz-451	[39312]	[39426]	Furthermore, men were not included in the study and there is gender difference in the prevalence of psychosis [59]	not included	[39334]	[39346]	PMC2889879.nxml.gz-452
PMC2889879	PMC2889879.nxml.gz-468	[39924]	[40092]	We had no information about socioeconomic status, but the adjustment for education, which is strongly associated with socioeconomic status, did not change the estimates	no information	[39931]	[39945]	PMC2889879.nxml.gz-469
PMC2889879	PMC2889879.nxml.gz-475	[40094]	[40284]	Still, we cannot rule out that there are unknown confounders that we have not been adjusted for, for example drugs influencing levels of serum lipids or family history of psychiatric illness	unknown	[40135]	[40142]	PMC2889879.nxml.gz-477
PMC2889879	PMC2889879.nxml.gz-524	[41317]	[41399]	Unfortunately, we do not have information about specific vitamin D supplementation	do not have	[41335]	[41346]	PMC2889879.nxml.gz-527
PMC2889879	PMC2889879.nxml.gz-536	[41618]	[41714]	Unfortunately, we do not have any information about the use of such supplements during follow-up	do not have	[41636]	[41647]	PMC2889879.nxml.gz-538
PMC2889879	PMC2889879.nxml.gz-572	[43192]	[43345]	There are no current studies that can give real good answers to the question if dietary deficiency interacts with genetic vulnerability for schizophrenia	There are no	[43192]	[43204]	PMC2889879.nxml.gz-571
PMC2889879	PMC2889879.nxml.gz-572	[43192]	[43345]	There are no current studies that can give real good answers to the question if dietary deficiency interacts with genetic vulnerability for schizophrenia	no ... studies	[43202, 43213]	[43204, 43220]	PMC2889879.nxml.gz-573
PMC2889879	PMC2889879.nxml.gz-96	[5987]	[6208]	However, to our knowledge, no study has investigated the association between dietary intake of fish, omega-3 and omega-6 PUFA or vitamin D and the risk of having positive psychotic symptoms in the general adult population	no study	[6014]	[6022]	PMC2889879.nxml.gz-98
PMC2898025	PMC2898025.nxml.gz-140	[11945]	[12032]	The exact biologic mechanisms underlying a protective effect are not clearly understood	not clearly understood	[12010]	[12032]	PMC2898025.nxml.gz-142
PMC2898025	PMC2898025.nxml.gz-173	[13408]	[13491]	Little is known about specific determinants of asthma and atopy in the farm setting	Little is known	[13408]	[13423]	PMC2898025.nxml.gz-174
PMC2898025	PMC2898025.nxml.gz-175	[13493]	[13728]	Any relationship with glioma risk is probably complex and must be interpreted in light of differences in farming practices and the protective ability of farming environments, especially with respect to microbial exposures [102,103,114]	interpreted	[13559]	[13570]	PMC2898025.nxml.gz-180
PMC2898025	PMC2898025.nxml.gz-18	[638]	[766]	To date, a convincing explanation for the occurrence of adult gliomas decades after a seasonal exposure at birth remains elusive	remains elusive	[751]	[766]	PMC2898025.nxml.gz-19
PMC2898025	PMC2898025.nxml.gz-203	[14769]	[14946]	Furthermore, regarding the role of allergies and immunity, there is no clear trend toward a decreasing risk for glioma with younger ages at onset of the allergic condition [121]	no clear	[14837]	[14845]	PMC2898025.nxml.gz-205
PMC2898025	PMC2898025.nxml.gz-21	[930]	[1081]	Despite considerable efforts to unravel the etiologic basis for this cancer and attempts to find a cure, gliomas largely remain refractory to treatment	unravel	[962]	[969]	PMC2898025.nxml.gz-23
PMC2898025	PMC2898025.nxml.gz-257	[17631]	[17812]	Given the rarity of some infections and brain tumors, the interpretability of seasonal patterns, or the lack thereof, may be confounded by time- and/or space-dependent factors [126]	lack	[17735]	[17739]	PMC2898025.nxml.gz-262
PMC2898025	PMC2898025.nxml.gz-407	[25289]	[25470]	Overall, handedness appears to be a surrogate marker for an underlying but unidentified risk factor that interacts with seasonality and other factors to possibly explain glioma risk	unidentified	[25364]	[25376]	PMC2898025.nxml.gz-409
PMC2898025	PMC2898025.nxml.gz-472	[27526]	[27637]	However, the exact window of exposure when the underlying risk factor(s) most occur to cause disease is unknown	unknown	[27630]	[27637]	PMC2898025.nxml.gz-475
PMC2898025	PMC2898025.nxml.gz-5	[184]	[231]	The etiology of this disease is largely unknown	unknown	[224]	[231]	PMC2898025.nxml.gz-6
PMC2898025	PMC2898025.nxml.gz-70	[4974]	[5079]	The underlying rationale for the occurrence of a glioma decades after a seasonal exposure remains elusive	remains elusive	[5064]	[5079]	PMC2898025.nxml.gz-72
PMC2898025	PMC2898025.nxml.gz-73	[5081]	[5192]	No specific etiologic agent to date has been identified to support such a long induction period for this cancer	No ... identified	[5081, 5126]	[5083, 5136]	PMC2898025.nxml.gz-74
PMC2999828	PMC2999828.nxml.gz-239	[13466]	[13578]	Furthermore, during pregnancy, nasal congestion can worsen, although the exact mechanism for this is not defined	not defined	[13567]	[13578]	PMC2999828.nxml.gz-242
PMC2999828	PMC2999828.nxml.gz-255	[14390]	[14488]	The exact prevalence of anaphylaxis during pregnancy is unknown, but it is extremely uncommon [30]	unknown	[14446]	[14453]	PMC2999828.nxml.gz-256
PMC2999828	PMC2999828.nxml.gz-322	[17177]	[17278]	However, the exact prevalence of allergic forms of dermatitis in the pregnant population is not known	not known	[17269]	[17278]	PMC2999828.nxml.gz-323
PMC2999828	PMC2999828.nxml.gz-348	[18654]	[18877]	The recently introduced topical calcineurin inhibitors (pimecrolimus and tacrolimus), although effective in the treatment of atopic eczema, are not recommended for use in pregnant patients because of the lack of safety data	lack of ... data	[18858, 18873]	[18865, 18877]	PMC2999828.nxml.gz-353
PMC2999828	PMC2999828.nxml.gz-362	[19165]	[19320]	The pathogenesis of this condition is unknown, although there is speculation that it may be caused by allergic sensitization to endogenous hormones [46,47]	unknown	[19203]	[19210]	PMC2999828.nxml.gz-363
PMC2999828	PMC2999828.nxml.gz-380	[19686]	[19770]	There is a lack of data on the prevalence of adverse drug reactions during pregnancy	lack of data	[19697]	[19709]	PMC2999828.nxml.gz-14577
PMC2999828	PMC2999828.nxml.gz-456	[23420]	[23511]	To date, there are no biomarkers that can reliably predict which newborn will develop atopy	there are no	[23429]	[23441]	PMC2999828.nxml.gz-457
PMC2999828	PMC2999828.nxml.gz-629	[32057]	[32261]	In addition, a systematic review of several studies found no clear negative association between early solid food introduction and the development of asthma, food allergy, AR, or animal dander allergy [89]	no clear	[32115]	[32123]	PMC2999828.nxml.gz-632
PMC2999828	PMC2999828.nxml.gz-634	[32472]	[32588]	The impact of these 2 factors for sensitization to other allergens, such as aeroallergens, has not been investigated	not been investigated	[32567]	[32588]	PMC2999828.nxml.gz-639
PMC3205727	PMC3205727.nxml.gz-301	[20223]	[20362]	No prior studies have specifically examined impacts of maternal intake of sweets or soft drinks in pregnancy on offspring weight parameters	No prior studies	[20223]	[20239]	PMC3205727.nxml.gz-667
PMC3272870	PMC3272870.nxml.gz-332	[16083]	[16325]	Medullary carcinoma of the thyroid (MTC) constitutes approximately 5-10% of thyroid cancers, although there are no precise figures for incidence and survival rates because of the large geographic variations, mainly due to its familial pattern	there are no	[16185]	[16197]	PMC3272870.nxml.gz-335
PMC3272870	PMC3272870.nxml.gz-454	[20816]	[20882]	No reliably effective chemotherapeutic regimen has been identified	No ... identified	[20816, 20872]	[20818, 20882]	PMC3272870.nxml.gz-457
PMC3272870	PMC3272870.nxml.gz-462	[20884]	[20992]	New drugs with anti-angiogenetic, anti-tyrosine kinase and anti-VEGF effects are currently under observation	New	[20884]	[20887]	PMC3272870.nxml.gz-461
PMC3272870	PMC3272870.nxml.gz-470	[21262]	[21367]	Furthermore, there are new therapeutic approaches under validation for advanced or recurrent disease46-48	new	[21285]	[21288]	PMC3272870.nxml.gz-471
PMC3272870	PMC3272870.nxml.gz-530	[23179]	[23312]	Differently from what is observed in other pregnancy-associated cancers, no metastasis of DTC to placenta or foetus has been reported	no	[23252]	[23254]	PMC3272870.nxml.gz-536
PMC3272870	PMC3272870.nxml.gz-677	[28240]	[28563]	A possible increase in the rate of miscarriages has been reported to occur in the early period after therapy, but it remains uncertain whether abortion can be caused either by I-131 itself, by the thyroid autoimmunity often associated with disease or by the hypothyroid-hyperprolactinaemic status accompanying I-131 therapy	uncertain	[28365]	[28374]	PMC3272870.nxml.gz-682
PMC3272870	PMC3272870.nxml.gz-77	[3447]	[3498]	However, such a relation has not yet been confirmed	not yet	[3476]	[3483]	PMC3272870.nxml.gz-79
PMC3279448	PMC3279448.nxml.gz-34	[2412]	[2718]	The molecular mechanisms that underlie these observations remain unclear, although recent work suggests that alterations to placental function may lead to altered fetal development and programming, likely playing a critical role in mediating these associations (Higgins et al. 2011;Lester and Padbury 2009)	remain unclear	[2470]	[2484]	PMC3279448.nxml.gz-35
PMC3279448	PMC3279448.nxml.gz-55	[4812]	[5144]	The methylation status of these elements may represent a passive dosimeter by being altered by various exposures, although differences in the underlying structure of these elements and the unclear function of methylation of these regions suggest that their alteration and their potential relevance need to be more carefully examined	unclear	[5001]	[5008]	PMC3279448.nxml.gz-58
PMC3348565	PMC3348565.nxml.gz-117	[20996]	[21182]	However, a limitation due to the high-risk nature of our population is that the generalisability of our findings to populations with low-to-moderate risk of vitamin deficiency is unknown	unknown	[21175]	[21182]	PMC3348565.nxml.gz-120
PMC3348565	PMC3348565.nxml.gz-158	[22839]	[23044]	Although this is probably true, a sufficient serum concentrations for the immunological effects of vitamin D is unknown and could be higher or lower than that of the skeletal system accepted concentrations	unknown	[22951]	[22958]	PMC3348565.nxml.gz-162
PMC3348565	PMC3348565.nxml.gz-190	[24321]	[24391]	The benefits of supplementation for tuberculosis are similarly unclear	unclear	[24384]	[24391]	PMC3348565.nxml.gz-192
PMC3348565	PMC3348565.nxml.gz-246	[26560]	[26878]	Alternately, it might be that immunological effectiveness of supplementation is highly dependent upon other factors as yet unidentified, or other prevalent factors in this high-risk population (for example, other malnutrition factors and that 5·5% of the children in our study had a Z score of weight for age below −3)	unidentified	[26683]	[26695]	PMC3348565.nxml.gz-251
PMC3373750	PMC3373750.nxml.gz-2	[136]	[275]	Little is known about the use of herbs in low income underserved mothers and patterns of communication about herb use to prenatal providers	Little is known	[136]	[151]	PMC3373750.nxml.gz-1
PMC3400371	PMC3400371.nxml.gz-405	[21350]	[21586]	To this end, we recommend a cue to be taken from new approaches to iron fortification technology development whereby iron-mediated undesirable taste and appearance are prevented while its stability and bioavailability are preserved [60]	new	[21399]	[21402]	PMC3400371.nxml.gz-409
PMC3427250	PMC3427250.nxml.gz-10715	[23341]	[23686]	As those authors recognize that the evidence to propose such intakes is scarce and as long as the health benefits of having serum 25(OH)D levels higher than 30 ng/ml are not clearly established particularly in pregnant women, the Belgian Superior Health council still recommends a vitamin D supplement of 20 µg/day or 800 IU during pregnancy[58]	not ... established	[23511, 23523]	[23514, 23534]	PMC3427250.nxml.gz-10712
PMC3427250	PMC3427250.nxml.gz-143	[21686]	[21823]	Smoking increased the risk of both vitamin D deficiency and severe vitamin D deficiency; the mechanism for this appears to be unclear[50]	unclear	[21812]	[21819]	PMC3427250.nxml.gz-145
PMC3427250	PMC3427250.nxml.gz-164	[22914]	[23091]	The adequate intake of vitamin D during pregnancy and lactation is unknown, although it appears to be greater than the current dietary recommendations of 400 IU/d or 10 µg/d[58]	unknown	[22981]	[22988]	PMC3427250.nxml.gz-165
PMC3427250	PMC3427250.nxml.gz-189	[23890]	[24082]	In the absence of survey data from other European countries, we suspect that the prevalence of vitamin D deficiency in Belgium likely reflects the situation in other Western European countries	absence of	[23897]	[23907]	PMC3427250.nxml.gz-10717
PMC3427250	PMC3427250.nxml.gz-198	[24256]	[24448]	In addition to the uncertainty concerning the optimal vitamin D intakes preventing vitamin D deficiency, there exists also a lack of recommendations to treat vitamin D deficient pregnant women	uncertainty	[24275]	[24286]	PMC3427250.nxml.gz-199
PMC3427250	PMC3427250.nxml.gz-207	[24566]	[24850]	The uncovering of the magnitude of vitamin D deficiency in pregnant women in Belgium (and Western Europe) should be translated into new research in order to fill the huge knowledge gap concerning the adequate amount of vitamin D to prevent and treat vitamin D deficient pregnant women	knowledge gap	[24737]	[24750]	PMC3427250.nxml.gz-212
PMC3427250	PMC3427250.nxml.gz-35	[3001]	[3252]	However there is so far no conclusive evidence about the causality of these relationships, as no randomised controlled trials of vitamin D supplementation with an appropriate assessment of a variety of health outcomes have been carried out to date[21]	no ... trials	[3095, 3120]	[3097, 3126]	PMC3427250.nxml.gz-40
PMC3427250	PMC3427250.nxml.gz-5	[273]	[371]	There are no representative country data available on vitamin D status of pregnant women in Europe	no ... available	[283, 314]	[285, 323]	PMC3427250.nxml.gz-6
PMC3427250	PMC3427250.nxml.gz-60	[4709]	[4809]	The uncertainty concerning the optimal serum 25-(OH)D concentration in pregnant women is even higher	uncertainty	[4713]	[4724]	PMC3427250.nxml.gz-61
PMC3427250	PMC3427250.nxml.gz-64	[4811]	[4910]	As long as the proposed values are not validated in clinical trials the controversy will remain[28]	not validated	[4846]	[4859]	PMC3427250.nxml.gz-66
PMC3679768	PMC3679768.nxml.gz-34	[6196]	[6448]	While there are no firmly established practice guidelines, it has been suggested that before 28 weeks of gestation, aortic repair should proceed without cesarean section and after 32 weeks gestation, emergency cesarean section precede aortic repair [6]	no firmly established	[6212]	[6233]	PMC3679768.nxml.gz-35
PMC3914197	PMC3914197.nxml.gz-45	[5580]	[5858]	The pathophysiology is not well understood but has been hypothesized to result from excessive stimulation of V1 receptors by vasopressinase-altered AVP leading to platelet aggregation, vasospasm, endothelial constriction, and brain stimulation as discussed by Krege and Katz [6]	not well understood	[5603]	[5622]	PMC3914197.nxml.gz-46
PMC3915248	PMC3915248.nxml.gz-11	[1193]	[1441]	They were not told that the men who worked in the mines were breathing carcinogenic radon gas and showering in radioactive water, nor that the women washing their husbands’ work clothes could spread radionuclides to the rest of the family’s laundry	not told	[1203]	[1211]	PMC3915248.nxml.gz-12
PMC3915248	PMC3915248.nxml.gz-146	[10389]	[10507]	“If we see any of these activated T cells, we know that the immune system is highly reacting to something,” Erdei says	something	[10485]	[10494]	PMC3915248.nxml.gz-149
PMC3915248	PMC3915248.nxml.gz-150	[10509]	[10621]	“We didn’t know what it is. This is the next step to find out how it’s really happening on the molecular level.”	didn’t know	[10513]	[10524]	PMC3915248.nxml.gz-151
PMC3915248	PMC3915248.nxml.gz-218	[13570]	[13735]	“We’ve pretty much been clear from the beginning that if we see something that’s wrong, we’re not going to let it stick around just to preserve the data,” Lewis says	something	[13634]	[13643]	PMC3915248.nxml.gz-220
PMC3915248	PMC3915248.nxml.gz-28	[3607]	[3709]	We thought we were very fortunate, but we were not told, ‘Later on this will affect you in this way.’”	not told	[3654]	[3662]	PMC3915248.nxml.gz-31
PMC3933411	PMC3933411.nxml.gz-110	[5558]	[5751]	In Romania it is not clear whether there is a relationship between socio-demographic factors or the level of nutritional knowledge and the use of iron, folic acid and multivitamins in pregnancy	not clear	[5575]	[5584]	PMC3933411.nxml.gz-111
PMC3933411	PMC3933411.nxml.gz-129	[6976]	[7144]	We selected a 95% confidence level and an assumed prevalence of supplement use of 50%, informed by other studies [15-19,22], due to the lack of prior data in our region	lack of ... data	[7112, 7126]	[7119, 7130]	PMC3933411.nxml.gz-133
PMC3933411	PMC3933411.nxml.gz-137	[7384]	[7566]	Owing to the lack of other available data, we used the annual number of live births in Iaşi county reported on 01 July 2009 (n = 9,499) to define the size of the reference group [23]	lack of ... data	[7397, 7421]	[7404, 7425]	PMC3933411.nxml.gz-139
PMC3933411	PMC3933411.nxml.gz-400	[31653]	[31879]	This index is not recorded in Romania; instead, we evaluated engagement in prenatal care according to Ministry of Health recommendations, which refer to the total number of prenatal consultations and time of initiation of care	not recorded	[31667]	[31679]	PMC3933411.nxml.gz-402
PMC3933411	PMC3933411.nxml.gz-471	[34355]	[34521]	This was the first use of a newly developed questionnaire, which we administered 2–3 days after delivery, to include women who may not have engaged with prenatal care	newly	[34383]	[34388]	PMC3933411.nxml.gz-473
PMC3933411	PMC3933411.nxml.gz-492	[35091]	[35458]	The sample size of our study was determined based on an unknown prevalence of supplements intake (which was set by default to be 50%), but may have been too small to accommodate some subgroup analyses; we must therefore be cautious about the conclusions that can be drawn from subgroup analysis and test the hypotheses that arise from these findings in future studies	unknown	[35147]	[35154]	PMC3933411.nxml.gz-494
PMC3933411	PMC3933411.nxml.gz-5	[204]	[462]	Nutritional education is considered an important tool for promoting a healthy lifestyle, but has not been studied as a determinant for maternal use of supplements during pregnancy, especially in Romania, where evidence about pregnancy and nutrition is scarce	not been studied	[301]	[317]	PMC3933411.nxml.gz-10
PMC4122855	PMC4122855.nxml.gz-7	[327]	[467]	No Australian GDM Nutrition Practice Guidelines exist and systematic delivery of dietetic care to women with GDM does not occur in Australia	No ... exist	[327, 375]	[329, 380]	PMC4122855.nxml.gz-8
PMC4311629	PMC4311629.nxml.gz-140	[12288]	[12401]	Whatever their developmental origin, white, “brite” and brown adipocytes seem to greatly differ in their function	Whatever	[12288]	[12296]	PMC4311629.nxml.gz-141
PMC4311629	PMC4311629.nxml.gz-363	[31232]	[31480]	No data are available as yet with regard to the impact of early leptin administration on the subsequent “browning” of WAT and the related regulation of glucose metabolism, as well as the response to hypercaloric diets later in life in the offspring	No ... available	[31232, 31244]	[31234, 31253]	PMC4311629.nxml.gz-361
PMC4311629	PMC4311629.nxml.gz-50	[3646]	[3893]	Although the pathogenesis of obesity is extremely complex and is far from being unraveled, the key component of the obesity epidemic is long-term dysregulation of energy balance, comprising increased energy intake and/or reduced energy expenditure	far from being unraveled	[3711]	[3735]	PMC4311629.nxml.gz-53
PMC4311629	PMC4311629.nxml.gz-5680	[11826]	[12018]	Whether “brite” adipocytes descend from unique precursors, or share progenitors with either white or classic brown adipocytes still remains to be established (for rev., see Chechi et al.,2013)	remains to be established	[11958]	[11983]	PMC4311629.nxml.gz-132
PMC4311629	PMC4311629.nxml.gz-65	[4307]	[4419]	New alternatives focusing on adipose tissue function could potentially be of therapeutic relevance in the future	New	[4307]	[4310]	PMC4311629.nxml.gz-64
PMC4352710	PMC4352710.nxml.gz-11	[697]	[795]	The influence of paternal diet on congenital abnormalities and fertility is still being elucidated	still being elucidated	[773]	[795]	PMC4352710.nxml.gz-13
PMC4352710	PMC4352710.nxml.gz-29	[2059]	[2342]	Although the precise mechanism is unclear, it is thought that epigenetic modifications (study of heritable changes in gene activity that are not caused by changes in the DNA sequence) play a role in both neural tube defects and decreased fertility of men with a folate deficiency [8]	unclear	[2093]	[2100]	PMC4352710.nxml.gz-30
PMC4352710	PMC4352710.nxml.gz-51	[3293]	[3462]	However, it is unclear at this time whether or not supplementation of vitamins such as folate can reduce congenital anomalies in men with an otherwise well-balanced diet	unclear	[3308]	[3315]	PMC4352710.nxml.gz-52
PMC4377896	PMC4377896.nxml.gz-315	[24116]	[24328]	There is no universal standard for which neurodevelopmental tests are most appropriate for use in children of varying ages and at what age meaningful differences in neurocognitive development can be detected [29]	no ... standard	[24125, 24138]	[24127, 24146]	PMC4377896.nxml.gz-317
PMC4377896	PMC4377896.nxml.gz-345	[25382]	[25570]	A systematic review of randomised control trials examining LC n -3PUFA supplementation during pregnancy found no clear association between supplement use and infant cognitive outcomes [33]	no clear	[25492]	[25500]	PMC4377896.nxml.gz-347
PMC4377896	PMC4377896.nxml.gz-356	[25769]	[26001]	Presently, there have been no randomised control trials examining neurocognitive outcomes associated with prenatal multivitamin use and infant neurodevelopment, and these are unlikely to occur given ethical implications of such [35]	no ... trials	[25796, 25818]	[25798, 25824]	PMC4377896.nxml.gz-358
PMC4377896	PMC4377896.nxml.gz-387	[27029]	[27165]	Randomised clinical trials have been conducted using fish oil supplementation in pregnancy, but not with fish considered as a whole food	but not	[27121]	[27128]	PMC4377896.nxml.gz-390
PMC4564405	PMC4564405.nxml.gz-5	[307]	[380]	However in our community, ANC user's perceptions of quality are not known	not known	[371]	[380]	PMC4564405.nxml.gz-8
PMC4683322	PMC4683322.nxml.gz-11	[2003]	[2085]	The data show new way to study porcine hepatic function of glucocorticoid receptor	new	[2017]	[2020]	PMC4683322.nxml.gz-12
PMC4859539	PMC4859539.nxml.gz-190	[21675]	[21997]	Additionally, the lack of correlation may suggest that circulating cathelicidin concentration is not reflective of what is happening at the cellular level, and in this regard, cathelicidin mRNA expression by immune cells or target tissue may be a better indicator of vitamin D’s long-term effect on the cathelicidin system	not reflective	[21772]	[21786]	PMC4859539.nxml.gz-195
PMC4859539	PMC4859539.nxml.gz-48	[3300]	[3569]	To address this gap in the literature, the aim of this follow-up study was to determine if maternal vitamin D status during pregnancy and/or a child’s current vitamin D status affect the circulating concentration of cathelicidin in healthy children years after delivery	gap	[3316]	[3319]	PMC4859539.nxml.gz-49
PMC4897523	PMC4897523.nxml.gz-139	[4901]	[4990]	Furthermore, the nature of the precise catalyst of autism has not been revealed as of yet	has not been	[4959]	[4971]	PMC4897523.nxml.gz-142
PMC4897523	PMC4897523.nxml.gz-157	[5438]	[5572]	The etiology of autism is unknown, although perinatal and neonatal exposures have been the focus of recent epidemiologic research [57]	unknown	[5464]	[5471]	PMC4897523.nxml.gz-158
PMC4897523	PMC4897523.nxml.gz-242	[9197]	[9346]	No specific article examined specific aspects such as room temperature, lack of equipment, time spent with the mother, or proximity to other neonates	No ... article	[9197, 9209]	[9199, 9216]	PMC4897523.nxml.gz-245
PMC4897523	PMC4897523.nxml.gz-440	[18422]	[18633]	It was assessed that maternal smoking was related to a modest increase in the risk of Pervasive Developmental Disorders, however, there was no known association between maternal smoking and childhood autism [34]	no known	[18562]	[18570]	PMC4897523.nxml.gz-444
