	ARTICLE	ARTICLE DATE	SENTENCE NUM	SENTENCE	IGNORANCE CATEGORIES	NUM IGNORANCE CATEGORIES	OBO ID (LABEL)	CLUSTER	PREPROCESSED_SENTENCE
S16-PMC3356951	PMC3356951	4/2012	S16-PMC3356951	['[5] emerging RESEARCH SUPPORTS the POSSIBLE ROLE of Vitamin D against cancer, Heart disease, fractures and falls, Autoimmune diseases, influenza, type-2 diabetes, and depression.']	[('INCOMPLETE_EVIDENCE', 13), ('INCOMPLETE_EVIDENCE', 22), ('INCOMPLETE_EVIDENCE', 35), ('SUPERFICIAL_RELATIONSHIP', 44)]	4	[('CHEBI_27300', 'vitamin D', 52, 'vitamin D'), ('UBERON_0000948', 'heart', 78, 'heart'), ('UBERON_0001442', 'skeleton of manus', 114, 'autoimmune')]	0	['[5]  cancer, disease, fractures falls,  diseases, influenza, type-2 diabetes, depression.']
S16-PMC3427250	PMC3427250	8/2012	S16-PMC3427250	['adequate Vitamin D intake is ASSOCIATED with a lower risk of cancer[7],[8],[9],[10],[11], Cardiovascular diseases[12], Autoimmune diseases[13], Neurological disorders[14]and diabetes[15].']	[('SUPERFICIAL_RELATIONSHIP', 29)]	1	[('CHEBI_27300', 'vitamin D', 9, 'vitamin D'), ('UBERON_0004535', 'cardiovascular system', 90, 'cardiovascular'), ('UBERON_0001442', 'skeleton of manus', 119, 'autoimmune'), ('UBERON_0001016', 'nervous system', 144, 'neurological')]	0	['adequate  intake cancer[7],[8],[9],[10],[11], cardiovascular diseases[12],  diseases[13], neurological disorders[14]and diabetes[15].']
S0-PMC3476426	PMC3476426	8/2012	S0-PMC3476426	['reduced Serum concentrations of 25-Hydroxy Vitamin D in children with autism: RELATION to autoimmunity\n\nabstract\n\nbackground\naside from the Skeletal health affection, Vitamin D deficiency has BEEN IMPLICATED as a POTENTIAL environmental FACTOR triggering for SOME Autoimmune disorders.']	[('SUPERFICIAL_RELATIONSHIP', 78), ('ANOMALY_CURIOUS_FINDING', 192), ('SUPERFICIAL_RELATIONSHIP', 197), ('INCOMPLETE_EVIDENCE', 213), ('SUPERFICIAL_RELATIONSHIP', 237), ('INCOMPLETE_EVIDENCE', 259)]	6	[('UBERON_0001977', 'blood serum', 8, 'serum'), ('CHEBI_43141', '3-hydroxypropoxy group', 32, '25-hydroxy'), ('CHEBI_27300', 'vitamin D', 43, 'vitamin D'), ('UBERON_0004288', 'skeleton', 140, 'skeletal'), ('CHEBI_27300', 'vitamin D', 167, 'vitamin D'), ('UBERON_0001442', 'skeleton of manus', 264, 'autoimmune')]	0	['reduced serum concentrations 25-hydroxy  children autism: autoimmunity\n\nabstract\n\nbackground\naside skeletal affection,  environmental  disorders.']
S22-PMC3476426	PMC3476426	8/2012	S22-PMC3476426	['RECENTLY, Vitamin D deficiency HAS BEEN IMPLICATED as a POTENTIAL environmental FACTOR triggering SOME Autoimmune disorders, including multiple sclerosis (ms) and systemic lupus erythematosus (sle) [5-7].']	[('INCOMPLETE_EVIDENCE', 0), ('INCOMPLETE_EVIDENCE', 31), ('SUPERFICIAL_RELATIONSHIP', 40), ('INCOMPLETE_EVIDENCE', 56), ('SUPERFICIAL_RELATIONSHIP', 80), ('INCOMPLETE_EVIDENCE', 98)]	6	[('CHEBI_27300', 'vitamin D', 10, 'vitamin D'), ('UBERON_0001442', 'skeleton of manus', 103, 'autoimmune')]	0	['recently,  environmental  disorders, sclerosis (ms) systemic lupus erythematosus (sle) [5-7].']
S91-PMC3476426	PMC3476426	8/2012	S91-PMC3476426	['RECENTLY, Vitamin D deficiency HAS BEEN IMPLICATED as a POTENTIAL environmental FACTOR triggering SOME Autoimmune disorders [5,6].']	[('INCOMPLETE_EVIDENCE', 0), ('INCOMPLETE_EVIDENCE', 31), ('SUPERFICIAL_RELATIONSHIP', 40), ('INCOMPLETE_EVIDENCE', 56), ('SUPERFICIAL_RELATIONSHIP', 80), ('INCOMPLETE_EVIDENCE', 98)]	6	[('CHEBI_27300', 'vitamin D', 10, 'vitamin D'), ('UBERON_0001442', 'skeleton of manus', 103, 'autoimmune')]	0	['recently,  environmental  disorders [5,6].']
S128-PMC3476426	PMC3476426	8/2012	S128-PMC3476426	['Vitamin D deficiency HAS BEEN IMPLICATED as a POTENTIAL environmental FACTOR triggering SOME Autoimmune disorders SUGGESTING that Vitamin D MIGHT play a ROLE in Regulating auto-Antibody production [5,6].']	[('INCOMPLETE_EVIDENCE', 21), ('SUPERFICIAL_RELATIONSHIP', 30), ('INCOMPLETE_EVIDENCE', 46), ('SUPERFICIAL_RELATIONSHIP', 70), ('INCOMPLETE_EVIDENCE', 88), ('INCOMPLETE_EVIDENCE', 114), ('INCOMPLETE_EVIDENCE', 140), ('SUPERFICIAL_RELATIONSHIP', 153)]	8	[('CHEBI_28384', 'vitamin K', 0, 'Vitamin D'), ('UBERON_0001442', 'skeleton of manus', 93, 'autoimmune'), ('CHEBI_27300', 'vitamin D', 130, 'vitamin D'), ('GO_0065007', 'biological regulation', 161, 'regulating'), ('GO_0042571', 'immunoglobulin complex, circulating', 177, 'antibody')]	0	['vitamin environmental  disorders  play auto-antibody production [5,6].']
S145-PMC3476426	PMC3476426	8/2012	S145-PMC3476426	['basic, Genetic, and epidemiological studies INDICATE a POTENTIAL ROLE of Vitamin D in the PREVENTION of Autoimmune diseases, BUT randomized and controlled TRIALS ARE NECESSARY to establish the clinical efficacy of Vitamin D supplementation in ill or at-RISK subjects [48].']	[('INCOMPLETE_EVIDENCE', 44), ('INCOMPLETE_EVIDENCE', 55), ('SUPERFICIAL_RELATIONSHIP', 65), ('SUPERFICIAL_RELATIONSHIP', 90), ('ALTERNATIVE_OPTIONS_CONTROVERSY', 125), ('FUTURE_WORK', 155), ('FUTURE_WORK', 166), ('IMPORTANT_CONSIDERATION', 166), ('IMPORTANT_CONSIDERATION', 253)]	9	[('SO_0000704', 'gene', 7, 'genetic'), ('CHEBI_27300', 'vitamin D', 73, 'vitamin D'), ('UBERON_0001442', 'skeleton of manus', 104, 'autoimmune'), ('CHEBI_27300', 'vitamin D', 214, 'vitamin D')]	0	['basic, genetic, epidemiological   diseases,  supplementation subjects [48].']
S39-PMC3635901	PMC3635901	4/2013	S39-PMC3635901	['THE NEED to provide Vitamin D supplementation for patients with Autoimmune diseases, including ss, is clear.']	[('INCOMPLETE_EVIDENCE', 0)]	1	[('CHEBI_27300', 'vitamin D', 20, 'vitamin D'), ('UBERON_0001442', 'skeleton of manus', 64, 'autoimmune')]	0	[' supplementation patients  diseases, ss, clear.']
S126-PMC3659910	PMC3659910	1/2013	S126-PMC3659910	['Animal MODELS of Vitamin D deficiency HAVE SHOWN just how IMPORTANT adequate nutritional intakes of Vitamin D are to Skeletal, Cardiovascular, and Neurologic Development in experimental Animals.']	[('INCOMPLETE_EVIDENCE', 7), ('INCOMPLETE_EVIDENCE', 38), ('IMPORTANT_CONSIDERATION', 58)]	3	[('NCBITaxon_33208', 'Metazoa', 0, 'Animal'), ('CHEBI_27300', 'vitamin D', 17, 'vitamin D'), ('CHEBI_27300', 'vitamin D', 100, 'vitamin D'), ('GO_0001501', 'skeletal system development', 117, 'skeletal ...'), ('UBERON_0001442', 'skeleton of manus', 117, 'skeletal ...'), ('GO_0002026', 'regulation of the force of heart contraction', 127, 'cardiovascular ...'), ('UBERON_0004535', 'cardiovascular system', 127, 'cardiovascular'), ('GO_0007399', 'nervous system development', 147, 'neurologic development'), ('UBERON_0001016', 'nervous system', 147, 'neurologic'), ('NCBITaxon_33208', 'Metazoa', 186, 'animals')]	0	['animal  nutritional intakes  cardiovascular, neurologic animals.']
S20-PMC3672018	PMC3672018	5/2013	S20-PMC3672018	['low Vitamin D during Gestation and in early Life MAY THEREFORE play an IMPORTANT ROLE for susceptibility to bone fragility, obesity and Autoimmune diseases later in Life [6].']	[('INCOMPLETE_EVIDENCE', 49), ('PROBABLE_UNDERSTANDING', 53), ('IMPORTANT_CONSIDERATION', 71), ('SUPERFICIAL_RELATIONSHIP', 81)]	4	[('CHEBI_27300', 'vitamin D', 4, 'vitamin D'), ('GO_0007565', 'female pregnancy', 21, 'gestation'), ('UBERON_0000104', 'life cycle', 44, 'life'), ('UBERON_0001442', 'skeleton of manus', 136, 'autoimmune'), ('UBERON_0000104', 'life cycle', 165, 'life')]	0	['low  gestation life play bone fragility, obesity  diseases life [6].']
S42-PMC3672018	PMC3672018	5/2013	S42-PMC3672018	['furthermore, there are studies SHOWING that low fetal Vitamin D MAY lead to persistent changes in the Immune System, THUS POSSIBLY INFLUENCING the risk of developing Autoimmune diseases such as t1d [14,19,20].']	[('INCOMPLETE_EVIDENCE', 31), ('INCOMPLETE_EVIDENCE', 64), ('PROBABLE_UNDERSTANDING', 117), ('INCOMPLETE_EVIDENCE', 122), ('SUPERFICIAL_RELATIONSHIP', 131)]	5	[('CHEBI_27300', 'vitamin D', 54, 'vitamin D'), ('UBERON_0002405', 'immune system', 102, 'immune system'), ('UBERON_0001442', 'skeleton of manus', 166, 'autoimmune')]	0	['furthermore, fetal  changes immune system,  diseases t1d [14,19,20].']
S101-PMC3672018	PMC3672018	5/2013	S101-PMC3672018	['for instance, INFLUENCE of low Vitamin D on obesity and Adipose Tissues MAY BE particularly IMPORTANT for children whose third Gestation periods occur during winter, WHILE INFLUENCE of low Vitamin D on Autoimmune diseases MAY BE particularly IMPORTANT for children whose first Gestational trimester occurs during winter.']	[('SUPERFICIAL_RELATIONSHIP', 14), ('INCOMPLETE_EVIDENCE', 72), ('IMPORTANT_CONSIDERATION', 92), ('ALTERNATIVE_OPTIONS_CONTROVERSY', 166), ('SUPERFICIAL_RELATIONSHIP', 172), ('INCOMPLETE_EVIDENCE', 222), ('IMPORTANT_CONSIDERATION', 242)]	7	[('CHEBI_27300', 'vitamin D', 31, 'vitamin D'), ('UBERON_0001013', 'adipose tissue', 56, 'adipose tissues'), ('GO_0007565', 'female pregnancy', 127, 'gestation'), ('CHEBI_27300', 'vitamin D', 189, 'vitamin D'), ('UBERON_0001442', 'skeleton of manus', 202, 'autoimmune'), ('GO_0007565', 'female pregnancy', 277, 'gestational')]	0	['instance,  obesity adipose tissues children whose third gestation periods occur winter,   diseases children whose gestational trimester occurs winter.']
S3-PMC3717170	PMC3717170	5/2013	S3-PMC3717170	['THIS REPORT summarizes RECENT RESEARCH on the ROLES for Vitamin D in cancer, Immunity and Autoimmune diseases, Cardiovascular and Respiratory health, Pregnancy, obesity, Erythropoiesis, diabetes, muscle function, and Aging.']	[('QUESTION_ANSWERED_BY_THIS_WORK', 0), ('INCOMPLETE_EVIDENCE', 23), ('SUPERFICIAL_RELATIONSHIP', 46)]	3	[('CHEBI_27300', 'vitamin D', 56, 'vitamin D'), ('GO_0007566', 'embryo implantation', 77, 'immunity'), ('UBERON_0001442', 'skeleton of manus', 90, 'autoimmune'), ('UBERON_0004535', 'cardiovascular system', 111, 'cardiovascular'), ('UBERON_0001004', 'respiratory system', 130, 'respiratory'), ('GO_0007565', 'female pregnancy', 150, 'pregnancy'), ('GO_0030218', 'erythrocyte differentiation', 170, 'erythropoiesis'), ('GO_0007568', 'aging', 217, 'aging')]	0	['summarizes  cancer, immunity  diseases, cardiovascular respiratory health, pregnancy, obesity, erythropoiesis, diabetes, muscle function, aging.']
S20-PMC3717170	PMC3717170	5/2013	S20-PMC3717170	['the mechanism of 1,25(Oh)2D3Suppression of Il-17 was found to be transcriptional and to involve blocking of Nuclear factor for Activated T Cells (Nfat, which is IMPORTANT for T Cell receptor–mediated transcriptional Regulation of Il-17), recruitment of Histone deacetylase to the Il-17 Promoter, and Sequestration of Runt-Related Transcription Factor 1 (runx1) by the vdr.31,25(Oh)2D3Was also FOUND to have a direct EFFECT on the induction of Foxp3, a transcription factor that ASSOCIATES with Nfat and runx1 for transcriptional repression.3THESE results DESCRIBE NOVEL mechanisms and new CONCEPTS with regard to Vitamin D and the Immune System and SUGGEST THERAPEUTIC TARGETS for the Control of Autoimmune diseases.']	[('IMPORTANT_CONSIDERATION', 161), ('ANOMALY_CURIOUS_FINDING', 393), ('SUPERFICIAL_RELATIONSHIP', 416), ('SUPERFICIAL_RELATIONSHIP', 478), ('INCOMPLETE_EVIDENCE', 540), ('INCOMPLETE_EVIDENCE', 555), ('FULL_UNKNOWN', 564), ('INCOMPLETE_EVIDENCE', 589), ('FUTURE_WORK', 649), ('INCOMPLETE_EVIDENCE', 649), ('FUTURE_WORK', 657), ('FUTURE_WORK', 669)]	12	[('CHEBI_42976', 'L-glycero-alpha-D-manno-heptopyranose', 17, '1,25(OH)2D3suppression'), ('PR_000001470', 'interleukin-28B', 43, 'IL-17'), ('GO_0005634', 'nucleus', 108, 'nuclear'), ('CL_0002129', 'regular atrial cardiac myocyte', 127, 'activated T cells'), ('PR_000011111', 'N-terminal EF-hand calcium-binding protein 3', 146, 'NFAT'), ('CL_0000084', 'T cell', 175, 'T cell'), ('GO_0065007', 'biological regulation', 216, 'regulation'), ('PR_000001470', 'interleukin-28B', 230, 'IL-17'), ('CHEBI_15358', 'histone', 253, 'histone'), ('PR_000043452', 'core histone', 253, 'histone'), ('PR_000001470', 'interleukin-28B', 280, 'IL-17'), ('SO_0000167', 'promoter', 286, 'promoter'), ('GO_0051235', 'maintenance of location', 300, 'sequestration'), ('PR_000014373', 'retinoic acid receptor RXR-beta', 317, 'Runt-related transcription factor 1'), ('CHEBI_73386', 'Ala-Val-Asp-Ser', 375, '25(OH)2D3was'), ('PR_000007655', 'GSK-3-binding protein FRAT2', 443, 'Foxp3'), ('PR_000011111', 'N-terminal EF-hand calcium-binding protein 3', 494, 'NFAT'), ('CHEBI_27300', 'vitamin D', 613, 'vitamin D'), ('UBERON_0002405', 'immune system', 631, 'immune system'), ('GO_0065007', 'biological regulation', 685, 'control'), ('UBERON_0001442', 'skeleton of manus', 696, 'autoimmune')]	0	['1,25(oh)2d3suppression il-17 transcriptional blocking nuclear activated cells (nfat, cell receptor–mediated transcriptional il-17), recruitment histone deacetylase il-17 promoter, sequestration runt-related transcription (runx1) vdr.31,25(oh)2d3was induction foxp3, transcription nfat runx1 transcriptional repression.3these results mechanisms regard  immune system  diseases.']
S44-PMC3717170	PMC3717170	5/2013	S44-PMC3717170	['as with antibacterial Responses to infection, it HAS BEEN PROPOSED that Adaptive Immune Responses MAY BE compromised in patients with low Serum concentrations of 25(Oh)D3, and ASSOCIATION studies HAVE SHOWN LINKS between Autoimmune disease and Vitamin D deficiency.']	[('INCOMPLETE_EVIDENCE', 49), ('INCOMPLETE_EVIDENCE', 58), ('INCOMPLETE_EVIDENCE', 98), ('SUPERFICIAL_RELATIONSHIP', 176), ('INCOMPLETE_EVIDENCE', 196), ('SUPERFICIAL_RELATIONSHIP', 207)]	6	[('GO_0060033', 'anatomical structure regression', 22, 'responses'), ('GO_0051866', 'general adaptation syndrome', 72, 'adaptive immune responses'), ('UBERON_0002405', 'immune system', 81, 'immune'), ('UBERON_0001977', 'blood serum', 138, 'serum'), ('CHEBI_62946', 'ammonium sulfate', 162, '25(OH)D3'), ('UBERON_0001442', 'skeleton of manus', 221, 'autoimmune'), ('CHEBI_27300', 'vitamin D', 244, 'vitamin D')]	0	['antibacterial responses infection, adaptive immune responses patients serum concentrations 25(oh)d3,  disease  deficiency.']
S179-PMC3717170	PMC3717170	5/2013	S179-PMC3717170	['Vitamin D AFFECTS several pathways RELATED to inflammation and Cell Proliferation, including inhibition of aromatase (conversion from Testosterone to Estrogens), Cox2, prostaglandin receptor, Nf-κb, Hif-1 and Vegf, and stimulation of Igfbp-3 and E-Cadherin.52in addition, poor Vitamin D status is a RISK factor for several Autoimmune diseases, CONFIRMING the ROLE of this Vitamin in Immune function.']	[('SUPERFICIAL_RELATIONSHIP', 10), ('SUPERFICIAL_RELATIONSHIP', 35), ('SUPERFICIAL_RELATIONSHIP', 299), ('PROBABLE_UNDERSTANDING', 344), ('SUPERFICIAL_RELATIONSHIP', 359)]	5	[('CHEBI_28384', 'vitamin K', 0, 'Vitamin D'), ('GO_0008283', 'cell proliferation', 63, 'cell proliferation'), ('CHEBI_17347', 'testosterone', 134, 'testosterone'), ('CHEBI_50114', 'estrogen', 150, 'estrogens'), ('PR_000005773', 'cytochrome c oxidase copper chaperone', 162, 'COX2'), ('GO_0005883', 'neurofilament', 192, 'NF'), ('PR_000008539', 'protein-cysteine N-palmitoyltransferase HHAT-like protein', 199, 'HIF-1'), ('PR_000017279', 'testis-specific basic protein Y 1', 209, 'VEGF'), ('PR_000008940', 'intraflagellar transport protein 88', 234, 'IGFBP-3'), ('PR_000001447', 'cadherin-1', 246, 'E-cadherin'), ('CHEBI_27300', 'vitamin D', 277, 'vitamin D'), ('UBERON_0001442', 'skeleton of manus', 323, 'autoimmune'), ('CHEBI_33229', 'vitamin (role)', 372, 'vitamin'), ('UBERON_0002405', 'immune system', 383, 'immune')]	0	['vitamin inflammation cell proliferation, inhibition aromatase (conversion testosterone estrogens), cox2, prostaglandin receptor, nf-κb, hif-1 vegf, stimulation igfbp-3 e-cadherin.52in addition,  status  diseases, vitamin immune function.']
S36-PMC3760821	PMC3760821	9/2013	S36-PMC3760821	['additionally, there is EMERGING EVIDENCE DEMONSTRATING an ASSOCIATION between foetal and early childhood Vitamin D deficiency and later Adult disease processes, such as multiple sclerosis, cardiovascular disease, schizophrenia, certain cancers and other Autoimmune diseases such as t1dm and lupus[16].']	[('INCOMPLETE_EVIDENCE', 23), ('INCOMPLETE_EVIDENCE', 41), ('SUPERFICIAL_RELATIONSHIP', 58)]	3	[('CHEBI_27300', 'vitamin D', 105, 'vitamin D'), ('UBERON_0007023', 'adult organism', 136, 'adult'), ('UBERON_0001442', 'skeleton of manus', 254, 'autoimmune')]	0	['additionally, foetal childhood  adult disease processes, sclerosis, cardiovascular disease, schizophrenia, cancers  diseases t1dm lupus[16].']
S21-PMC3827489	PMC3827489	10/2013	S21-PMC3827489	['the wide variety of nonskeletal diseases in which Vitamin D is IMPORTANT include Cardiovascular diseases3), obesity4), Metabolic syndrome5), Insulin resistance6), infection7), allergy8,9), some forms of cancers10-12), and Autoimmune diseases13).']	[('IMPORTANT_CONSIDERATION', 63)]	1	[('CHEBI_27300', 'vitamin D', 50, 'vitamin D'), ('UBERON_0004535', 'cardiovascular system', 81, 'cardiovascular'), ('GO_0008152', 'metabolic process', 119, 'metabolic'), ('PR_000045358', 'insulin family protein', 141, 'insulin'), ('UBERON_0001442', 'skeleton of manus', 222, 'autoimmune')]	0	['nonskeletal diseases  cardiovascular diseases3), obesity4), metabolic syndrome5), insulin resistance6), infection7), allergy8,9), forms cancers10-12),  diseases13).']
S25-PMC3873449	PMC3873449	12/2013	S25-PMC3873449	['there is LITTLE EVIDENCE concerning the ROLE of maternal Vitamin D in Pregnancy in their child Autoimmune diseases.']	[('INCOMPLETE_EVIDENCE', 9), ('SUPERFICIAL_RELATIONSHIP', 40)]	2	[('CHEBI_27300', 'vitamin D', 57, 'vitamin D'), ('GO_0007565', 'female pregnancy', 70, 'pregnancy'), ('UBERON_0001442', 'skeleton of manus', 95, 'autoimmune')]	0	['maternal  pregnancy child  diseases.']
S274-PMC4045304	PMC4045304	2/2014	S274-PMC4045304	['PLAUSIBLE mechanisms HAVE BEEN put FORWARD to EXPLAIN the palliative ROLE of Vitamin D in children with autism via Dna Repair, anti-inflammatory actions, Autoimmune activities, and increase in Regulatory T Cells or stimulation antioxidant pathways.']	[('INCOMPLETE_EVIDENCE', 0), ('INCOMPLETE_EVIDENCE', 21), ('FUTURE_WORK', 35), ('PROBABLE_UNDERSTANDING', 46), ('SUPERFICIAL_RELATIONSHIP', 69)]	5	[('CHEBI_27300', 'vitamin D', 77, 'vitamin D'), ('GO_0006281', 'DNA repair', 115, 'DNA repair'), ('UBERON_0001442', 'skeleton of manus', 154, 'autoimmune'), ('CL_0000815', 'regulatory T cell', 193, 'regulatory T cells'), ('GO_0065007', 'biological regulation', 193, 'regulatory')]	0	['plausible mechanisms palliative  children autism via dna repair, anti-inflammatory actions,  activities, increase cells stimulation antioxidant pathways.']
S39-PMC4106226	PMC4106226	7/2014	S39-PMC4106226	['RECENT STUDIES SUGGEST that Vitamin D deficiency MAY increase the RISK of developing Autoimmune diseases including type 1 diabetes (t1dm), by Modulating the Immune and inflammatory reactions.']	[('INCOMPLETE_EVIDENCE', 0), ('INCOMPLETE_EVIDENCE', 15), ('INCOMPLETE_EVIDENCE', 49), ('IMPORTANT_CONSIDERATION', 66)]	4	[('CHEBI_27300', 'vitamin D', 28, 'vitamin D'), ('UBERON_0001442', 'skeleton of manus', 85, 'autoimmune'), ('GO_0065007', 'biological regulation', 142, 'modulating'), ('UBERON_0002405', 'immune system', 157, 'immune')]	0	['recent  increase  diseases type diabetes (t1dm), immune inflammatory reactions.']
S12-PMC4169453	PMC4169453	9/2014	S12-PMC4169453	['trial registration\nclinicaltrials.govnct01506557\n\nintroduction\nGROWING EVIDENCE SUGGESTS that Vitamin D deficiency has a negative IMPACT on the Skeletal System and MAY BE a POTENTIAL RISK FACTOR for a wide range of diseases, including cancer, Cardiovascular disease, hypertension, diabetes, Autoimmune diseases, and allergies[1].']	[('INCOMPLETE_EVIDENCE', 63), ('INCOMPLETE_EVIDENCE', 80), ('SUPERFICIAL_RELATIONSHIP', 130), ('INCOMPLETE_EVIDENCE', 164), ('INCOMPLETE_EVIDENCE', 173), ('SUPERFICIAL_RELATIONSHIP', 183)]	6	[('CHEBI_27300', 'vitamin D', 94, 'vitamin D'), ('UBERON_0001434', 'skeletal system', 144, 'skeletal system'), ('UBERON_0004535', 'cardiovascular system', 243, 'cardiovascular'), ('UBERON_0001442', 'skeleton of manus', 291, 'autoimmune')]	0	['trial registration\nclinicaltrials.govnct01506557\n\nintroduction\ngrowing  skeletal system diseases, cancer, cardiovascular disease, hypertension, diabetes,  diseases, allergies[1].']
S2-PMC4251419	PMC4251419	12/2014	S2-PMC4251419	['there are PLAUSIBLE pathways whereby Vitamin D deficiency CAN impair Immune function, resulting in both overactivity and increased risk of Autoimmune disease, as well as Immune suppression with poorer resistance to infection.']	[('INCOMPLETE_EVIDENCE', 10), ('INCOMPLETE_EVIDENCE', 58)]	2	[('CHEBI_27300', 'vitamin D', 37, 'vitamin D'), ('UBERON_0002405', 'immune system', 69, 'immune'), ('UBERON_0001442', 'skeleton of manus', 139, 'autoimmune'), ('UBERON_0002405', 'immune system', 170, 'immune')]	0	['whereby  immune function, resulting overactivity  disease, immune suppression resistance infection.']
S15-PMC4251419	PMC4251419	12/2014	S15-PMC4251419	['both uvr and Vitamin D (in its active form 1,25(Oh)2D, seefigure 1) have immunomodulatory EFFECTS [8] that provide a PLAUSIBLE mechanism whereby higher levels COULD decrease the risk of Autoimmune diseases (see section on mechanisms, below) and, through the same pathways, COULD impair the Immune Response to vaccination or infection [9,10].']	[('SUPERFICIAL_RELATIONSHIP', 90), ('INCOMPLETE_EVIDENCE', 117), ('INCOMPLETE_EVIDENCE', 159), ('INCOMPLETE_EVIDENCE', 273)]	4	[('CHEBI_27300', 'vitamin D', 13, 'vitamin D'), ('CHEBI_17996', 'chloride', 44, ','), ('CHEBI_66212', '5,7,3*,4*-tetrahydroxy-2*-(3,3-dimethylallyl)isoflavone', 45, '25(OH)2D'), ('UBERON_0001442', 'skeleton of manus', 186, 'autoimmune'), ('GO_0006955', 'immune response', 290, 'immune response'), ('UBERON_0002405', 'immune system', 290, 'immune')]	0	['uvr  (in form 1,25(oh)2d, seefigure 1) immunomodulatory [8] whereby higher levels decrease  diseases (see section mechanisms, below) and, pathways, immune response vaccination infection [9,10].']
S22-PMC4251419	PMC4251419	12/2014	S22-PMC4251419	['in case-control studies, participants with one of these Autoimmune diseases TEND to report lower past sun exposure, and/or have lower Vitamin D status (measured as the Blood concentration of the intermediary Metabolite, 25(Oh)D, seefigure 1), than healthy controls (see for example recent reviews [12,13]).']	[('SUPERFICIAL_RELATIONSHIP', 76)]	1	[('UBERON_0001442', 'skeleton of manus', 56, 'autoimmune'), ('CHEBI_27300', 'vitamin D', 134, 'vitamin D'), ('UBERON_0000178', 'blood', 168, 'blood'), ('CHEBI_39382', 'flufenoxuron', 208, 'metabolite'), ('CHEBI_71657', 'versiconol acetate', 220, '25(OH)D'), ('PR_000008775', 'estradiol 17-beta-dehydrogenase 11', 220, '25(OH)D')]	0	['case-control studies, participants  diseases sun exposure, and/or  status (measured blood concentration metabolite, 25(oh)d, seefigure 1), healthy (see example [12,13]).']
S85-PMC4251419	PMC4251419	12/2014	S85-PMC4251419	['in the experimental Autoimmune encephalomyelitis Animal MODEL, Vitamin D supplementation in the Postnatal period delays the onset of the disease [52] but there is NO EVIDENCE that Antenatal Vitamin D supplementation has any EFFECT.']	[('INCOMPLETE_EVIDENCE', 56), ('INCOMPLETE_EVIDENCE', 163), ('SUPERFICIAL_RELATIONSHIP', 224)]	3	[('UBERON_0001442', 'skeleton of manus', 20, 'autoimmune'), ('NCBITaxon_33208', 'Metazoa', 49, 'animal'), ('CHEBI_27300', 'vitamin D', 63, 'vitamin D'), ('GO_0007567', 'parturition', 96, 'postnatal'), ('GO_0007567', 'parturition', 180, 'antenatal'), ('CHEBI_27300', 'vitamin D', 190, 'vitamin D')]	0	[' encephalomyelitis animal model,  supplementation postnatal period delays onset antenatal  supplementation effect.']
S130-PMC4251419	PMC4251419	12/2014	S130-PMC4251419	['in addition, with respect to an ability of supplemental Vitamin D to alter the course of Autoimmune diseases, there is DEBATE about the VALIDITY of biochemical OR cellular markers from Blood AS TRULY representative of disease status.']	[('ALTERNATIVE_OPTIONS_CONTROVERSY', 119), ('IMPORTANT_CONSIDERATION', 136), ('ALTERNATIVE_OPTIONS_CONTROVERSY', 160), ('PROBABLE_UNDERSTANDING', 191), ('PROBABLE_UNDERSTANDING', 194)]	5	[('CHEBI_27300', 'vitamin D', 56, 'vitamin D'), ('UBERON_0001442', 'skeleton of manus', 89, 'autoimmune'), ('UBERON_0000178', 'blood', 185, 'blood')]	0	['addition, respect ability supplemental  alter course  diseases, biochemical cellular blood representative disease status.']
S160-PMC4251419	PMC4251419	12/2014	S160-PMC4251419	['conclusion\nthe jury is STILL out on the IMPORTANCE of Vitamin D for Immune function: both for Vitamin D deficiency increasing the RISK of Autoimmune diseases and Viral infections through loss of Regulatory Adaptive Immune functions, as well as for high Vitamin D levels decreasing the risks of tuberculosis and infections with other Intracellular pathogens through upregulation of Innate Immunity.']	[('IMPORTANT_CONSIDERATION', 23), ('IMPORTANT_CONSIDERATION', 40), ('IMPORTANT_CONSIDERATION', 130)]	3	[('CHEBI_27300', 'vitamin D', 54, 'vitamin D'), ('UBERON_0002405', 'immune system', 68, 'immune'), ('CHEBI_27300', 'vitamin D', 94, 'vitamin D'), ('UBERON_0001442', 'skeleton of manus', 138, 'autoimmune'), ('NCBITaxon_1', 'root', 162, 'viral'), ('GO_0008016', 'regulation of heart contraction', 195, 'regulatory adaptive immune'), ('UBERON_0002405', 'immune system', 215, 'immune'), ('CHEBI_27300', 'vitamin D', 253, 'vitamin D'), ('GO_0005622', 'intracellular anatomical structure', 333, 'intracellular'), ('GO_0045087', 'innate immune response', 381, 'innate immunity')]	0	['conclusion\nthe jury  immune function:   diseases viral infections loss adaptive immune functions,  levels decreasing tuberculosis infections intracellular pathogens upregulation innate immunity.']
