	ARTICLE	ARTICLE DATE	SENTENCE NUM	SENTENCE	IGNORANCE CATEGORIES	NUM IGNORANCE CATEGORIES	OBO ID (LABEL)	CLUSTER	PREPROCESSED_SENTENCE
S60-PMC3809191	PMC3809191	1/2013	S60-PMC3809191	['first, Serum 25 (Oh) D concentrations determined in late trimester MAY not show the status of maternal Vitamin D during the whole Pregnancy Period and HENCE to IDENTIFY the ASSOCIATION of Gdm Development and Vitamin D status.']	[('INCOMPLETE_EVIDENCE', 67), ('PROBABLE_UNDERSTANDING', 151), ('QUESTION_ANSWERED_BY_THIS_WORK', 160), ('SUPERFICIAL_RELATIONSHIP', 173)]	4	[('UBERON_0001977', 'blood serum', 7, 'serum'), ('CHEBI_71657', 'versiconol acetate', 13, '25 (OH) D'), ('PR_000006444', 'diacylglycerol kinase delta', 21, 'D'), ('CHEBI_27300', 'vitamin D', 103, 'vitamin D'), ('GO_0007565', 'female pregnancy', 130, 'pregnancy'), ('UBERON_0018298', 'stylocone', 130, 'pregnancy period'), ('GO_0072147', 'glomerular parietal epithelial cell fate commitment', 188, 'GDM development'), ('CHEBI_27300', 'vitamin D', 208, 'vitamin D')]	0	['first, serum 25 (oh) concentrations late trimester status maternal  whole  period gdm  status.']
S64-PMC3809191	PMC3809191	1/2013	S64-PMC3809191	['ALTHOUGH there is NO CONSENSUS for routine Vitamin D screening in Pregnancy, being ALERT about the vitamin\xa0d deficiency and its symptoms and optimising when NECESSARY by replacement and/or through taking lifestyle measures MAY BE RECOMMENDED to prevent the Birth of Vitamin D-deficient infants from Vitamin D-deficient mothers.']	[('ALTERNATIVE_OPTIONS_CONTROVERSY', 0), ('ANOMALY_CURIOUS_FINDING', 0), ('ALTERNATIVE_OPTIONS_CONTROVERSY', 18), ('IMPORTANT_CONSIDERATION', 83), ('IMPORTANT_CONSIDERATION', 157), ('INCOMPLETE_EVIDENCE', 223), ('FUTURE_WORK', 230)]	7	[('CHEBI_28384', 'vitamin K', 43, 'Vitamin D'), ('GO_0007565', 'female pregnancy', 66, 'pregnancy'), ('GO_0007567', 'parturition', 257, 'birth'), ('CHEBI_28384', 'vitamin K', 266, 'Vitamin D'), ('PR_000017319', 'vacuolar protein sorting-associated protein 13A', 266, 'Vitamin'), ('CHEBI_27300', 'vitamin D', 299, 'vitamin D')]	0	['although routine vitamin screening vitamin\xa0d symptoms optimising replacement and/or lifestyle birth vitamin d-deficient infants -deficient mothers.']
S0-PMC3814422	PMC3814422	10/2013	S0-PMC3814422	['maternal 25-Hydroxyvitamin D and its ASSOCIATION with childhood atopic outcomes and Lung function\n\nabstract\n\nbackground\nit HAS BEEN SUGGESTED that maternal Vitamin D status in Pregnancy INFLUENCES the risk of asthma and atopy in the offspring.']	[('SUPERFICIAL_RELATIONSHIP', 37), ('INCOMPLETE_EVIDENCE', 123), ('SUPERFICIAL_RELATIONSHIP', 186)]	3	[('CHEBI_62218', '23,24-dihydrocucurbitacin D', 9, '25-hydroxyvitamin D'), ('UBERON_0002048', 'lung', 84, 'lung'), ('CHEBI_27300', 'vitamin D', 156, 'vitamin D'), ('GO_0007565', 'female pregnancy', 176, 'pregnancy')]	0	['maternal 25-hydroxyvitamin childhood atopic outcomes lung function\n\nabstract\n\nbackground\nit maternal  status  asthma atopy offspring.']
S10-PMC3814422	PMC3814422	10/2013	S10-PMC3814422	['introduction\nVitamin D MAY play an IMPORTANT ROLE in normal fetal Lung and Immune System Development1And there is increasing SPECULATION that maternal Vitamin D status in Pregnancy MIGHT be causally LINKED to the development of asthma and atopy in the offspring.']	[('INCOMPLETE_EVIDENCE', 23), ('IMPORTANT_CONSIDERATION', 35), ('SUPERFICIAL_RELATIONSHIP', 45), ('INCOMPLETE_EVIDENCE', 125), ('INCOMPLETE_EVIDENCE', 181), ('SUPERFICIAL_RELATIONSHIP', 199)]	6	[('CHEBI_28384', 'vitamin K', 13, 'Vitamin D'), ('GO_0006266', 'DNA ligation', 66, 'lung ...'), ('UBERON_0002048', 'lung', 66, 'lung'), ('GO_0002415', 'immunoglobulin transcytosis in epithelial cells mediated by polymeric immunoglobulin receptor', 75, 'immune system development1and'), ('UBERON_0002405', 'immune system', 75, 'immune system'), ('CHEBI_27300', 'vitamin D', 151, 'vitamin D'), ('GO_0007565', 'female pregnancy', 171, 'pregnancy')]	0	['introduction\nvitamin play normal fetal lung immune system development1and maternal  status  causally asthma atopy offspring.']
S13-PMC3814422	PMC3814422	10/2013	S13-PMC3814422	['studies of maternal dietary Intake have MOSTLY REPORTED inverse RELATIONSHIPS between maternal Vitamin D intake in Pregnancy and early childhood wheeze, asthma, allergic rhinitis and eczema8–10.']	[('INCOMPLETE_EVIDENCE', 40), ('PROBABLE_UNDERSTANDING', 40), ('SUPERFICIAL_RELATIONSHIP', 64)]	3	[('GO_0007631', 'feeding behavior', 28, 'intake'), ('CHEBI_27300', 'vitamin D', 95, 'vitamin D'), ('GO_0007565', 'female pregnancy', 115, 'pregnancy')]	0	['studies maternal dietary intake maternal  intake  childhood wheeze, asthma, allergic rhinitis eczema8–10.']
S47-PMC3814422	PMC3814422	10/2013	S47-PMC3814422	['potential confounders and mediators\nwe considered the following as POTENTIAL CONFOUNDERS BECAUSE of their KNOWN or POTENTIAL PLAUSIBLE ASSOCIATION with both maternal concentrations of Vitamin D and with childhood atopic and Lung function outcomes21,22: maternal FACTORS during Pregnancy [smoking, infections, anxiety score, Antibiotic use, Paracetamol use, body mass index (bmi) and Alcohol intake], OTHER maternal factors (educational level, housing tenure, financial difficulties, ethnicity, age, parity, history of asthma, eczema, rhinoconjunctivitis, migraine) and Postnatal FACTORS that MAY reflect a background socio-economic CONFOUNDING pathway originating prior to Birth (breastfeeding, day care, pets, exposure to damp/mould in home, environmental tobacco smoke exposure and number of younger siblings).']	[('INCOMPLETE_EVIDENCE', 67), ('PROBLEM_COMPLICATION', 77), ('PROBLEM_COMPLICATION', 89), ('INCOMPLETE_EVIDENCE', 106), ('INCOMPLETE_EVIDENCE', 115), ('INCOMPLETE_EVIDENCE', 125), ('SUPERFICIAL_RELATIONSHIP', 135), ('SUPERFICIAL_RELATIONSHIP', 262), ('ALTERNATIVE_OPTIONS_CONTROVERSY', 400), ('SUPERFICIAL_RELATIONSHIP', 579), ('INCOMPLETE_EVIDENCE', 592), ('PROBLEM_COMPLICATION', 632)]	12	[('CHEBI_27300', 'vitamin D', 184, 'vitamin D'), ('UBERON_0002048', 'lung', 224, 'lung'), ('GO_0007565', 'female pregnancy', 277, 'pregnancy'), ('CHEBI_33282', 'antibacterial agent', 324, 'antibiotic'), ('CHEBI_46195', 'paracetamol', 340, 'paracetamol'), ('CHEBI_30879', 'alcohol', 383, 'alcohol'), ('GO_0007567', 'parturition', 569, 'postnatal'), ('GO_0007567', 'parturition', 673, 'birth')]	0	['potential mediators\nwe following maternal concentrations  childhood atopic lung outcomes21,22: maternal  [smoking, infections, anxiety score, antibiotic use, paracetamol use, mass (bmi) alcohol intake], maternal (educational level, housing tenure, financial difficulties, ethnicity, age, parity, asthma, eczema, rhinoconjunctivitis, migraine) postnatal background socio-economic originating birth (breastfeeding, day care, pets, exposure damp/mould home, environmental tobacco smoke exposure younger siblings).']
S119-PMC3814422	PMC3814422	10/2013	S119-PMC3814422	['furthermore, from a PUBLIC HEALTH perspective Maternal Pregnancy Vitamin D as a risk FACTOR for future offspring atopy or Respiratory health would only be of MAJOR IMPORTANCE IF it was relevant to most of the population and not ONLY those members at the extremes.']	[('IMPORTANT_CONSIDERATION', 20), ('SUPERFICIAL_RELATIONSHIP', 85), ('IMPORTANT_CONSIDERATION', 158), ('IMPORTANT_CONSIDERATION', 164), ('ALTERNATIVE_OPTIONS_CONTROVERSY', 175), ('ANOMALY_CURIOUS_FINDING', 228)]	6	[('GO_0007618', 'mating', 46, 'maternal'), ('GO_0007565', 'female pregnancy', 55, 'pregnancy'), ('CHEBI_27300', 'vitamin D', 65, 'vitamin D'), ('UBERON_0001004', 'respiratory system', 122, 'respiratory')]	0	['furthermore, maternal   offspring atopy respiratory population members extremes.']
S121-PMC3814422	PMC3814422	10/2013	S121-PMC3814422	['IT IS POSSIBLE that this is a POOR MARKER of Vitamin D levels over Pregnancy.']	[('INCOMPLETE_EVIDENCE', 0), ('IMPORTANT_CONSIDERATION', 30), ('SUPERFICIAL_RELATIONSHIP', 35)]	3	[('CHEBI_27300', 'vitamin D', 45, 'vitamin D'), ('GO_0007565', 'female pregnancy', 67, 'pregnancy')]	0	[' levels .']
S130-PMC3814422	PMC3814422	10/2013	S130-PMC3814422	['ALTHOUGH we COULD NOT directly investigate the ASSOCIATION of maternal 25(Oh)D with Early Life Respiratory infections, the LACK OF ASSOCIATION with transient early wheezing phenotype ARGUES AGAINST a PROTECTIVE EFFECT of Prenatal Vitamin D on Respiratory Viral infections in early childhood.']	[('ANOMALY_CURIOUS_FINDING', 0), ('DIFFICULT_TASK', 12), ('ANOMALY_CURIOUS_FINDING', 18), ('SUPERFICIAL_RELATIONSHIP', 47), ('INCOMPLETE_EVIDENCE', 123), ('SUPERFICIAL_RELATIONSHIP', 131), ('INCOMPLETE_EVIDENCE', 183), ('SUPERFICIAL_RELATIONSHIP', 200), ('SUPERFICIAL_RELATIONSHIP', 211)]	9	[('CHEBI_71657', 'versiconol acetate', 71, '25(OH)D'), ('PR_000008838', 'serine protease HTRA1', 71, '25(OH ... D'), ('UBERON_0001847', 'lobule of pinna', 84, 'early life'), ('UBERON_0001004', 'respiratory system', 95, 'respiratory'), ('GO_0007565', 'female pregnancy', 221, 'prenatal'), ('CHEBI_27300', 'vitamin D', 230, 'vitamin D'), ('UBERON_0001004', 'respiratory system', 243, 'respiratory'), ('NCBITaxon_1', 'root', 255, 'viral')]	0	['although maternal 25(oh)d life respiratory infections, transient wheezing phenotype   respiratory viral infections childhood.']
S132-PMC3814422	PMC3814422	10/2013	S132-PMC3814422	['the MAJORITY of positive findings come from studies of maternal dietary intake of Vitamin D in Pregnancy8–10,28.']	[('PROBABLE_UNDERSTANDING', 4)]	1	[('CHEBI_27300', 'vitamin D', 82, 'vitamin D'), ('GO_0007565', 'female pregnancy', 95, 'pregnancy8')]	0	['positive come maternal dietary intake  –10,28.']
S139-PMC3814422	PMC3814422	10/2013	S139-PMC3814422	['in particular, we have not FOUND EVIDENCE to SUGGEST that higher Prenatal Vitamin D status in Pregnancy PROTECTS against the development of early childhood wheezing or later asthma.']	[('INCOMPLETE_EVIDENCE', 27), ('INCOMPLETE_EVIDENCE', 45), ('SUPERFICIAL_RELATIONSHIP', 104)]	3	[('GO_0007565', 'female pregnancy', 65, 'prenatal'), ('CHEBI_27300', 'vitamin D', 74, 'vitamin D'), ('GO_0007565', 'female pregnancy', 94, 'pregnancy')]	0	['particular, higher   status  childhood wheezing asthma.']
S140-PMC3814422	PMC3814422	10/2013	S140-PMC3814422	['WHILST definitive evidence will ONLY come from randomized trials of Vitamin D supplementation during Pregnancy, which are currently underway (e.g.']	[('ALTERNATIVE_OPTIONS_CONTROVERSY', 0), ('INCOMPLETE_EVIDENCE', 32)]	2	[('CHEBI_27300', 'vitamin D', 68, 'vitamin D'), ('GO_0007565', 'female pregnancy', 101, 'pregnancy')]	0	['whilst come  supplementation (e.g.']
S142-PMC3814422	PMC3814422	10/2013	S142-PMC3814422	['reassuringly, our data also SUGGEST that higher maternal Vitamin D status in Pregnancy is UNLIKELY to increase the risk of atopy in the offspring.']	[('INCOMPLETE_EVIDENCE', 28), ('PROBABLE_UNDERSTANDING', 90)]	2	[('CHEBI_27300', 'vitamin D', 57, 'vitamin D'), ('GO_0007565', 'female pregnancy', 77, 'pregnancy')]	0	['reassuringly, higher maternal  status  increase atopy offspring.']
S5-PMC3827489	PMC3827489	10/2013	S5-PMC3827489	['it is RECOMMENDED that all infants, children, and adolescents have a minimum daily intake of 400 iu (10 µg) of Vitamin D. SINCE the vitamin d status of the newborn is highly RELATED to maternal Vitamin D levels, optimal Vitamin D levels in the mother during Pregnancy SHOULD BE maintained.']	[('FUTURE_WORK', 6), ('PROBABLE_UNDERSTANDING', 122), ('SUPERFICIAL_RELATIONSHIP', 174), ('FUTURE_WORK', 268)]	4	[('CHEBI_27300', 'vitamin D', 111, 'vitamin D'), ('CHEBI_27300', 'vitamin D', 194, 'vitamin D'), ('CHEBI_27300', 'vitamin D', 220, 'vitamin D'), ('GO_0007565', 'female pregnancy', 258, 'pregnancy')]	0	['infants, children, adolescents minimum daily intake 400 iu (10 µg) . vitamin status newborn maternal  levels,  levels mother  maintained.']
S90-PMC3827489	PMC3827489	10/2013	S90-PMC3827489	['THEREFORE, adequate Vitamin D levels in the mother during Pregnancy promote BETTER bone health in the offspring65).']	[('PROBABLE_UNDERSTANDING', 0), ('IMPORTANT_CONSIDERATION', 76)]	2	[('CHEBI_27300', 'vitamin D', 20, 'vitamin D'), ('GO_0007565', 'female pregnancy', 58, 'pregnancy')]	0	['therefore,  levels mother  bone offspring65).']
S92-PMC3827489	PMC3827489	10/2013	S92-PMC3827489	['this FINDING MAY BE EXPLAINED BY PREVIOUS STUDIES SUGGESTING that higher Vitamin D levels or appropriate Vitamin D intake in Pregnant women is ASSOCIATED with increased infant Birth weight66,67).']	[('INCOMPLETE_EVIDENCE', 5), ('INCOMPLETE_EVIDENCE', 13), ('ANOMALY_CURIOUS_FINDING', 17), ('PROBABLE_UNDERSTANDING', 20), ('INCOMPLETE_EVIDENCE', 33), ('INCOMPLETE_EVIDENCE', 50), ('SUPERFICIAL_RELATIONSHIP', 143)]	7	[('CHEBI_27300', 'vitamin D', 73, 'vitamin D'), ('CHEBI_27300', 'vitamin D', 105, 'vitamin D'), ('GO_0007565', 'female pregnancy', 125, 'pregnant'), ('GO_0007567', 'parturition', 176, 'birth')]	0	['higher  levels  intake  women infant birth weight66,67).']
S94-PMC3827489	PMC3827489	10/2013	S94-PMC3827489	['there are prospective studies SUGGESTING that higher maternal Vitamin D status during Pregnancy MAY lower the development of wheezing episodes in infancy70,71)or Lower Respiratory Tract infections72).']	[('INCOMPLETE_EVIDENCE', 30), ('INCOMPLETE_EVIDENCE', 96)]	2	[('CHEBI_27300', 'vitamin D', 62, 'vitamin D'), ('GO_0007565', 'female pregnancy', 86, 'pregnancy'), ('UBERON_0009567', 'nail of pedal digit', 162, 'lower'), ('UBERON_0000065', 'respiratory tract', 168, 'respiratory tract')]	0	['higher maternal  status  wheezing episodes infancy70,71)or respiratory tract infections72).']
S95-PMC3827489	PMC3827489	10/2013	S95-PMC3827489	['ONE STUDY FOUND that higher maternal Vitamin D status during Pregnancy increased the development of atopic dermatitis or asthma in the offspring69), and another FOUND no significant associations between maternal late-Pregnancy Vitamin D status and either asthma or wheezing at the age of 6 years73).']	[('INCOMPLETE_EVIDENCE', 0), ('INCOMPLETE_EVIDENCE', 10), ('INCOMPLETE_EVIDENCE', 161)]	3	[('CHEBI_27300', 'vitamin D', 37, 'vitamin D'), ('GO_0007565', 'female pregnancy', 61, 'pregnancy'), ('GO_0007565', 'female pregnancy', 217, 'pregnancy'), ('CHEBI_27300', 'vitamin D', 227, 'vitamin D')]	0	['one higher maternal  status  atopic dermatitis asthma offspring69), maternal late-  status wheezing age 6 years73).']
S96-PMC3827489	PMC3827489	10/2013	S96-PMC3827489	['IN GENERAL, the OBSERVATIONAL EVIDENCE LINKING low maternal Vitamin D status during Pregnancy to an increase in the risk of allergic diseases in the offspring SEEMS more convincing.']	[('PROBABLE_UNDERSTANDING', 0), ('INCOMPLETE_EVIDENCE', 16), ('INCOMPLETE_EVIDENCE', 30), ('SUPERFICIAL_RELATIONSHIP', 39), ('ANOMALY_CURIOUS_FINDING', 159)]	5	[('CHEBI_27300', 'vitamin D', 60, 'vitamin D'), ('GO_0007565', 'female pregnancy', 84, 'pregnancy')]	0	['general, maternal  status  increase allergic diseases offspring convincing.']
S98-PMC3827489	PMC3827489	10/2013	S98-PMC3827489	['the daily Vitamin D RECOMMENDATION for women during Pregnancy and Lactation is 600 iu (15 µg) ACCORDING TO the u.s. Food and Drug administration.']	[('FUTURE_WORK', 20), ('INCOMPLETE_EVIDENCE', 94)]	2	[('CHEBI_27300', 'vitamin D', 10, 'vitamin D'), ('GO_0007565', 'female pregnancy', 52, 'pregnancy'), ('GO_0007595', 'lactation', 66, 'lactation'), ('CHEBI_33290', 'food', 116, 'Food'), ('CHEBI_23888', 'drug', 125, 'Drug')]	0	['daily  women  lactation 600 iu (15 µg) u.s. food drug administration.']
S99-PMC3827489	PMC3827489	10/2013	S99-PMC3827489	['in 2011, the u.s. Endocrine task force on Vitamin D REPORTED that 600 iu/day MAY not be sufficient to correct Vitamin D deficiency in Pregnant and Lactating women, and THEREFORE SUGGESTED 1,500-2,000 iu/day for Pregnant and Lactating women with Vitamin D deficiency75).']	[('INCOMPLETE_EVIDENCE', 52), ('INCOMPLETE_EVIDENCE', 77), ('PROBABLE_UNDERSTANDING', 168), ('INCOMPLETE_EVIDENCE', 178)]	4	[('GO_0009790', 'embryo development', 18, 'Endocrine'), ('CHEBI_28384', 'vitamin K', 42, 'Vitamin D'), ('CHEBI_27300', 'vitamin D', 110, 'vitamin D'), ('GO_0007565', 'female pregnancy', 134, 'pregnant'), ('GO_0007594', 'puparial adhesion', 147, 'lactating'), ('GO_0007565', 'female pregnancy', 211, 'pregnant'), ('GO_0007594', 'puparial adhesion', 224, 'lactating'), ('CHEBI_27300', 'vitamin D', 245, 'vitamin D')]	0	['2011, u.s. endocrine task force vitamin 600 iu/day   lactating women, 1,500-2,000 iu/day  lactating women  deficiency75).']
S100-PMC3827489	PMC3827489	10/2013	S100-PMC3827489	['it is NOT KNOWN, however, HOW much amount of Vitamin D supplementation is NEEDED for korean children and Pregnant women in order to maintain adequate concentrations of vitamin D. CONSIDERING the high prevalence of Vitamin D insufficiency or deficiency in koreans, ESPECIALLY children and adolscents6,22-24), this ISSUE NEEDS TO BE addressed URGENTLY by FUTURE STUDIES.']	[('FULL_UNKNOWN', 6), ('EXPLICIT_QUESTION', 26), ('IMPORTANT_CONSIDERATION', 74), ('INCOMPLETE_EVIDENCE', 179), ('IMPORTANT_CONSIDERATION', 264), ('PROBLEM_COMPLICATION', 313), ('IMPORTANT_CONSIDERATION', 319), ('IMPORTANT_CONSIDERATION', 341), ('FUTURE_WORK', 353)]	9	[('CHEBI_27300', 'vitamin D', 45, 'vitamin D'), ('GO_0007565', 'female pregnancy', 105, 'pregnant'), ('CHEBI_52024', '4-(4-dihexadecylaminostyryl)-N-methylpyridium iodide', 176, 'D'), ('CHEBI_27300', 'vitamin D', 214, 'vitamin D')]	0	['known, however, amount  supplementation korean children  women maintain concentrations vitamin d.  koreans, children adolscents6,22-24), studies.']
S115-PMC3855580	PMC3855580	10/2013	S115-PMC3855580	['in the ONLY data from a randomised controlled trial, children of women in nepal who were supplemented with Vitamin A plus Folic Acid from early Gestation had less microalbuminuria and a lower prevalence of Metabolic syndrome at 6–8\xa0years than children of mothers supplemented with Vitamin A alone [29].']	[('INCOMPLETE_EVIDENCE', 7)]	1	[('CHEBI_27300', 'vitamin D', 107, 'vitamin A'), ('CHEBI_30751', 'formic acid', 122, 'folic acid'), ('GO_0007565', 'female pregnancy', 144, 'gestation'), ('GO_0008152', 'metabolic process', 206, 'metabolic'), ('CHEBI_27300', 'vitamin D', 281, 'vitamin A')]	0	['randomised trial, children women nepal supplemented  plus folic acid  microalbuminuria metabolic syndrome 6–8\xa0years children mothers supplemented  [29].']
S0-PMC3873449	PMC3873449	12/2013	S0-PMC3873449	['the high prevalence of Vitamin D deficiency and its RELATED maternal FACTORS in Pregnant women in beijing\n\nabstract\nmaternal Vitamin D deficiency HAS BEEN SUGGESTED to INFLUENCE fetal and neonatal health.']	[('SUPERFICIAL_RELATIONSHIP', 52), ('SUPERFICIAL_RELATIONSHIP', 69), ('INCOMPLETE_EVIDENCE', 146), ('SUPERFICIAL_RELATIONSHIP', 168)]	4	[('CHEBI_28384', 'vitamin K', 23, 'Vitamin D'), ('GO_0007565', 'female pregnancy', 80, 'Pregnant'), ('CHEBI_27300', 'vitamin D', 125, 'vitamin D')]	0	['vitamin maternal  women beijing\n\nabstract\nmaternal  fetal neonatal health.']
S1-PMC3873449	PMC3873449	12/2013	S1-PMC3873449	['LITTLE IS KNOWN about Vitamin D status in chinese Pregnant women.']	[('FULL_UNKNOWN', 0)]	1	[('CHEBI_27300', 'vitamin D', 22, 'vitamin D'), ('GO_0007565', 'female pregnancy', 50, 'pregnant')]	0	['little  status chinese  women.']
S2-PMC3873449	PMC3873449	12/2013	S2-PMC3873449	['the PURPOSE of THIS STUDY was TO ASSESS the Vitamin D status of Pregnant women residing in beijing in winter AND EVALUATE the IMPACT of maternal factors on Serum 25-hydroxyvitamin d [25(Oh)D] levels.']	[('QUESTION_ANSWERED_BY_THIS_WORK', 4), ('QUESTION_ANSWERED_BY_THIS_WORK', 15), ('QUESTION_ANSWERED_BY_THIS_WORK', 30), ('QUESTION_ANSWERED_BY_THIS_WORK', 109), ('SUPERFICIAL_RELATIONSHIP', 126)]	5	[('CHEBI_27300', 'vitamin D', 44, 'vitamin D'), ('GO_0007565', 'female pregnancy', 64, 'pregnant'), ('UBERON_0001977', 'blood serum', 156, 'serum'), ('CHEBI_71657', 'versiconol acetate', 183, '25(OH)D')]	0	[' status  women residing beijing winter maternal serum 25-hydroxyvitamin [25(oh)d] levels.']
S11-PMC3873449	PMC3873449	12/2013	S11-PMC3873449	['Pregnant women in beijing are at very high RISK of Vitamin D deficiency in winter.']	[('IMPORTANT_CONSIDERATION', 43)]	1	[('GO_0007565', 'female pregnancy', 0, 'Pregnant'), ('CHEBI_27300', 'vitamin D', 51, 'vitamin D')]	0	[' women beijing  winter.']
S13-PMC3873449	PMC3873449	12/2013	S13-PMC3873449	['HOWEVER, neither prolonging the time of sunlight exposure nor Multivitamin supplements CAN effectively prevent Pregnant women from Vitamin D deficiency.']	[('ALTERNATIVE_OPTIONS_CONTROVERSY', 0), ('INCOMPLETE_EVIDENCE', 87)]	2	[('CHEBI_7025', 'mupirocin', 62, 'multivitamin'), ('GO_0007565', 'female pregnancy', 111, 'pregnant'), ('CHEBI_27300', 'vitamin D', 131, 'vitamin D')]	0	['however, prolonging sunlight exposure multivitamin supplements  women  deficiency.']
S14-PMC3873449	PMC3873449	12/2013	S14-PMC3873449	['OTHER measures MIGHT have to be taken for Pregnant women to improve their Vitamin D status in winter.']	[('ALTERNATIVE_OPTIONS_CONTROVERSY', 0), ('INCOMPLETE_EVIDENCE', 15)]	2	[('GO_0007565', 'female pregnancy', 42, 'pregnant'), ('CHEBI_27300', 'vitamin D', 74, 'vitamin D')]	0	[' women  status winter.']
S17-PMC3873449	PMC3873449	12/2013	S17-PMC3873449	['adequate 25(Oh)D levels are particularly IMPORTANT for women who Become Pregnant, BECAUSE mothers HAVE to sustain their own Vitamin D stores as well as those of their fetuses [2,3].']	[('IMPORTANT_CONSIDERATION', 41), ('PROBABLE_UNDERSTANDING', 82), ('IMPORTANT_CONSIDERATION', 98)]	3	[('CHEBI_71657', 'versiconol acetate', 9, '25(OH)D'), ('GO_0007567', 'parturition', 65, 'become'), ('GO_0007565', 'female pregnancy', 72, 'pregnant'), ('CHEBI_27300', 'vitamin D', 124, 'vitamin D')]	0	['adequate 25(oh)d levels women mothers sustain  stores fetuses [2,3].']
S22-PMC3873449	PMC3873449	12/2013	S22-PMC3873449	['a RECENT STUDY systematically reviews randomized controlled trials and observational studies of maternal Vitamin D status in Pregnancy on the Extraskeletal health of the offspring [7].']	[('INCOMPLETE_EVIDENCE', 2)]	1	[('CHEBI_27300', 'vitamin D', 105, 'vitamin D'), ('GO_0007565', 'female pregnancy', 125, 'pregnancy'), ('UBERON_0001431', 'distal carpal bone 2', 142, 'extraskeletal')]	0	['systematically maternal  status  extraskeletal offspring [7].']
S25-PMC3873449	PMC3873449	12/2013	S25-PMC3873449	['there is LITTLE EVIDENCE concerning the ROLE of maternal Vitamin D in Pregnancy in their child Autoimmune diseases.']	[('INCOMPLETE_EVIDENCE', 9), ('SUPERFICIAL_RELATIONSHIP', 40)]	2	[('CHEBI_27300', 'vitamin D', 57, 'vitamin D'), ('GO_0007565', 'female pregnancy', 70, 'pregnancy'), ('UBERON_0001442', 'skeleton of manus', 95, 'autoimmune')]	0	['maternal   child autoimmune diseases.']
S26-PMC3873449	PMC3873449	12/2013	S26-PMC3873449	['FURTHER INVESTIGATION IS NEEDED in order to confirm the EFFECT of Vitamin D deficiency during Pregnancy on various diseases in childhood.']	[('FUTURE_WORK', 0), ('FUTURE_WORK', 8), ('SUPERFICIAL_RELATIONSHIP', 56)]	3	[('CHEBI_27300', 'vitamin D', 66, 'vitamin D'), ('GO_0007565', 'female pregnancy', 94, 'pregnancy')]	0	['  diseases childhood.']
S27-PMC3873449	PMC3873449	12/2013	S27-PMC3873449	['during the past several decades, NUMEROUS STUDIES HAVE REPORTED a high prevalence of Vitamin D deficiency among Pregnant women in countries where women wear concealing clothing such as india [8], saudi arabia [9] and iran [10] and countries in northern latitudes such as the united kingdom [6] and norway [11].']	[('INCOMPLETE_EVIDENCE', 33), ('INCOMPLETE_EVIDENCE', 50)]	2	[('CHEBI_27300', 'vitamin D', 85, 'vitamin D'), ('GO_0007565', 'female pregnancy', 112, 'pregnant')]	0	['decades,  among  women countries women wear concealing clothing india [8], saudi arabia [9] iran [10] countries northern latitudes united kingdom [6] norway [11].']
S29-PMC3873449	PMC3873449	12/2013	S29-PMC3873449	['FEW STUDIES have examined Vitamin D status in chinese Pregnant women.']	[('INCOMPLETE_EVIDENCE', 0)]	1	[('CHEBI_27300', 'vitamin D', 26, 'vitamin D'), ('GO_0007565', 'female pregnancy', 54, 'pregnant')]	0	[' status chinese  women.']
S34-PMC3873449	PMC3873449	12/2013	S34-PMC3873449	['indeed, in a RECENT small sample size STUDY[12], we FOUND an extremely high prevalence of Vitamin D deficiency (90%) in Pregnant women in beijing in spring.']	[('INCOMPLETE_EVIDENCE', 13), ('INCOMPLETE_EVIDENCE', 52)]	2	[('CHEBI_27300', 'vitamin D', 90, 'vitamin D'), ('GO_0007565', 'female pregnancy', 120, 'pregnant')]	0	['indeed, study[12],  (90%)  women beijing spring.']
S36-PMC3873449	PMC3873449	12/2013	S36-PMC3873449	['also, LITTLE IS KNOWN about maternal FACTORS INFLUENCING Vitamin D status in chinese Pregnant women.']	[('FULL_UNKNOWN', 6), ('SUPERFICIAL_RELATIONSHIP', 37), ('SUPERFICIAL_RELATIONSHIP', 45)]	3	[('CHEBI_27300', 'vitamin D', 57, 'vitamin D'), ('GO_0007565', 'female pregnancy', 85, 'pregnant')]	0	['also, maternal  status chinese  women.']
S39-PMC3873449	PMC3873449	12/2013	S39-PMC3873449	['there is considerable INTEREST in FACTORS that MAY INFLUENCE Vitamin D status in chinese Pregnant women.']	[('ANOMALY_CURIOUS_FINDING', 22), ('SUPERFICIAL_RELATIONSHIP', 34), ('INCOMPLETE_EVIDENCE', 47), ('SUPERFICIAL_RELATIONSHIP', 51)]	4	[('CHEBI_27300', 'vitamin D', 61, 'vitamin D'), ('GO_0007565', 'female pregnancy', 89, 'pregnant')]	0	[' status chinese  women.']
