	ARTICLE	ARTICLE DATE	SENTENCE NUM	SENTENCE	IGNORANCE CATEGORIES	NUM IGNORANCE CATEGORIES	OBO ID (LABEL)	CLUSTER	PREPROCESSED_SENTENCE
S108-PMC3476426	PMC3476426	8/2012	S108-PMC3476426	['maternal Vitamin D deficiency MAY BE a risk factor for autism, POSSIBLY by AFFECTING fetal Brain Development as well as by AFFECTING maternal Immune System status during Pregnancy [37,38].']	[('INCOMPLETE_EVIDENCE', 30), ('INCOMPLETE_EVIDENCE', 63), ('SUPERFICIAL_RELATIONSHIP', 75), ('SUPERFICIAL_RELATIONSHIP', 123)]	4	[('CHEBI_27300', 'vitamin D', 9, 'vitamin D'), ('GO_0007420', 'brain development', 91, 'brain development'), ('UBERON_0000955', 'brain', 91, 'brain'), ('UBERON_0002405', 'immune system', 142, 'immune system'), ('GO_0007565', 'female pregnancy', 170, 'pregnancy')]	0	['maternal  autism, fetal brain maternal  status pregnancy [37,38].']
S16-PMC3501517	PMC3501517	11/2012	S16-PMC3501517	['the POTENTIAL ROLE of Vitamin D on Immune function HAS BEEN explored in the last decade.']	[('INCOMPLETE_EVIDENCE', 4), ('SUPERFICIAL_RELATIONSHIP', 14), ('INCOMPLETE_EVIDENCE', 51)]	3	[('CHEBI_27300', 'vitamin D', 22, 'vitamin D'), ('UBERON_0002405', 'immune system', 35, 'immune')]	0	['  last decade.']
S314-PMC3613945	PMC3613945	2/2013	S314-PMC3613945	['conclusion\nthere is GROWING EVIDENCE that dbp plays a ROLE in Immune modulation, EITHER directly through gc-maf, OR indirectly by INFLUENCING Serum levels of Vitamin D. it is TEMPTING to SPECULATE that dbp operates as a molecular switch between pro- and anti-inflammation and intervention STRATEGIES designed to modify this switch MAY be IMPORTANT in the Control and prevention Of chronic and Infectious Diseases.']	[('INCOMPLETE_EVIDENCE', 20), ('SUPERFICIAL_RELATIONSHIP', 54), ('ALTERNATIVE_OPTIONS_CONTROVERSY', 81), ('SUPERFICIAL_RELATIONSHIP', 130), ('INCOMPLETE_EVIDENCE', 175), ('INCOMPLETE_EVIDENCE', 187), ('FUTURE_WORK', 289), ('INCOMPLETE_EVIDENCE', 331), ('IMPORTANT_CONSIDERATION', 338)]	9	[('UBERON_0002405', 'immune system', 62, 'immune'), ('UBERON_0001977', 'blood serum', 142, 'serum'), ('CHEBI_27300', 'vitamin D', 158, 'vitamin D'), ('GO_0001715', 'ectodermal cell fate specification', 355, 'control ... of ... infectious diseases')]	0	['conclusion\nthere dbp plays  modulation, serum levels . dbp operates molecular switch pro- anti-inflammation switch chronic infectious diseases.']
S41-PMC3635901	PMC3635901	4/2013	S41-PMC3635901	['finally, because (no-longer-just-a-)Vitamin D has several physiological properties INVOLVED with the Innate Immune Defense Against Tb, the ROLE of this Vitamin in the treatment of tb SHOULD BE evaluated, especially when ASSOCIATED with autoimmunity [18].']	[('SUPERFICIAL_RELATIONSHIP', 83), ('SUPERFICIAL_RELATIONSHIP', 139), ('FUTURE_WORK', 183), ('SUPERFICIAL_RELATIONSHIP', 220)]	4	[('CHEBI_27300', 'vitamin D', 36, 'vitamin D'), ('GO_0048017', 'inositol lipid-mediated signaling', 101, 'innate immune defense against TB'), ('UBERON_0002405', 'immune system', 108, 'immune'), ('CHEBI_33229', 'vitamin (role)', 152, 'vitamin')]	0	['finally, (no-longer-just-a-) physiological properties innate  defense tb, vitamin treatment tb evaluated, autoimmunity [18].']
S118-PMC3659910	PMC3659910	1/2013	S118-PMC3659910	['nutritional Vitamin D status has very RECENTLY been LINKED to the Human innate Immune System and its ability to contain mycobacterium tuberculosis.']	[('INCOMPLETE_EVIDENCE', 38), ('SUPERFICIAL_RELATIONSHIP', 52)]	2	[('CHEBI_27300', 'vitamin D', 12, 'vitamin D'), ('NCBITaxon_9606', 'Homo sapiens', 66, 'human'), ('GO_0007566', 'embryo implantation', 79, 'immune'), ('UBERON_0002405', 'immune system', 79, 'immune system')]	0	['nutritional  status human innate  ability contain mycobacterium tuberculosis.']
S194-PMC3659910	PMC3659910	1/2013	S194-PMC3659910	"['[\'FUTURE STUDIES are ESSENTIAL to determine the true Vitamin D REQUIREMENT during Pregnancy NOT ONLY for maternal Skeletal preservation and fetal Skeletal Formation, BUT ALSO for fetal “Imprinting"""" that MAY AFFECT Neurodevelopment, Immune function and chronic disease SUSCEPTIBILITY soon after Birth as well as later in Life.\']']"	[('FUTURE_WORK', 0), ('IMPORTANT_CONSIDERATION', 19), ('IMPORTANT_CONSIDERATION', 61), ('ANOMALY_CURIOUS_FINDING', 90), ('FUTURE_PREDICTION', 201), ('SUPERFICIAL_RELATIONSHIP', 205), ('IMPORTANT_CONSIDERATION', 266)]	7	[('CHEBI_27300', 'vitamin D', 51, 'vitamin D'), ('GO_0007565', 'female pregnancy', 80, 'pregnancy'), ('UBERON_0004288', 'skeleton', 112, 'skeletal'), ('GO_0001501', 'skeletal system development', 144, 'skeletal formation'), ('UBERON_0004288', 'skeleton', 144, 'skeletal'), ('GO_0071514', 'genetic imprinting', 184, 'imprinting'), ('GO_0007399', 'nervous system development', 212, 'neurodevelopment'), ('UBERON_0002405', 'immune system', 230, 'immune'), ('GO_0007567', 'parturition', 292, 'birth'), ('UBERON_0000104', 'life cycle', 318, 'life')]	0	"['[*future tru pregnancy maternal skeletal preservation fetal skeletal formation, fetal “imprinting"""" neurodevelopmenune chronic disease soon birth life.*]']"
S42-PMC3672018	PMC3672018	5/2013	S42-PMC3672018	['furthermore, there are studies SHOWING that low fetal Vitamin D MAY lead to persistent changes in the Immune System, THUS POSSIBLY INFLUENCING the risk of developing Autoimmune diseases such as t1d [14,19,20].']	[('INCOMPLETE_EVIDENCE', 31), ('INCOMPLETE_EVIDENCE', 64), ('PROBABLE_UNDERSTANDING', 117), ('INCOMPLETE_EVIDENCE', 122), ('SUPERFICIAL_RELATIONSHIP', 131)]	5	[('CHEBI_27300', 'vitamin D', 54, 'vitamin D'), ('UBERON_0002405', 'immune system', 102, 'immune system'), ('UBERON_0001442', 'skeleton of manus', 166, 'autoimmune')]	0	['furthermore, fetal  changes autoimmune diseases t1d [14,19,20].']
S17-PMC3685533	PMC3685533	6/2013	S17-PMC3685533	['moreover, Vitamin D is a modulator of the Innate and Adaptive Immune System and prospective observational studies SUGGEST that Vitamin D supplements in infancy and early childhood MAY decrease the incidence of chronic diseases such as type 1 diabetes mellitus [1,2].']	[('INCOMPLETE_EVIDENCE', 114), ('INCOMPLETE_EVIDENCE', 180)]	2	[('CHEBI_27300', 'vitamin D', 10, 'vitamin D'), ('GO_0007631', 'feeding behavior', 42, 'innate ...'), ('GO_0051866', 'general adaptation syndrome', 53, 'adaptive immune system'), ('UBERON_0002405', 'immune system', 62, 'immune system'), ('CHEBI_27300', 'vitamin D', 127, 'vitamin D')]	0	['moreover,  modulator innate adaptive   supplements infancy childhood decrease chronic diseases type diabetes mellitus [1,2].']
S19-PMC3691177	PMC3691177	6/2013	S19-PMC3691177	['the active Metabolite of Vitamin D, 1,25-Dihydroxyvitamin D, HAS BEEN SHOWN in Animal and in vitro MODELS to have potent Immune EFFECTS[12]and a ROLE in early Lung Development[13].']	[('INCOMPLETE_EVIDENCE', 61), ('INCOMPLETE_EVIDENCE', 99), ('SUPERFICIAL_RELATIONSHIP', 128), ('SUPERFICIAL_RELATIONSHIP', 145)]	4	[('CHEBI_39382', 'flufenoxuron', 11, 'metabolite'), ('CHEBI_27300', 'vitamin D', 25, 'vitamin D'), ('CHEBI_67472', '15-epi-lupulin B', 36, '1,25-dihydroxyvitamin D'), ('NCBITaxon_33208', 'Metazoa', 79, 'animal'), ('UBERON_0002405', 'immune system', 121, 'immune'), ('GO_0030324', 'lung development', 159, 'lung development'), ('UBERON_0002048', 'lung', 159, 'lung')]	0	['metabolite 1,25-dihydroxyvitamin d, animal potent  effects[12]and lung development[13].']
S56-PMC3695234	PMC3695234	7/2013	S56-PMC3695234	['for example, Vitamin D IMPACTS the Innate Immune System by stimulating the Production Of Cathelicidin, which is an anti-Microbial peptide activated through toll-like receptors (tlrs).']	[('SUPERFICIAL_RELATIONSHIP', 23)]	1	[('CHEBI_27300', 'vitamin D', 13, 'vitamin D'), ('GO_0007449', 'proximal/distal pattern formation, imaginal disc', 35, 'innate immune system'), ('UBERON_0002405', 'immune system', 42, 'immune system'), ('GO_1902430', 'negative regulation of amyloid-beta formation', 75, 'production of cathelicidin'), ('PR_000006009', 'alpha-catulin', 89, 'cathelicidin'), ('NCBITaxon_10088', 'Mus <genus>', 120, 'microbial')]	0	['example,  innate  production cathelicidin, anti-microbial peptide activated toll-like receptors (tlrs).']
S64-PMC3695234	PMC3695234	7/2013	S64-PMC3695234	['chi et al.16ASSESSED the INFLUENCE of Prenatal Vitamin D status on Immune function at Birth.']	[('INCOMPLETE_EVIDENCE', 10), ('SUPERFICIAL_RELATIONSHIP', 25)]	2	[('GO_0007565', 'female pregnancy', 38, 'prenatal'), ('CHEBI_27300', 'vitamin D', 47, 'vitamin D'), ('UBERON_0002405', 'immune system', 67, 'immune'), ('GO_0007567', 'parturition', 86, 'birth')]	0	['chi et al.16assessed prenatal  status  birth.']
S75-PMC3695234	PMC3695234	7/2013	S75-PMC3695234	['BASED ON the identification of Vitamin D receptors in RELEVANT Immune Cells, it HAS BEEN SUGGESTED that the Vitamin D pathway plays a ROLE in asthma and atopy.19,20using Single Nucleotide Polymorphism selection and genotyping, poon et al.20found six variants that are strongly ASSOCIATED with asthma and four with atopy.']	[('PROBABLE_UNDERSTANDING', 0), ('IMPORTANT_CONSIDERATION', 54), ('INCOMPLETE_EVIDENCE', 80), ('SUPERFICIAL_RELATIONSHIP', 134), ('SUPERFICIAL_RELATIONSHIP', 277)]	5	[('CHEBI_27300', 'vitamin D', 31, 'vitamin D'), ('CL_0000738', 'leukocyte', 63, 'immune cells'), ('UBERON_0002405', 'immune system', 63, 'immune'), ('CHEBI_27300', 'vitamin D', 108, 'vitamin D'), ('SO_0000694', 'SNP', 170, 'single nucleotide polymorphism')]	0	['based  receptors  cells,  plays asthma atopy.19,20using single nucleotide polymorphism selection genotyping, poon et al.20found six variants asthma four atopy.']
S10-PMC3702245	PMC3702245	6/2013	S10-PMC3702245	['a second hydroxylation takes place in the Kidney, which converts 25(Oh)D to the most biologically active Metabolite, 1,25-Dihydroxyvitamin D, the major classical physiologic function of which is to increase calcium and Phosphorus absorption from the Gut in order to maintain Calcium Homeostasis and promote mineralization of Osteoid bone.9\nalthough the Renal 1-alpha hydroxylase (Cytochrome P450 [Cyp]27B1) enzyme is a MAJOR DETERMINANT of Synthesis of 1,25-Dihydroxyvitamin D, IT IS KNOWN that Cyp27B1 is Expressed in Nonrenal Tissues to produce 1,25 Dihydroxyvitamin D.6,19in addition, Vitamin D receptors are also Expressed in a variety of Organs, Tissues, and cells (seefigure 1).20the 1,25-Dihydroxyvitamin D locally produced in Extrarenal Tissues, such as immune cells, Pancreatic Beta Cells, the Intestine, Prostate, Breast, and other Organs, Controls multiple Vitamin D-responsive Genes, and THUS plays an important physiologic ROLE in Cardiovascular health,21,22the Adaptive and Innate Immune Responses,23,24insulin secretion,25,26regulation of Cell Proliferation, Differentiation, and Apoptosis, and inhibition of Angiogenesis.27\n\nVitamin D Homeostasis and functions during Pregnancy\nthe classical function of Vitamin D is to maintain calcium Homeostasis.']	[('IMPORTANT_CONSIDERATION', 419), ('SUPERFICIAL_RELATIONSHIP', 425), ('INCOMPLETE_EVIDENCE', 478), ('PROBABLE_UNDERSTANDING', 900), ('SUPERFICIAL_RELATIONSHIP', 936)]	5	[('UBERON_0002113', 'kidney', 42, 'kidney'), ('CHEBI_71657', 'versiconol acetate', 65, '25(OH)D'), ('CHEBI_39382', 'flufenoxuron', 105, 'metabolite'), ('CHEBI_67472', '15-epi-lupulin B', 117, '1,25-dihydroxyvitamin D'), ('CHEBI_35885', 'secondary phosphine', 219, 'phosphorus'), ('UBERON_0001555', 'digestive tract', 250, 'gut'), ('GO_0055073', 'cadmium ion homeostasis', 275, 'calcium homeostasis'), ('UBERON_0008883', 'osteoid', 325, 'osteoid'), ('UBERON_0002113', 'kidney', 353, 'renal'), ('CHEBI_4056', 'cytochrome', 380, 'cytochrome'), ('PR_000006100', 'aromatase', 380, 'cytochrome P450'), ('PR_000006138', 'cytochrome P450 4F11', 397, 'CYP ... 27B1'), ('GO_0009057', 'macromolecule catabolic process', 440, 'synthesis'), ('CHEBI_67472', '15-epi-lupulin B', 453, '1,25-dihydroxyvitamin D'), ('PR_000006101', 'cytochrome P450 1A1', 495, 'CYP27B1'), ('GO_0010467', 'gene expression', 506, 'expressed'), ('UBERON_0002481', 'bone tissue', 519, 'nonrenal tissues'), ('CHEBI_67469', '15-hydroxyajubractin C', 547, '1,25 dihydroxyvitamin D'), ('CHEBI_27300', 'vitamin D', 588, 'vitamin D'), ('GO_0010467', 'gene expression', 617, 'expressed'), ('UBERON_0000062', 'organ', 643, 'organs'), ('UBERON_0000479', 'tissue', 651, 'tissues'), ('CHEBI_67472', '15-epi-lupulin B', 690, '1,25-dihydroxyvitamin D'), ('UBERON_0005292', 'extraembryonic tissue', 734, 'extrarenal tissues'), ('CL_0000169', 'type B pancreatic cell', 776, 'pancreatic beta cells'), ('UBERON_0001264', 'pancreas', 776, 'pancreatic'), ('UBERON_0000160', 'intestine', 803, 'intestine'), ('UBERON_0002367', 'prostate gland', 814, 'prostate'), ('UBERON_0000310', 'breast', 824, 'breast'), ('UBERON_0000062', 'organ', 842, 'organs'), ('GO_0065007', 'biological regulation', 850, 'controls'), ('CHEBI_27300', 'vitamin D', 868, 'vitamin D'), ('SO_0000704', 'gene', 889, 'genes'), ('UBERON_0004535', 'cardiovascular system', 944, 'cardiovascular'), ('GO_0051886', 'negative regulation of timing of anagen', 975, 'adaptive ...'), ('GO_0044419', 'biological process involved in interspecies interaction between organisms', 988, 'innate immune responses'), ('UBERON_0002405', 'immune system', 995, 'immune'), ('GO_0030154', 'cell differentiation', 1054, 'cell proliferation ... differentiation'), ('GO_0006915', 'apoptotic process', 1095, 'apoptosis'), ('GO_0001525', 'angiogenesis', 1124, 'angiogenesis'), ('CHEBI_28384', 'vitamin K', 1141, 'Vitamin D'), ('GO_0042592', 'homeostatic process', 1151, 'homeostasis'), ('GO_0007565', 'female pregnancy', 1184, 'pregnancy'), ('CHEBI_27300', 'vitamin D', 1220, 'vitamin D'), ('GO_0042592', 'homeostatic process', 1253, 'homeostasis')]	0	['hydroxylation takes place kidney, converts 25(oh)d biologically metabolite, 1,25-dihydroxyvitamin d, physiologic increase calcium phosphorus absorption gut maintain calcium homeostasis mineralization osteoid bone.9\nalthough renal 1-alpha hydroxylase (cytochrome p450 [cyp]27b1) enzyme synthesis 1,25-dihydroxyvitamin d, cyp27b1 expressed nonrenal tissues produce 1,25 dihydroxyvitamin d.6,19in addition,  receptors expressed organs, tissues, cells (seefigure 1).20the 1,25-dihydroxyvitamin locally extrarenal tissues, immune cells, pancreatic beta cells, intestine, prostate, breast, organs, -responsive genes, plays physiologic cardiovascular health,21,22the adaptive innate  responses,23,24insulin secretion,25,26regulation cell proliferation, differentiation, apoptosis, inhibition angiogenesis.27\n\nvitamin homeostasis functions pregnancy\nthe  maintain calcium homeostasis.']
S47-PMC3702245	PMC3702245	6/2013	S47-PMC3702245	['RECENT STUDIES have INDICATED a ROLE for Vitamin D in the Innate Immune Response.']	[('INCOMPLETE_EVIDENCE', 0), ('INCOMPLETE_EVIDENCE', 20), ('SUPERFICIAL_RELATIONSHIP', 32)]	3	[('CHEBI_27300', 'vitamin D', 41, 'vitamin D'), ('GO_0045087', 'innate immune response', 58, 'innate immune response'), ('UBERON_0002405', 'immune system', 65, 'immune')]	0	['recent  innate  response.']
S52-PMC3702245	PMC3702245	6/2013	S52-PMC3702245	['IMPACT on neonate and infant\nboth in vitro and observational studies have DEMONSTRATED that Vitamin D status during Pregnancy IMPACTS the Immune Response of the offspring.']	[('SUPERFICIAL_RELATIONSHIP', 0), ('INCOMPLETE_EVIDENCE', 74), ('SUPERFICIAL_RELATIONSHIP', 126)]	3	[('CHEBI_27300', 'vitamin D', 92, 'vitamin D'), ('GO_0007565', 'female pregnancy', 116, 'pregnancy'), ('GO_0006955', 'immune response', 138, 'immune response'), ('UBERON_0002405', 'immune system', 138, 'immune')]	0	['impact neonate infant\nboth  status pregnancy  response offspring.']
S20-PMC3717170	PMC3717170	5/2013	S20-PMC3717170	['the mechanism of 1,25(Oh)2D3Suppression of Il-17 was found to be transcriptional and to involve blocking of Nuclear factor for Activated T Cells (Nfat, which is IMPORTANT for T Cell receptor–mediated transcriptional Regulation of Il-17), recruitment of Histone deacetylase to the Il-17 Promoter, and Sequestration of Runt-Related Transcription Factor 1 (runx1) by the vdr.31,25(Oh)2D3Was also FOUND to have a direct EFFECT on the induction of Foxp3, a transcription factor that ASSOCIATES with Nfat and runx1 for transcriptional repression.3THESE results DESCRIBE NOVEL mechanisms and new CONCEPTS with regard to Vitamin D and the Immune System and SUGGEST THERAPEUTIC TARGETS for the Control of Autoimmune diseases.']	[('IMPORTANT_CONSIDERATION', 161), ('ANOMALY_CURIOUS_FINDING', 393), ('SUPERFICIAL_RELATIONSHIP', 416), ('SUPERFICIAL_RELATIONSHIP', 478), ('INCOMPLETE_EVIDENCE', 540), ('INCOMPLETE_EVIDENCE', 555), ('FULL_UNKNOWN', 564), ('INCOMPLETE_EVIDENCE', 589), ('FUTURE_WORK', 649), ('INCOMPLETE_EVIDENCE', 649), ('FUTURE_WORK', 657), ('FUTURE_WORK', 669)]	12	[('CHEBI_42976', 'L-glycero-alpha-D-manno-heptopyranose', 17, '1,25(OH)2D3suppression'), ('PR_000001470', 'interleukin-28B', 43, 'IL-17'), ('GO_0005634', 'nucleus', 108, 'nuclear'), ('CL_0002129', 'regular atrial cardiac myocyte', 127, 'activated T cells'), ('PR_000011111', 'N-terminal EF-hand calcium-binding protein 3', 146, 'NFAT'), ('CL_0000084', 'T cell', 175, 'T cell'), ('GO_0065007', 'biological regulation', 216, 'regulation'), ('PR_000001470', 'interleukin-28B', 230, 'IL-17'), ('CHEBI_15358', 'histone', 253, 'histone'), ('PR_000043452', 'core histone', 253, 'histone'), ('PR_000001470', 'interleukin-28B', 280, 'IL-17'), ('SO_0000167', 'promoter', 286, 'promoter'), ('GO_0051235', 'maintenance of location', 300, 'sequestration'), ('PR_000014373', 'retinoic acid receptor RXR-beta', 317, 'Runt-related transcription factor 1'), ('CHEBI_73386', 'Ala-Val-Asp-Ser', 375, '25(OH)2D3was'), ('PR_000007655', 'GSK-3-binding protein FRAT2', 443, 'Foxp3'), ('PR_000011111', 'N-terminal EF-hand calcium-binding protein 3', 494, 'NFAT'), ('CHEBI_27300', 'vitamin D', 613, 'vitamin D'), ('UBERON_0002405', 'immune system', 631, 'immune system'), ('GO_0065007', 'biological regulation', 685, 'control'), ('UBERON_0001442', 'skeleton of manus', 696, 'autoimmune')]	0	['1,25(oh)2d3suppression il-17 transcriptional blocking nuclear activated cells (nfat, cell receptor–mediated transcriptional il-17), recruitment histone deacetylase il-17 promoter, sequestration runt-related transcription (runx1) vdr.31,25(oh)2d3was induction foxp3, transcription nfat runx1 transcriptional repression.3these results mechanisms regard   autoimmune diseases.']
S32-PMC3717170	PMC3717170	5/2013	S32-PMC3717170	['with permission from christakos.60\n\nVitamin D in Immune function and disease PREVENTION\nmartin hewison (the david geffen school of medicine, university of california) detailed one of the most prominent of the SO-called nonclassical EFFECTS of Vitamin D: its ability to act as a potent modulator of Human Immune Responses.']	[('SUPERFICIAL_RELATIONSHIP', 77), ('INCOMPLETE_EVIDENCE', 209), ('SUPERFICIAL_RELATIONSHIP', 232)]	3	[('CHEBI_28384', 'vitamin K', 36, 'Vitamin D'), ('PR_000017319', 'vacuolar protein sorting-associated protein 13A', 36, 'Vitamin D'), ('UBERON_0002405', 'immune system', 49, 'immune'), ('CHEBI_27300', 'vitamin D', 243, 'vitamin D'), ('NCBITaxon_9606', 'Homo sapiens', 298, 'human'), ('GO_0006955', 'immune response', 304, 'immune responses'), ('UBERON_0002405', 'immune system', 304, 'immune')]	0	['permission christakos.60\n\nvitamin  disease prevention\nmartin hewison (the david geffen school medicine, university california) nonclassical : ability potent modulator human  responses.']
S41-PMC3717170	PMC3717170	5/2013	S41-PMC3717170	['THUS, IT IS POSSIBLE that Vitamin D deficiency has a generalized DETRIMENTAL IMPACT on antibacterial responses and MAY THEREFORE play a ROLE in many types of infectious diseases.5an IMPORTANT NOTE by hewison is that current data SUGGEST that this particular Immune Response to Vitamin D is restricted to Primates, UNDERLINING a POTENTIAL ROLE for Vitamin D in the evolution of Primate Immunity, BUT also LIMITING the scope of FURTHER in vivo STUDIES to explore this activity.']	[('PROBABLE_UNDERSTANDING', 0), ('INCOMPLETE_EVIDENCE', 6), ('IMPORTANT_CONSIDERATION', 65), ('SUPERFICIAL_RELATIONSHIP', 77), ('INCOMPLETE_EVIDENCE', 115), ('PROBABLE_UNDERSTANDING', 119), ('SUPERFICIAL_RELATIONSHIP', 136), ('IMPORTANT_CONSIDERATION', 182), ('IMPORTANT_CONSIDERATION', 192), ('INCOMPLETE_EVIDENCE', 229), ('PROBABLE_UNDERSTANDING', 314), ('INCOMPLETE_EVIDENCE', 328), ('SUPERFICIAL_RELATIONSHIP', 338), ('ALTERNATIVE_OPTIONS_CONTROVERSY', 395), ('INCOMPLETE_EVIDENCE', 404), ('FUTURE_WORK', 426)]	16	[('CHEBI_27300', 'vitamin D', 26, 'vitamin D'), ('GO_0006955', 'immune response', 258, 'immune response'), ('UBERON_0002405', 'immune system', 258, 'immune'), ('CHEBI_27300', 'vitamin D', 277, 'vitamin D'), ('NCBITaxon_33208', 'Metazoa', 304, 'primates'), ('CHEBI_27300', 'vitamin D', 347, 'vitamin D'), ('NCBITaxon_9986', 'Oryctolagus cuniculus', 377, 'primate'), ('GO_0007566', 'embryo implantation', 385, 'immunity')]	0	['thus,  generalized antibacterial responses play infectious diseases.5an hewison  response  primates,  evolution primate immunity, vivo activity.']
S42-PMC3717170	PMC3717170	5/2013	S42-PMC3717170	['the Immunomodulatory EFFECTS of Vitamin D also involve the adaptive Immune System.']	[('SUPERFICIAL_RELATIONSHIP', 21)]	1	[('GO_0007566', 'embryo implantation', 4, 'immunomodulatory'), ('CHEBI_27300', 'vitamin D', 32, 'vitamin D'), ('UBERON_0002405', 'immune system', 68, 'immune system')]	0	['immunomodulatory  adaptive .']
S44-PMC3717170	PMC3717170	5/2013	S44-PMC3717170	['as with antibacterial Responses to infection, it HAS BEEN PROPOSED that Adaptive Immune Responses MAY BE compromised in patients with low Serum concentrations of 25(Oh)D3, and ASSOCIATION studies HAVE SHOWN LINKS between Autoimmune disease and Vitamin D deficiency.']	[('INCOMPLETE_EVIDENCE', 49), ('INCOMPLETE_EVIDENCE', 58), ('INCOMPLETE_EVIDENCE', 98), ('SUPERFICIAL_RELATIONSHIP', 176), ('INCOMPLETE_EVIDENCE', 196), ('SUPERFICIAL_RELATIONSHIP', 207)]	6	[('GO_0060033', 'anatomical structure regression', 22, 'responses'), ('GO_0051866', 'general adaptation syndrome', 72, 'adaptive immune responses'), ('UBERON_0002405', 'immune system', 81, 'immune'), ('UBERON_0001977', 'blood serum', 138, 'serum'), ('CHEBI_62946', 'ammonium sulfate', 162, '25(OH)D3'), ('UBERON_0001442', 'skeleton of manus', 221, 'autoimmune'), ('CHEBI_27300', 'vitamin D', 244, 'vitamin D')]	0	['antibacterial responses infection, adaptive  responses patients serum concentrations 25(oh)d3, autoimmune disease  deficiency.']
S45-PMC3717170	PMC3717170	5/2013	S45-PMC3717170	['the extent to which Vitamin D deficiency is a cause of Immune disease has yet to be demonstrated and will REQUIRE new prospective clinical trials of Vitamin D supplementation.']	[('FUTURE_WORK', 106), ('IMPORTANT_CONSIDERATION', 106)]	2	[('CHEBI_27300', 'vitamin D', 20, 'vitamin D'), ('UBERON_0002405', 'immune system', 55, 'immune'), ('CHEBI_27300', 'vitamin D', 149, 'vitamin D')]	0	['  disease  supplementation.']
S46-PMC3717170	PMC3717170	5/2013	S46-PMC3717170	['hewison STATED that it will be IMPORTANT to define WHETHER enhanced Vitamin D–mediated immunity prevents Immune disease OR WHETHER it CAN be used as therapy for these diseases.']	[('INCOMPLETE_EVIDENCE', 8), ('IMPORTANT_CONSIDERATION', 31), ('ALTERNATIVE_OPTIONS_CONTROVERSY', 51), ('ALTERNATIVE_OPTIONS_CONTROVERSY', 123), ('INCOMPLETE_EVIDENCE', 134)]	5	[('CHEBI_27300', 'vitamin D', 68, 'vitamin D'), ('UBERON_0002405', 'immune system', 105, 'immune')]	0	['hewison –mediated immunity  disease therapy diseases.']
S47-PMC3717170	PMC3717170	5/2013	S47-PMC3717170	['moreover, IT IS POSSIBLE that SOME diseases, such as leprosy and hiv infection, MAY BE ASSOCIATED with dysregulation of the core Vitamin D intracrine Immune mechanism, and MAY THEREFORE require higher circulating levels of 25(Oh)D3To reestablish normal Immune Responses.']	[('INCOMPLETE_EVIDENCE', 10), ('INCOMPLETE_EVIDENCE', 30), ('INCOMPLETE_EVIDENCE', 80), ('SUPERFICIAL_RELATIONSHIP', 87), ('INCOMPLETE_EVIDENCE', 172), ('PROBABLE_UNDERSTANDING', 176)]	6	[('CHEBI_27300', 'vitamin D', 129, 'vitamin D'), ('UBERON_0002405', 'immune system', 150, 'immune'), ('CHEBI_63755', 'o-nitrophenyl group', 223, '25(OH)D3to'), ('GO_0006955', 'immune response', 253, 'immune responses'), ('UBERON_0002405', 'immune system', 253, 'immune')]	0	['moreover, diseases, leprosy hiv infection, dysregulation  intracrine  mechanism, higher circulating levels 25(oh)d3to reestablish normal  responses.']
S48-PMC3717170	PMC3717170	5/2013	S48-PMC3717170	['these and OTHER facets of Vitamin D and Immune function will be IMPORTANT research challenges for the Vitamin D community.']	[('ALTERNATIVE_OPTIONS_CONTROVERSY', 10), ('IMPORTANT_CONSIDERATION', 64)]	2	[('CHEBI_27300', 'vitamin D', 26, 'vitamin D'), ('UBERON_0002405', 'immune system', 40, 'immune'), ('CHEBI_27300', 'vitamin D', 102, 'vitamin D')]	0	['facets    community.']
