	ARTICLE	ARTICLE DATE	SENTENCE NUM	SENTENCE	IGNORANCE CATEGORIES	NUM IGNORANCE CATEGORIES	OBO ID (LABEL)
S10-PMC3296991	PMC3296991	2/2012	S10-PMC3296991	['HOWEVER, the behavior of these BIOMARKERS in the fetus and their RELATIONSHIP with Vitamin D status and neonatal bone mineralization are POORLY characterized.']	[('ALTERNATIVE_OPTIONS_CONTROVERSY', 0), ('SUPERFICIAL_RELATIONSHIP', 31), ('SUPERFICIAL_RELATIONSHIP', 65), ('PROBLEM_COMPLICATION', 137)]	4	[('CHEBI_27300', 'vitamin D', 83, 'vitamin D')]
S12-PMC3347007	PMC3347007	4/2012	S12-PMC3347007	['during Pregnancy, Vitamin D is transported from mother to fetus through the Placenta in the form of 25(Oh)D which is also the established MARKER of Vitamin D status [1,3,4].']	[('SUPERFICIAL_RELATIONSHIP', 138)]	1	[('GO_0007565', 'female pregnancy', 7, 'pregnancy'), ('CHEBI_27300', 'vitamin D', 18, 'vitamin D'), ('UBERON_0001987', 'placenta', 76, 'placenta'), ('CHEBI_71657', 'versiconol acetate', 100, '25(OH)D'), ('CHEBI_27300', 'vitamin D', 148, 'vitamin D')]
S0-PMC3347028	PMC3347028	3/2012	S0-PMC3347028	['Vitamin D and its ROLE during Pregnancy in attaining optimal health of mother and fetus\n\nabstract\nDESPITE its discovery a hundred years ago, Vitamin D has emerged as one of the most CONTROVERSIAL Nutrients and prohormones of the 21st century.']	[('SUPERFICIAL_RELATIONSHIP', 18), ('ANOMALY_CURIOUS_FINDING', 98), ('ALTERNATIVE_OPTIONS_CONTROVERSY', 182)]	3	[('CHEBI_28384', 'vitamin K', 0, 'Vitamin D'), ('PR_000017319', 'vacuolar protein sorting-associated protein 13A', 0, 'Vitamin D'), ('GO_0007565', 'female pregnancy', 30, 'Pregnancy'), ('CHEBI_27300', 'vitamin D', 141, 'vitamin D'), ('CHEBI_33284', 'nutrient', 196, 'nutrients')]
S17-PMC3347028	PMC3347028	3/2012	S17-PMC3347028	['in the sections ahead, we will FOCUS on one Micronutrient—Vitamin D—and will discuss WHAT we KNOW and what we surely do NOT KNOW in the context of the Pregnant woman and her developing fetus.']	[('QUESTION_ANSWERED_BY_THIS_WORK', 31), ('EXPLICIT_QUESTION', 85), ('INCOMPLETE_EVIDENCE', 93), ('FULL_UNKNOWN', 120)]	4	[('CHEBI_33962', 'mu4-sulfido-quadro-tetracopper(6+)', 44, 'micronutrient'), ('CHEBI_27300', 'vitamin D', 58, 'vitamin D'), ('GO_0007565', 'female pregnancy', 151, 'pregnant')]
S18-PMC3347028	PMC3347028	3/2012	S18-PMC3347028	['during this foray into the world of Vitamin D and the fetus, we MUST first define WHAT Vitamin D is, WHAT it is not, and review the Metabolic pathways LINKED with Vitamin D.\n\n2.']	[('IMPORTANT_CONSIDERATION', 64), ('EXPLICIT_QUESTION', 82), ('EXPLICIT_QUESTION', 101), ('SUPERFICIAL_RELATIONSHIP', 151)]	4	[('CHEBI_27300', 'vitamin D', 36, 'vitamin D'), ('CHEBI_27300', 'vitamin D', 87, 'vitamin D'), ('GO_0008152', 'metabolic process', 132, 'metabolic'), ('CHEBI_27300', 'vitamin D', 163, 'vitamin D')]
S70-PMC3347028	PMC3347028	3/2012	S70-PMC3347028	['[23], SHOWED that Ifn-Γ-mediated Antimicrobial activity of Human Macrophages, especially IMPORTANT in hiv and tuberculosis patients, is DEPENDENT on Vitamin D. BOTH STUDY findings have IMPLICATIONS for the Pregnant woman and her developing fetus, BUT our understanding of such processes following maternal exposure to a pathogen or maternal infection REMAINS SCANT.']	[('INCOMPLETE_EVIDENCE', 6), ('IMPORTANT_CONSIDERATION', 89), ('SUPERFICIAL_RELATIONSHIP', 136), ('INCOMPLETE_EVIDENCE', 160), ('IMPORTANT_CONSIDERATION', 185), ('ANOMALY_CURIOUS_FINDING', 247), ('INCOMPLETE_EVIDENCE', 351), ('INCOMPLETE_EVIDENCE', 359)]	8	[('PR_000008920', 'interferon alpha-7', 18, 'IFN-γ'), ('CHEBI_65381', 'albizoside C', 33, 'antimicrobial'), ('NCBITaxon_9606', 'Homo sapiens', 59, 'human'), ('CL_0000235', 'macrophage', 65, 'macrophages'), ('CHEBI_27300', 'vitamin D', 149, 'vitamin D'), ('GO_0007565', 'female pregnancy', 206, 'pregnant')]
S143-PMC3347028	PMC3347028	3/2012	S143-PMC3347028	['from the prior sections, IT IS CLEAR that Vitamin D deficiency during Pregnancy is common throughout the world YET WHAT EFFECT does deficiency have on the mother and her developing fetus?']	[('PROBABLE_UNDERSTANDING', 25), ('ANOMALY_CURIOUS_FINDING', 111), ('EXPLICIT_QUESTION', 115), ('SUPERFICIAL_RELATIONSHIP', 120), ('EXPLICIT_QUESTION', 186)]	5	[('CHEBI_27300', 'vitamin D', 42, 'vitamin D'), ('GO_0007565', 'female pregnancy', 70, 'pregnancy')]
S145-PMC3347028	PMC3347028	3/2012	S145-PMC3347028	['with SEVERE maternal Vitamin D deficiency, the fetus rarely MAY develop rickets in utero with manifestation at Birth [96].']	[('IMPORTANT_CONSIDERATION', 5), ('INCOMPLETE_EVIDENCE', 60)]	2	[('CHEBI_27300', 'vitamin D', 21, 'vitamin D'), ('GO_0007567', 'parturition', 111, 'birth')]
S240-PMC3347028	PMC3347028	3/2012	S240-PMC3347028	['WHILE there REMAINS much to be DISCOVERED and learned about Vitamin D’s EFFECT on the mother and her developing fetus, there is enough EVIDENCE TO SUPPORT the PREMISE that deficiency is not healthful for either the mother or fetus.']	[('ALTERNATIVE_OPTIONS_CONTROVERSY', 0), ('INCOMPLETE_EVIDENCE', 12), ('INCOMPLETE_EVIDENCE', 31), ('SUPERFICIAL_RELATIONSHIP', 72), ('INCOMPLETE_EVIDENCE', 135), ('INCOMPLETE_EVIDENCE', 159)]	6	[('CHEBI_27300', 'vitamin D', 60, 'vitamin D')]
S42-PMC3409554	PMC3409554	7/2012	S42-PMC3409554	['calf and pork Liver have a high content of Iron with a good bioavailability, but the danish health authorities ADVISE Pregnant women not to consume pork Liver and pork Liver paté due to the high content of Vitamin A, which POSSIBLY MAY cause malformations in the fetus [18].']	[('FUTURE_WORK', 111), ('INCOMPLETE_EVIDENCE', 223), ('INCOMPLETE_EVIDENCE', 232)]	3	[('UBERON_0002107', 'liver', 14, 'liver'), ('CHEBI_24870', 'ion', 43, 'iron'), ('GO_0007565', 'female pregnancy', 118, 'pregnant'), ('UBERON_0002107', 'liver', 153, 'liver'), ('UBERON_0002107', 'liver', 168, 'liver'), ('CHEBI_27300', 'vitamin D', 206, 'vitamin A')]
S15-PMC3470091	PMC3470091	9/2012	S15-PMC3470091	['these changes occur ACCORDING TO the needs for the mineralization of the fetus Bones as well as adequate secretion of Vitamin D in mother’s Milk.1\nDUE TO rapid fetal development, PARTICULARLY bone Calcification at the terminal stages of Pregnancy, there is a POSSIBILITY of Vitamin D deficiency to occur in mothers.']	[('SUPERFICIAL_RELATIONSHIP', 20), ('PROBABLE_UNDERSTANDING', 147), ('IMPORTANT_CONSIDERATION', 179), ('INCOMPLETE_EVIDENCE', 259)]	4	[('UBERON_0001474', 'bone element', 79, 'bones'), ('CHEBI_27300', 'vitamin D', 118, 'vitamin D'), ('UBERON_0001913', 'milk', 140, 'milk'), ('GO_0051301', 'cell division', 197, 'calcification'), ('GO_0007565', 'female pregnancy', 237, 'pregnancy'), ('CHEBI_27300', 'vitamin D', 274, 'vitamin D')]
S16-PMC3470091	PMC3470091	9/2012	S16-PMC3470091	['SINCE, fetus and baby are both DEPENDENT upon mother for Blood and milk respectively, mother’s Vitamin D supplementation is highly VITAL.']	[('PROBABLE_UNDERSTANDING', 0), ('SUPERFICIAL_RELATIONSHIP', 31), ('IMPORTANT_CONSIDERATION', 131)]	3	[('UBERON_0000178', 'blood', 57, 'blood'), ('CHEBI_27300', 'vitamin D', 95, 'vitamin D')]
S24-PMC3472720	PMC3472720	8/2012	S24-PMC3472720	['in this series of experiments, ONLY the Pregnant f0female Mice and their Growing Fetuses were Vitamin D deficient.']	[('ANOMALY_CURIOUS_FINDING', 31)]	1	[('GO_0007565', 'female pregnancy', 40, 'pregnant'), ('NCBITaxon_10088', 'Mus <genus>', 58, 'mice'), ('GO_0040007', 'growth', 73, 'growing'), ('UBERON_0000309', 'body wall', 81, 'fetuses'), ('CHEBI_27300', 'vitamin D', 94, 'vitamin D')]
S258-PMC3586494	PMC3586494	2/2013	S258-PMC3586494	['in RELATING maternal Micronutrient Intake with fetal Glucocorticoid exposure, a Mouse MODEL of maternal dietary restriction of copper, zinc, and Vitamin E DEMONSTRATED reduced activity level of Placental 11 Β -Hydroxysteroid dehydrogenase-2, an enzyme that PROTECTS the fetus from overexposure to maternal Glucocorticoids [113].']	[('SUPERFICIAL_RELATIONSHIP', 3), ('INCOMPLETE_EVIDENCE', 86), ('INCOMPLETE_EVIDENCE', 155), ('SUPERFICIAL_RELATIONSHIP', 257)]	4	[('CHEBI_33962', 'mu4-sulfido-quadro-tetracopper(6+)', 21, 'micronutrient'), ('GO_0007631', 'feeding behavior', 35, 'intake'), ('CHEBI_24261', 'glucocorticoid', 53, 'glucocorticoid'), ('NCBITaxon_10088', 'Mus <genus>', 80, 'mouse'), ('CHEBI_27300', 'vitamin D', 145, 'vitamin E'), ('UBERON_0001987', 'placenta', 194, 'placental'), ('CHEBI_36844', '7-hydroxy steroid', 207, 'β -hydroxysteroid'), ('CHEBI_36597', 'phthalazine', 306, 'glucocorticoids')]
S198-PMC3599191	PMC3599191	1/2013	S198-PMC3599191	['furthermore, levels of maternal Vitamin E AFFECT the development of fetal biometrics (Crown-Rump length, Femur length and biparietal diameter) and Lung Development: for every millimeter of increase in fetus length, there is an increase of up to 5 ml of fev1and 6 ml of fvc [107].']	[('SUPERFICIAL_RELATIONSHIP', 42)]	1	[('CHEBI_27300', 'vitamin D', 32, 'vitamin E'), ('UBERON_0002283', 'nail matrix', 86, 'crown-rump'), ('UBERON_0000981', 'femur', 105, 'femur'), ('GO_0030324', 'lung development', 147, 'lung development'), ('UBERON_0002048', 'lung', 147, 'lung')]
S17-PMC3651971	PMC3651971	5/2013	S17-PMC3651971	"[""DEFICIENCY of essential Nutrients CAN harm the fetus; NO RESEARCH to date has examined the long-term EFFECT of early Vitamin A deficiency on children's cognitive or motor skills.""]"	[('IMPORTANT_CONSIDERATION', 0), ('INCOMPLETE_EVIDENCE', 34), ('INCOMPLETE_EVIDENCE', 54), ('SUPERFICIAL_RELATIONSHIP', 101)]	4	[('CHEBI_33284', 'nutrient', 24, 'nutrients'), ('CHEBI_27300', 'vitamin D', 117, 'vitamin A')]
S19-PMC3651971	PMC3651971	5/2013	S19-PMC3651971	['this research SUGGESTS that Central Nervous System Development MAY BE PROTECTED in Vitamin A deficiency, POSSIBLY BECAUSE Vitamin A is preferentially allocated to the developing fetus.']	[('INCOMPLETE_EVIDENCE', 14), ('INCOMPLETE_EVIDENCE', 63), ('SUPERFICIAL_RELATIONSHIP', 70), ('INCOMPLETE_EVIDENCE', 105), ('PROBABLE_UNDERSTANDING', 114)]	5	[('GO_0003204', 'cardiac skeleton development', 28, 'central nervous system development'), ('UBERON_0001017', 'central nervous system', 28, 'central nervous system'), ('CHEBI_27300', 'vitamin D', 83, 'vitamin A'), ('CHEBI_27300', 'vitamin D', 122, 'vitamin A')]
S24-PMC3651971	PMC3651971	5/2013	S24-PMC3651971	['introduction\nrisk for Cognitive and motor impairment begins in the Womb, where nutritional restrictions on Embryofetal Tissue growth, differentiation, development and Maturation MAY disturb growth, maturation and function of the Central Nervous System.1neural myelination and Synaptogenesis are underway before 24\u2005weeks’ Gestational age, Neural Tube Formation and Cell Migration are complete before the third Trimester of Pregnancy, and basic structures of the Brain formed before Birth.2as complex structures and functions extend as a cascade, disruptions to nascent systems by nutritional and OTHER insults CAN be amplified with age.3\nEmbryofetal Development is sensitive to Gestational deficiency in Vitamin A,4most EVIDENT in Animals by gross anomalies in Organ and Tissue Morphogenesis, development, structure and function.5–7Retinoic Acid, the oxidised Metabolite and transcriptional ligand of Vitamin A, Regulates the Expression of hox Genes that are essential in Neural Tube Formation,8the Development Of Neurons, and in Synaptic Signalling that UNDERLIES Learning and Memory.9–13developing neural Tissue in the Mouse is ESPECIALLY sensitive to variation in Retinoic Acid exposure near Parturition, a time analogous to the second Trimester of Human Gestation, when deficiency can induce behavioural problems and mild structural damage within the Limbic Cortex.14\nchronic dietary Vitamin A deficiency is common among Pregnant women in poor countries,1516leading TO concern that it MAY have adverse consequences for Cognitive and Motor Development Of the Fetus.']	[('INCOMPLETE_EVIDENCE', 178), ('ALTERNATIVE_OPTIONS_CONTROVERSY', 595), ('INCOMPLETE_EVIDENCE', 609), ('PROBABLE_UNDERSTANDING', 719), ('SUPERFICIAL_RELATIONSHIP', 1054), ('ANOMALY_CURIOUS_FINDING', 1129), ('QUESTION_ANSWERED_BY_THIS_WORK', 1469), ('INCOMPLETE_EVIDENCE', 1488)]	8	[('GO_0050890', 'cognition', 22, 'cognitive'), ('UBERON_0002396', 'vomer', 67, 'womb'), ('UBERON_0000922', 'embryo', 107, 'embryofetal'), ('UBERON_0000479', 'tissue', 119, 'tissue'), ('GO_0007618', 'mating', 167, 'maturation'), ('UBERON_0001017', 'central nervous system', 229, 'central nervous system'), ('GO_0007416', 'synapse assembly', 276, 'synaptogenesis'), ('GO_0007565', 'female pregnancy', 321, 'gestational'), ('GO_0042136', 'neurotransmitter biosynthetic process', 338, 'neural tube formation'), ('UBERON_0001049', 'neural tube', 338, 'neural tube'), ('GO_0016477', 'cell migration', 364, 'cell migration'), ('GO_0009294', 'DNA mediated transformation', 409, 'trimester'), ('GO_0007565', 'female pregnancy', 422, 'pregnancy'), ('UBERON_0000955', 'brain', 461, 'brain'), ('GO_0007567', 'parturition', 481, 'birth'), ('GO_0009790', 'embryo development', 637, 'Embryofetal development'), ('UBERON_0000922', 'embryo', 637, 'Embryofetal'), ('GO_0007565', 'female pregnancy', 677, 'gestational'), ('CHEBI_27300', 'vitamin D', 703, 'vitamin A'), ('NCBITaxon_33208', 'Metazoa', 730, 'animals'), ('UBERON_0000062', 'organ', 760, 'organ'), ('GO_0048729', 'tissue morphogenesis', 770, 'tissue morphogenesis'), ('UBERON_0000479', 'tissue', 770, 'tissue'), ('CHEBI_52071', 'dextran', 828, '5'), ('CHEBI_24115', 'fuconate', 830, '7Retinoic acid'), ('CHEBI_39382', 'flufenoxuron', 859, 'metabolite'), ('CHEBI_27300', 'vitamin D', 900, 'vitamin A'), ('GO_0065007', 'biological regulation', 911, 'regulates'), ('GO_0010467', 'gene expression', 925, 'expression'), ('SO_0000704', 'gene', 943, 'genes'), ('GO_0042136', 'neurotransmitter biosynthetic process', 971, 'neural tube formation'), ('UBERON_0001049', 'neural tube', 971, 'neural tube'), ('GO_0046697', 'decidualization', 998, 'development of neurons'), ('CL_0000540', 'neuron', 1013, 'neurons'), ('GO_0045202', 'synapse', 1029, 'synaptic'), ('GO_0099536', 'synaptic signaling', 1029, 'synaptic signalling'), ('GO_0007612', 'learning', 1064, 'learning'), ('GO_0007613', 'memory', 1077, 'memory'), ('UBERON_0000479', 'tissue', 1106, 'tissue'), ('NCBITaxon_10088', 'Mus <genus>', 1120, 'mouse'), ('CHEBI_26536', 'retinoic acid', 1166, 'retinoic acid'), ('GO_0019230', 'proprioception', 1194, 'parturition'), ('GO_0009294', 'DNA mediated transformation', 1238, 'trimester'), ('NCBITaxon_9606', 'Homo sapiens', 1251, 'human'), ('GO_0007565', 'female pregnancy', 1257, 'gestation'), ('UBERON_0016542', 'limbic cortex', 1354, 'limbic cortex'), ('CHEBI_27300', 'vitamin D', 1387, 'vitamin A'), ('GO_0007565', 'female pregnancy', 1424, 'pregnant'), ('GO_0050890', 'cognition', 1522, 'cognitive ...'), ('GO_0048870', 'cell motility', 1536, 'motor development of ... fetus')]
S44-PMC3659910	PMC3659910	1/2013	S44-PMC3659910	['the REQUIREMENT for Vitamin D in maintaining normal Calcium Metabolism throughout Pregnancy and Lactation in mothers, fetuses and newborn infants is STILL CONTROVERSIAL.']	[('IMPORTANT_CONSIDERATION', 4), ('IMPORTANT_CONSIDERATION', 149), ('ALTERNATIVE_OPTIONS_CONTROVERSY', 155)]	3	[('CHEBI_27300', 'vitamin D', 20, 'vitamin D'), ('GO_0018884', 'carbazole metabolic process', 52, 'calcium metabolism'), ('GO_0007565', 'female pregnancy', 82, 'pregnancy'), ('GO_0007595', 'lactation', 96, 'lactation')]
S52-PMC3659910	PMC3659910	1/2013	S52-PMC3659910	['ALTHOUGH transplacental Transport has NOT BEEN STUDIED in Humans, Vitamin D passage from the mother to the fetus WOULD BE facilitated by Serum concentrations of 1,25(Oh) 2D being higher in the maternal compared to the fetal Circulations.']	[('ALTERNATIVE_OPTIONS_CONTROVERSY', 0), ('FULL_UNKNOWN', 38), ('FUTURE_PREDICTION', 113)]	3	[('GO_0006809', 'nitric oxide biosynthetic process', 24, 'transport'), ('NCBITaxon_9606', 'Homo sapiens', 58, 'humans'), ('CHEBI_27300', 'vitamin D', 66, 'vitamin D'), ('UBERON_0001977', 'blood serum', 137, 'serum'), ('CHEBI_72805', '2-alkyl-sn-glycero-3-phosphocholine', 166, 'OH) 2D'), ('UBERON_0002595', 'orbital sulcus', 224, 'circulations')]
S128-PMC3659910	PMC3659910	1/2013	S128-PMC3659910	['a RECENT STUDY provides EVIDENCE with reference to the CONSEQUENCES of Vitamin D deficiency on the Neurodevelopment Of the Fetus during Pregnancy in a Rat MODEL.']	[('INCOMPLETE_EVIDENCE', 2), ('INCOMPLETE_EVIDENCE', 24), ('IMPORTANT_CONSIDERATION', 55), ('INCOMPLETE_EVIDENCE', 155)]	4	[('CHEBI_27300', 'vitamin D', 71, 'vitamin D'), ('GO_0001503', 'ossification', 99, 'neurodevelopment of ... fetus'), ('GO_0007565', 'female pregnancy', 136, 'pregnancy'), ('NCBITaxon_9986', 'Oryctolagus cuniculus', 151, 'rat')]
S22-PMC3685533	PMC3685533	6/2013	S22-PMC3685533	['in utero, the fetus is wholly dependent on the mother for Vitamin D. the 25Ohd crosses the Placenta into the Blood stream of the fetus with a half-Life of APPROXIMATELY 2 months [7].']	[('INCOMPLETE_EVIDENCE', 155)]	1	"[('CHEBI_27300', 'vitamin D', 58, 'vitamin D'), ('CHEBI_72652', ""7,2'-dihydroxy-4'-methoxyisoflavan-4-ylium cation"", 73, '25OHD'), ('UBERON_0001987', 'placenta', 91, 'placenta'), ('UBERON_0000178', 'blood', 109, 'blood'), ('UBERON_0000104', 'life cycle', 147, 'life')]"
