PMCID	SUBJECT_SCOPE_ID	S_START	S_END	SUBJECT_SCOPE	CONCEPT	C_START	C_END	CONCEPT_MENTION_ID
PMC2885310	PMC2885310.nxml.gz-187	[16013]	[16167]	We also noted that associations between short sleep duration and GDM risk were particularly pronounced among overweight women (far right column of Table2)	particularly	[16092]	[16104]	PMC2885310.nxml.gz-190
PMC2885310	PMC2885310.nxml.gz-206	[16835]	[17097]	When analyses were restricted to overweight women, we noted that the GDM risk was reduced by 24% for each sleep hour increment (RR = 0.76; 95% CI 0.57-1.00 adjusted for maternal age and race/ethnicity), but again the association was not statistically significant	noted	[16889]	[16894]	PMC2885310.nxml.gz-207
PMC2885310	PMC2885310.nxml.gz-220	[18634]	[18741]	The risk of GDM was particularly elevated among overweight women who also reported snoring during pregnancy	particularly	[18654]	[18666]	PMC2885310.nxml.gz-221
PMC2885310	PMC2885310.nxml.gz-225	[19701]	[19964]	Using sleep duration and snoring information, provided in early pregnancy, we were able to detect associations between sleep characteristics and maternal plasma 1-hour glucose concentrations after a 50-gram oral glucose challenge screening test later in pregnancy	detect	[19792]	[19798]	PMC2885310.nxml.gz-227
PMC2885310	PMC2885310.nxml.gz-23	[1689]	[1903]	Though consistent with studies of men and non-pregnant women, larger studies that include objective measures of sleep duration, quality and apnea are needed to obtain more precise estimates of observed associations	Though	[1689]	[1695]	PMC2885310.nxml.gz-24
PMC2885310	PMC2885310.nxml.gz-249	[20910]	[21119]	In their cross sectional study of 740 Canadians (323 men and 417 women), Chaput et al noted that short sleep duration (<7 hours) was associated with prevalent type 2 diabetes (OR = 1.58; 95% CI 1.13-2.31) [33]	noted	[20996]	[21001]	PMC2885310.nxml.gz-250
PMC2885310	PMC2885310.nxml.gz-257	[21711]	[22084]	Further, Gangwisch et al, in their analysis of data from the first National Health and Nutrition Examination Survey (NHANES I) noted that individuals reporting ≤ 5 hours of sleep (OR = 1.47; 95% CI 1.03-2.09) and those reporting sleeping ≥ 9 hours (OR = 1.52; 95% CI 1.06-2.18) had increased risks of developing diabetes as compared to those reporting 7 hours of sleep [34]	noted	[21838]	[21843]	PMC2885310.nxml.gz-259
PMC2885310	PMC2885310.nxml.gz-270	[22682]	[22891]	In a cross-sectional study of elderly Danish men and women, investigators noted that self-reported snoring was associated with abnormal glucose tolerance test results after control for confounding factors [36]	noted	[22756]	[22761]	PMC2885310.nxml.gz-271
PMC2885310	PMC2885310.nxml.gz-344	[25929]	[26236]	Although qualitative results (i.e., normal/abnormal blood glucose concentrations) for the diagnostic test were available for all 251 subjects, specific glucose concentrations for each time point (i.e., fasting; 1-hour; 2-hour; and 3-hour post glucose load) were unavailable for approximately 44% of subjects	Although	[25929]	[25937]	PMC2885310.nxml.gz-343
PMC2885310	PMC2885310.nxml.gz-361	[26634]	[26922]	Notably, high sympathetic nervous system activity, intermittent hypoxemia, dysregulation of the HPA axis, endothelial dysfunction and alterations in cytokine and adipokine synthesis and release have all been proposed mechanisms for these consistently observed epidemiological observations	Notably	[26634]	[26641]	PMC2885310.nxml.gz-360
PMC2885310	PMC2885310.nxml.gz-390	[28056]	[28398]	Notably, investigators have reported that short sleep duration and other parameters of sleep disturbance during mid and late pregnancy are associated with increased systematic inflammation and higher stimulated levels of IL-6 [49,50]; and we have previously reported that early pregnancy CRP concentrations are predictive of incident GDM [51]	Notably	[28056]	[28063]	PMC2885310.nxml.gz-389
PMC2885310	PMC2885310.nxml.gz-402	[28552]	[28705]	Causal biological mechanisms for the observed positive, though statistically in-significant association between long sleep duration and GDM are not clear	though	[28608]	[28614]	PMC2885310.nxml.gz-404
PMC2885310	PMC2885310.nxml.gz-419	[28999]	[29193]	Despite unclear mechanisms, the positive relationship between later pregnancy hyperglycemia and GDM risk were evident among women who reported short/long sleep duration and snoring in our cohort	Despite	[28999]	[29006]	PMC2885310.nxml.gz-418
PMC2885310	PMC2885310.nxml.gz-425	[29195]	[29281]	The risks were particularly elevated among overweight women with these sleep disorders	particularly	[29210]	[29222]	PMC2885310.nxml.gz-426
PMC2885310	PMC2885310.nxml.gz-47	[2928]	[3364]	Although the exact mechanisms underlying these associations have yet to be fully elucidated, evidence from experimental studies suggest that insufficient sleep and sleep fragmentation result in metabolic and neuroendocrine alterations, particularly alterations in the hypothalamic-pituitary adrenal (HPA) axis, that may contribute to the development of impaired glucose tolerance, insulin resistance and type 2 diabetes mellitus [16-20]	Although	[2928]	[2936]	PMC2885310.nxml.gz-46
PMC2885310	PMC2885310.nxml.gz-47	[2928]	[3364]	Although the exact mechanisms underlying these associations have yet to be fully elucidated, evidence from experimental studies suggest that insufficient sleep and sleep fragmentation result in metabolic and neuroendocrine alterations, particularly alterations in the hypothalamic-pituitary adrenal (HPA) axis, that may contribute to the development of impaired glucose tolerance, insulin resistance and type 2 diabetes mellitus [16-20]	yet	[2993]	[2996]	PMC2885310.nxml.gz-49
PMC2885310	PMC2885310.nxml.gz-47	[2928]	[3364]	Although the exact mechanisms underlying these associations have yet to be fully elucidated, evidence from experimental studies suggest that insufficient sleep and sleep fragmentation result in metabolic and neuroendocrine alterations, particularly alterations in the hypothalamic-pituitary adrenal (HPA) axis, that may contribute to the development of impaired glucose tolerance, insulin resistance and type 2 diabetes mellitus [16-20]	particularly	[3164]	[3176]	PMC2885310.nxml.gz-52
PMC2885310	PMC2885310.nxml.gz-9	[297]	[453]	Little, however, is known about the consequences of insufficient sleep and poor sleep quality during pregnancy on glucose tolerance and gestational diabetes	however	[305]	[312]	PMC2885310.nxml.gz-10
PMC2889879	PMC2889879.nxml.gz-22	[2430]	[2676]	Even though psychoses are relatively rare, between 5-15% of the general population has been estimated to report single schizophrenia-like symptoms like delusions, magical thinking, and hearing internal voices at some point in their lifetime [1-3]	Even though	[2430]	[2441]	PMC2889879.nxml.gz-23
PMC2889879	PMC2889879.nxml.gz-311	[33812]	[34008]	Unexpectedly, the intake of fatty fish (salmon, herring and mackerel) or shellfish more than twice a week increased the risk of being in the group with the highest level of psychotic-like symptoms	Unexpectedly	[33812]	[33824]	PMC2889879.nxml.gz-310
PMC2889879	PMC2889879.nxml.gz-312	[34010]	[34099]	This puzzling finding may be due to unknown or known unhealthy constituents of fatty fish	puzzling	[34015]	[34023]	PMC2889879.nxml.gz-313
PMC2889879	PMC2889879.nxml.gz-338	[34968]	[35228]	This study surprisingly found that the effect of intermediate doses of EPA increased the levels of AA (an omega-6 PUFA) in the membrane of red cells, whereas higher doses of EPA did not, and the EPA-induced rise in AA was associated with a clinical improvement	surprisingly	[34979]	[34991]	PMC2889879.nxml.gz-339
PMC2889879	PMC2889879.nxml.gz-368	[36249]	[36346]	The non-linearity in the association might seemingly argue against a possible causal relationship	seemingly	[36292]	[36301]	PMC2889879.nxml.gz-371
PMC2889879	PMC2889879.nxml.gz-552	[42564]	[42763]	In conclusion, in this large-scale cohort of Swedish women we found that a frequent consumption of fish, omega-3 and omega-6 fatty acids appears to reduce the risk of positive psychotic-like symptoms	appears	[42701]	[42708]	PMC2889879.nxml.gz-555
PMC2889879	PMC2889879.nxml.gz-562	[42995]	[43091]	Interestingly, we found a lower rate of psychotic-like symptoms with increasing vitamin D intake	Interestingly	[42995]	[43008]	PMC2889879.nxml.gz-561
PMC2889879	PMC2889879.nxml.gz-69	[4779]	[5041]	Although, only hypothesis generating, two ecological studies support the hypothesis by reporting the ratio of saturated fat to PUFA in the diet is a strong predictor of schizophrenia outcome, measured as according to either clinical or to social variables [6,14]	Although	[4779]	[4787]	PMC2889879.nxml.gz-68
PMC2889879	PMC2889879.nxml.gz-8	[1540]	[1588]	The effect was most pronounced for omega-6 PUFAs	pronounced	[1560]	[1570]	PMC2889879.nxml.gz-10
PMC2889879	PMC2889879.nxml.gz-84	[5349]	[5602]	Results from a review of several randomized clinical trials of PUFA treatment of schizophrenia were inconclusive, although, it seems that supplementation of especially EPA to these patients may have a positive effect on their schizophrenic symptoms [17]	although	[5463]	[5471]	PMC2889879.nxml.gz-86
PMC2889879	PMC2889879.nxml.gz-84	[5349]	[5602]	Results from a review of several randomized clinical trials of PUFA treatment of schizophrenia were inconclusive, although, it seems that supplementation of especially EPA to these patients may have a positive effect on their schizophrenic symptoms [17]	seems	[5476]	[5481]	PMC2889879.nxml.gz-87
PMC2898025	PMC2898025.nxml.gz-134	[11724]	[11943]	Asthma, allergies, and other atopic diseases have been inversely associated with adult glioma risk in several epidemiologic studies and meta-analyses [83–93], although some reports do not support this conclusion [94–98]	although	[11883]	[11891]	PMC2898025.nxml.gz-137
PMC2898025	PMC2898025.nxml.gz-160	[12775]	[12979]	Although farm children are exposed to higher concentrations of airborne allergens, paradoxically they become sensitized less often and manifest a weaker sensitization response than non-farm controls [113]	Although	[12775]	[12783]	PMC2898025.nxml.gz-159
PMC2898025	PMC2898025.nxml.gz-182	[13730]	[13894]	While farmers and their families have greater contact with seasonal elements, they may be less prone to “sick building syndrome” than residents of urban areas [117]	While	[13730]	[13735]	PMC2898025.nxml.gz-184
PMC2898025	PMC2898025.nxml.gz-208	[14948]	[15124]	Interestingly, increased risk for glioma has been observed in patients with AIDS-related immuno-suppression [122–124], but not in those with iatrogenic immuno-suppression [125]	Interestingly	[14948]	[14961]	PMC2898025.nxml.gz-207
PMC2898025	PMC2898025.nxml.gz-21	[930]	[1081]	Despite considerable efforts to unravel the etiologic basis for this cancer and attempts to find a cure, gliomas largely remain refractory to treatment	Despite	[930]	[937]	PMC2898025.nxml.gz-20
PMC2898025	PMC2898025.nxml.gz-218	[15536]	[15681]	Some tumor viruses must be injected in animals on the first day of life to be effective, although they may not cause cancer until years later [7]	although	[15625]	[15633]	PMC2898025.nxml.gz-219
PMC2898025	PMC2898025.nxml.gz-336	[22081]	[22270]	Interestingly, very low birth weight has been associated with left- or mix-handedness [175,176], a factor associated in some studies with season of birth [177] and reduced glioma risk [178]	Interestingly	[22081]	[22094]	PMC2898025.nxml.gz-335
PMC2898025	PMC2898025.nxml.gz-349	[22576]	[22805]	Exposure to a high level of testosterone during the earlier part of pregnancy is thought to promote right brain development and influence hand preference, although the evidence in support of a relationship is not conclusive [191]	although	[22731]	[22739]	PMC2898025.nxml.gz-353
PMC2898025	PMC2898025.nxml.gz-368	[23349]	[23543]	Of note, brain tumors are known to contain sex steroid receptors (e.g., estrogen, androgen, progestin) [198], and sex hormones have been shown to promote brain tumors in animal studies [199,200]	Of note	[23349]	[23356]	PMC2898025.nxml.gz-369
PMC2898025	PMC2898025.nxml.gz-396	[24706]	[24883]	For example, glioma risk is greater for males than females [2], yet the pattern of seasonal influence upon handedness does not vary significantly between females and males [177]	yet	[24770]	[24773]	PMC2898025.nxml.gz-397
PMC2898025	PMC2898025.nxml.gz-404	[25025]	[25175]	The incidence of left-handedness is disproportionately higher among males [202], a finding which is consistently observed across species [201,209–212]	disproportionately	[25061]	[25079]	PMC2898025.nxml.gz-405
PMC2898025	PMC2898025.nxml.gz-407	[25289]	[25470]	Overall, handedness appears to be a surrogate marker for an underlying but unidentified risk factor that interacts with seasonality and other factors to possibly explain glioma risk	appears to be	[25309]	[25322]	PMC2898025.nxml.gz-408
PMC2898025	PMC2898025.nxml.gz-64	[4608]	[4824]	A multi-centered study of four Midwest states examining rural and farm exposures observed a statistically significant increased risk of adult gliomas for springtime births, but only among those born “off” a farm [21]	but only	[4781]	[4789]	PMC2898025.nxml.gz-65
PMC2999828	PMC2999828.nxml.gz-101	[6389]	[6600]	Although most of the existing data regarding asthma and allergy medications during pregnancy have not demonstrated adverse effects, data regarding the use of oral corticosteroids have not been totally reassuring	Although	[6389]	[6397]	PMC2999828.nxml.gz-100
PMC2999828	PMC2999828.nxml.gz-239	[13466]	[13578]	Furthermore, during pregnancy, nasal congestion can worsen, although the exact mechanism for this is not defined	although	[13526]	[13534]	PMC2999828.nxml.gz-241
PMC2999828	PMC2999828.nxml.gz-258	[14490]	[14638]	The fetus seems to be relatively protected from anaphylaxis perhaps because the placenta does not transmit specific IgE antibodies to the fetus [31]	seems	[14500]	[14505]	PMC2999828.nxml.gz-259
PMC2999828	PMC2999828.nxml.gz-278	[15104]	[15182]	Even breast-feeding has been associated with anaphylaxis in 2 postpartum women	Even	[15104]	[15108]	PMC2999828.nxml.gz-277
PMC2999828	PMC2999828.nxml.gz-298	[16143]	[16249]	Intravenous epinephrine may be required despite its potential to cause decreased uteroplacental blood flow	despite	[16183]	[16190]	PMC2999828.nxml.gz-301
PMC2999828	PMC2999828.nxml.gz-348	[18654]	[18877]	The recently introduced topical calcineurin inhibitors (pimecrolimus and tacrolimus), although effective in the treatment of atopic eczema, are not recommended for use in pregnant patients because of the lack of safety data	although	[18740]	[18748]	PMC2999828.nxml.gz-350
PMC2999828	PMC2999828.nxml.gz-357	[19015]	[19163]	A unique form of urticaria associated with pregnancy, which tends to recur in subsequent pregnancies ( pregnancy urticaria ), has been reported [45]	unique	[19017]	[19023]	PMC2999828.nxml.gz-358
PMC2999828	PMC2999828.nxml.gz-362	[19165]	[19320]	The pathogenesis of this condition is unknown, although there is speculation that it may be caused by allergic sensitization to endogenous hormones [46,47]	although	[19212]	[19220]	PMC2999828.nxml.gz-365
PMC2999828	PMC2999828.nxml.gz-397	[20555]	[20722]	Although not contraindicated, skin prick testing should be postponed until after birth because of possible, although rare, anaphylactic reactions to skin prick testing	Although	[20555]	[20563]	PMC2999828.nxml.gz-396
PMC2999828	PMC2999828.nxml.gz-397	[20555]	[20722]	Although not contraindicated, skin prick testing should be postponed until after birth because of possible, although rare, anaphylactic reactions to skin prick testing	although	[20663]	[20671]	PMC2999828.nxml.gz-402
PMC2999828	PMC2999828.nxml.gz-412	[21179]	[21373]	Importantly, when performing in vivo testing such as skin tests or provocation test, the exceptional immunologic status accompanying pregnancy should be considered when interpreting test results	Importantly	[21179]	[21190]	PMC2999828.nxml.gz-411
PMC2999828	PMC2999828.nxml.gz-465	[23614]	[23817]	The degree of risk seems to be directly related to the family history of allergy and especially to maternal atopy,[53] particularly when the mother has diagnosed atopic eczema and has elevated IgE levels	seems	[23633]	[23638]	PMC2999828.nxml.gz-466
PMC2999828	PMC2999828.nxml.gz-473	[24075]	[24351]	The influence of maternal sensitization on the immune response of newborns was recently shown in a human observational study of AR, in which only the organ-specific symptoms of the mother but not the father were demonstrated to be relevant for the imprinting of the child [55]	only ... but not	[24216, 24263]	[24220, 24270]	PMC2999828.nxml.gz-476
PMC2999828	PMC2999828.nxml.gz-478	[24353]	[24626]	However, sensitization may not be restricted to the organ at which the mother experiences allergic symptoms because asthma or wheezing in children was associated not only with asthma and AR, but also with eczema or any allergic disease in their parents and siblings [56,57]	However	[24353]	[24360]	PMC2999828.nxml.gz-479
PMC2999828	PMC2999828.nxml.gz-478	[24353]	[24626]	However, sensitization may not be restricted to the organ at which the mother experiences allergic symptoms because asthma or wheezing in children was associated not only with asthma and AR, but also with eczema or any allergic disease in their parents and siblings [56,57]	not only ... but also	[24515, 24544]	[24523, 24552]	PMC2999828.nxml.gz-484
PMC2999828	PMC2999828.nxml.gz-495	[24980]	[25199]	In addition, antibodies can be transferred to the child via placenta (IgG, IgA) or breast milk (IgA, IgG, IgM, IgE),[61,62] and even a transamniotic transfer of intact maternal IgE into the amniotic fluid can occur [63]	even	[25108]	[25112]	PMC2999828.nxml.gz-497
PMC2999828	PMC2999828.nxml.gz-521	[26278]	[26458]	This seems to be important because allergen-specific T cells transferred from 1 mouse mother to another can transmit asthma risk to the offspring of the recipient mouse mother [69]	seems	[26283]	[26288]	PMC2999828.nxml.gz-522
PMC2999828	PMC2999828.nxml.gz-550	[27863]	[28031]	Alarmingly, in the birth cohort study from the Isle of Wight, about 43% of children had been exposed to environmental tobacco smoke during their first year of life [38]	Alarmingly	[27863]	[27873]	PMC2999828.nxml.gz-552
