PMCID	SUBJECT_SCOPE_ID	S_START	S_END	SUBJECT_SCOPE	CONCEPT	C_START	C_END	CONCEPT_MENTION_ID
PMC2672462	PMC2672462.nxml.gz-456	[19172]	[19395]	This study found that glyburide did not increase the risk of macrosomia, large for gestational age, or neonatal hypoglycemia, but did not examine more serious consequences such as perinatal mortality or congenital anomalies	serious	[19323]	[19330]	PMC2672462.nxml.gz-461
PMC2672462	PMC2672462.nxml.gz-46	[1770]	[1834]	Essentially, women at risk of type 2 diabetes are at risk of GDM	at risk	[1789]	[1796]	PMC2672462.nxml.gz-47
PMC2672462	PMC2672462.nxml.gz-46	[1770]	[1834]	Essentially, women at risk of type 2 diabetes are at risk of GDM	at risk	[1820]	[1827]	PMC2672462.nxml.gz-48
PMC2672462	PMC2672462.nxml.gz-476	[19708]	[19823]	These findings lead to the logical conclusion that subjects with more severe GDM are more likely to require insulin	severe	[19778]	[19784]	PMC2672462.nxml.gz-479
PMC2672462	PMC2672462.nxml.gz-476	[19708]	[19823]	These findings lead to the logical conclusion that subjects with more severe GDM are more likely to require insulin	require	[19808]	[19815]	PMC2672462.nxml.gz-481
PMC2672462	PMC2672462.nxml.gz-484	[19825]	[20006]	Further evidence supporting the safety of glyburide for the fetus comes from a study using an in vitro perfusion, where it was not found to cross the placenta in significant amounts	safety	[19857]	[19863]	PMC2672462.nxml.gz-486
PMC2672462	PMC2672462.nxml.gz-502	[21245]	[21568]	Interestingly fetal death and malformations were not a component of the primary outcome; however, 19 events in the metformin group were classified as serious fetal or neonatal adverse events (including 11 congenital anomalies) compared to 23 events in the insulin arm (including 18 congenital anomalies and one fetal death)	serious	[21395]	[21402]	PMC2672462.nxml.gz-505
PMC2672462	PMC2672462.nxml.gz-507	[21570]	[21750]	None of these events were adjudged by the data and safety monitoring committee to be treatment related and there were no serious adverse events associated with the use of metformin	serious	[21691]	[21698]	PMC2672462.nxml.gz-20345
PMC2672462	PMC2672462.nxml.gz-518	[22088]	[22197]	Two have concluded that metformin is as effective as insulin for glycemic control in GDM, and that it is safe	safe	[22193]	[22197]	PMC2672462.nxml.gz-520
PMC2672462	PMC2672462.nxml.gz-522	[22199]	[22340]	However, one study, a randomised controlled trial, was underpowered to realistically address the effectiveness and safety of metformin in GDM	safety	[22314]	[22320]	PMC2672462.nxml.gz-526
PMC2672462	PMC2672462.nxml.gz-527	[22343]	[22521]	In another study, a retrospective case control study, subjects treated with insulin had a greater degree of initial glucose intolerance, so the comparison was of limited validity	validity	[22513]	[22521]	PMC2672462.nxml.gz-530
PMC2672462	PMC2672462.nxml.gz-544	[23267]	[23525]	Although the above randomized trials have demonstrated non-inferiority of glyburide and metformin in achieving glycemic control, and satisfactory birth outcomes compared to insulin therapy, concerns must remain as long-term issues have not yet been addressed	must	[23466]	[23470]	PMC2672462.nxml.gz-549
PMC2672462	PMC2672462.nxml.gz-574	[24270]	[24391]	In subjects with type 2 diabetes, the ADOPT Study has demonstrated that metformin is superior to glyburide in this regard	superior	[24355]	[24363]	PMC2672462.nxml.gz-576
PMC2672462	PMC2672462.nxml.gz-584	[24629]	[24790]	However, any pharmacological agent which crosses the placenta must be viewed with caution as there always remains the possibility of unexpected long-term effects	must be	[24691]	[24698]	PMC2672462.nxml.gz-585
PMC2672462	PMC2672462.nxml.gz-598	[25040]	[25173]	Furthermore, metformin can promote the development of lactic acidosis, which surely must be a concern in situations of fetal distress	must be	[25124]	[25131]	PMC2672462.nxml.gz-601
PMC2672462	PMC2672462.nxml.gz-619	[25753]	[25895]	It may be circumspect to await the findings from this follow-up study before metformin can be considered safe for the routine treatment of GDM	circumspect	[25763]	[25774]	PMC2672462.nxml.gz-621
PMC2672462	PMC2672462.nxml.gz-661	[28435]	[28568]	One other important finding of this study was that intensively treated women had better quality of life and lower rates of depression	important	[28445]	[28454]	PMC2672462.nxml.gz-663
PMC2672462	PMC2672462.nxml.gz-672	[28847]	[28934]	However, one large retrospective cohort study of 116,303 pregnancies, merits discussion	merits	[28917]	[28923]	PMC2672462.nxml.gz-673
PMC2672462	PMC2672462.nxml.gz-69	[2651]	[2737]	The major significance of GDM is that it is associated with adverse pregnancy outcomes	significance	[2661]	[2673]	PMC2672462.nxml.gz-70
PMC2672462	PMC2672462.nxml.gz-698	[30408]	[30548]	In view of the above, it is important that the woman who has had GDM receive counseling and support to reduce her long-term risk of diabetes	important	[30436]	[30445]	PMC2672462.nxml.gz-700
PMC2672462	PMC2672462.nxml.gz-703	[30649]	[30749]	This is important for the early diagnosis of diabetes, to facilitate the prevention of complications	important	[30657]	[30666]	PMC2672462.nxml.gz-704
PMC2672462	PMC2672462.nxml.gz-706	[30751]	[30933]	Furthermore, if the woman is of reproductive age, the pre-pregnancy recognition of diabetes is vital so that early pregnancy conditions can be optimized to prevent diabetes fetopathy	vital	[30846]	[30851]	PMC2672462.nxml.gz-709
PMC2672462	PMC2672462.nxml.gz-72	[2739]	[2924]	Macrosomia, shoulder dystocia with its attendant risks of brachial plexus injury and clavicle fracture, and neonatal hypoglycemia are the serious complications which most commonly occur	serious	[2877]	[2884]	PMC2672462.nxml.gz-73
PMC2672462	PMC2672462.nxml.gz-749	[32892]	[32985]	Fasting and post-prandial glucose testing is necessary for monitoring and guidance of therapy	necessary	[32937]	[32946]	PMC2672462.nxml.gz-750
PMC2672462	PMC2672462.nxml.gz-754	[33084]	[33208]	Insulin is still the mainstay of pharmacological treatment of GDM, and this is ideally administered in a basal bolus regimen	still	[33095]	[33100]	PMC2672462.nxml.gz-755
PMC2672462	PMC2672462.nxml.gz-754	[33084]	[33208]	Insulin is still the mainstay of pharmacological treatment of GDM, and this is ideally administered in a basal bolus regimen	mainstay	[33105]	[33113]	PMC2672462.nxml.gz-756
PMC2672462	PMC2672462.nxml.gz-754	[33084]	[33208]	Insulin is still the mainstay of pharmacological treatment of GDM, and this is ideally administered in a basal bolus regimen	ideally	[33163]	[33170]	PMC2672462.nxml.gz-757
PMC2672462	PMC2672462.nxml.gz-758	[33210]	[33340]	The rapid acting analogs lispro and aspart are considered safe, but the safety of the long-acting analogs are yet to be determined	safe	[33268]	[33272]	PMC2672462.nxml.gz-761
PMC2672462	PMC2672462.nxml.gz-767	[33563]	[33632]	After all, we know that insulin therapy is safe and usually effective	safe	[33606]	[33610]	PMC2672462.nxml.gz-769
PMC2672462	PMC2672462.nxml.gz-777	[33849]	[33984]	Based on our current information, insulin is still the best option, with the least potential for long-term risk to the mother and child	still	[33894]	[33899]	PMC2672462.nxml.gz-778
PMC2874300	PMC2874300.nxml.gz-1	[90]	[279]	Over the last half-century, chronic disease incidence, including allergic manifestations (AM), has increased exponentially in developed nations and amongst the wealthy in developing nations	increased exponentially	[189]	[212]	PMC2874300.nxml.gz-2
PMC2874300	PMC2874300.nxml.gz-18	[1247]	[1380]	This indicates that there may be a window of opportunity during fetal development in which allergic manifestation risk may be altered	window of opportunity	[1282]	[1303]	PMC2874300.nxml.gz-2627
PMC2874300	PMC2874300.nxml.gz-3	[618]	[772]	While diet can impact health at any life stage, it is likely to be most important during the fetal and infancy periods, when the immune system is immature	important	[690]	[699]	PMC2874300.nxml.gz-6
PMC2885310	PMC2885310.nxml.gz-140	[10429]	[10566]	The distinction is important because adjustment for covariates along the causal pathway may spuriously attenuate estimates of association	important	[10448]	[10457]	PMC2885310.nxml.gz-141
PMC2885310	PMC2885310.nxml.gz-3	[146]	[295]	Insufficient sleep and poor sleep quality, considered endemic in modern society, are associated with obesity, impaired glucose tolerance and diabetes	considered	[189]	[199]	PMC2885310.nxml.gz-5
PMC2885310	PMC2885310.nxml.gz-311	[24614]	[24677]	However, several limitations merit discussion and consideration	merit	[24643]	[24648]	PMC2885310.nxml.gz-313
PMC2885310	PMC2885310.nxml.gz-32	[1917]	[2014]	Insufficient sleep duration and poor sleep quality are considered to be endemic in modern society	considered	[1972]	[1982]	PMC2885310.nxml.gz-33
PMC2885310	PMC2885310.nxml.gz-441	[29637]	[29865]	Enhanced knowledge of possible metabolic consequences of sleep disturbances in pregnancy will likely have important clinical implications in the prevention and treatment of impaired glucose tolerance and GDM among pregnant women	important	[29743]	[29752]	PMC2885310.nxml.gz-448
PMC2885310	PMC2885310.nxml.gz-441	[29637]	[29865]	Enhanced knowledge of possible metabolic consequences of sleep disturbances in pregnancy will likely have important clinical implications in the prevention and treatment of impaired glucose tolerance and GDM among pregnant women	implications	[29762]	[29774]	PMC2885310.nxml.gz-449
PMC2885310	PMC2885310.nxml.gz-59	[3557]	[3833]	Most sleep studies, however, have excluded pregnant women; hence very little is known about how insufficient sleep and sleep disordered breathing during gestation contribute to increased risks of medical complications of pregnancy including gestational diabetes mellitus (GDM)	complications	[3761]	[3774]	PMC2885310.nxml.gz-65
PMC2885310	PMC2885310.nxml.gz-90	[6781]	[7050]	Given that pregnant women, particularly those in the first trimester, are known to require 30-45 more minutes of sleep per night than their non-pregnant counterparts [25-27], we a priori defined those women who reported sleeping 9 hours per night as the reference group	require	[6864]	[6871]	PMC2885310.nxml.gz-92
PMC2889879	PMC2889879.nxml.gz-108	[11238]	[11432]	We are aware that some arachidonic acid (AA) could be found in fish [27], however, we choose to include those fatty acids that are dominating in fatty fish into the variable "marine fatty acids"	aware	[11245]	[11250]	PMC2889879.nxml.gz-109
PMC2889879	PMC2889879.nxml.gz-140	[16185]	[16382]	We initially tested all covariates, and those included in the final models were considered to be important confounding factors for the relation between the main exposure and psychotic-like symptoms	considered	[16265]	[16275]	PMC2889879.nxml.gz-143
PMC2889879	PMC2889879.nxml.gz-140	[16185]	[16382]	We initially tested all covariates, and those included in the final models were considered to be important confounding factors for the relation between the main exposure and psychotic-like symptoms	important	[16282]	[16291]	PMC2889879.nxml.gz-144
PMC2889879	PMC2889879.nxml.gz-259	[32252]	[32454]	It has been hypothesised that vitamin D insufficiency could account for some of the increased risk of schizophrenia observed among dark-skinned immigrants moving to countries with less sun exposure [12]	insufficiency	[32292]	[32305]	PMC2889879.nxml.gz-262
PMC2889879	PMC2889879.nxml.gz-267	[32617]	[32754]	Our results of a protective effect of vitamin D intake must be considered as rough, since we only measure the dietary intake of vitamin D	must be	[32672]	[32679]	PMC2889879.nxml.gz-270
PMC2889879	PMC2889879.nxml.gz-267	[32617]	[32754]	Our results of a protective effect of vitamin D intake must be considered as rough, since we only measure the dietary intake of vitamin D	considered	[32680]	[32690]	PMC2889879.nxml.gz-272
PMC2889879	PMC2889879.nxml.gz-28583	[8441]	[8659]	The CAPE tool has proven to be a stable, valid and reliable self-report instrument for the measurement of psychotic-like experiences in the general population based on cross-validation with interview-based data [24,25]	stable	[8474]	[8480]	PMC2889879.nxml.gz-28577
PMC2889879	PMC2889879.nxml.gz-28583	[8441]	[8659]	The CAPE tool has proven to be a stable, valid and reliable self-report instrument for the measurement of psychotic-like experiences in the general population based on cross-validation with interview-based data [24,25]	valid	[8482]	[8487]	PMC2889879.nxml.gz-28579
PMC2889879	PMC2889879.nxml.gz-28583	[8441]	[8659]	The CAPE tool has proven to be a stable, valid and reliable self-report instrument for the measurement of psychotic-like experiences in the general population based on cross-validation with interview-based data [24,25]	reliable	[8492]	[8500]	PMC2889879.nxml.gz-28581
PMC2889879	PMC2889879.nxml.gz-301	[33443]	[33810]	While the epidemiological evidence linking low prenatal vitamin D and schizophrenia remains inconclusive, rodent models have provided compelling evidence about the role of vitamin D deficiency for brain development like larger lateral volumes [36], subtle memory dysfunction and altered attention processing [37] which have implications for neuropsychiatric disorders	implications	[33767]	[33779]	PMC2889879.nxml.gz-309
PMC2889879	PMC2889879.nxml.gz-33	[2789]	[2920]	Genetic constitution is important [4], but environmental factors like an unhealthy lifestyle with a poor diet may be involved [5,6]	important	[2813]	[2822]	PMC2889879.nxml.gz-34
PMC2889879	PMC2889879.nxml.gz-345	[35230]	[35453]	The respective biological effects of omega-3 fatty acids and omega-6 fatty acids on the etiology of psychiatric symptoms could very well differ and the balance between the intakes of these fatty acids might be of importance	importance	[35443]	[35453]	PMC2889879.nxml.gz-350
PMC2889879	PMC2889879.nxml.gz-351	[35767]	[35966]	It has been proposed that the ratio of omega-3:omega-6 fatty acids might be more important in inhibiting the development of several diseases, including cancer, inflammatory and heart diseases [45,46]	important	[35848]	[35857]	PMC2889879.nxml.gz-355
PMC2889879	PMC2889879.nxml.gz-417	[38091]	[38346]	The association between the positive and the depressive dimension in CAPE, which we unfortunately could not include for practical reasons, is fairly low when distress associated with positive symptoms is held constant (r = 0.25; Stefanis et al., 2002 [1])	unfortunately	[38175]	[38188]	PMC2889879.nxml.gz-419
PMC2889879	PMC2889879.nxml.gz-429	[38452]	[38608]	In terms of generalisability of our results it is relevant to compare the levels of dietary intake of PUFAs and vitamin D in our cohort to other populations	generalisability	[38464]	[38480]	PMC2889879.nxml.gz-430
PMC2889879	PMC2889879.nxml.gz-43	[3372]	[3541]	Persistence and clinical relevant impairment may be related to a family history of schizophrenia and environmental risk factors that might interact with the genetic risk	relevant	[3397]	[3405]	PMC2889879.nxml.gz-44
PMC2889879	PMC2889879.nxml.gz-444	[39148]	[39252]	It is relevant to note that in Sweden low-fat dairy products and margarines are fortified with vitamin D	relevant to note	[39154]	[39170]	PMC2889879.nxml.gz-446
PMC2889879	PMC2889879.nxml.gz-457	[39549]	[39635]	The strengths of our study include its thorough diet data design and large sample size	strengths	[39553]	[39562]	PMC2889879.nxml.gz-458
PMC2889879	PMC2889879.nxml.gz-475	[40094]	[40284]	Still, we cannot rule out that there are unknown confounders that we have not been adjusted for, for example drugs influencing levels of serum lipids or family history of psychiatric illness	Still	[40094]	[40099]	PMC2889879.nxml.gz-474
PMC2889879	PMC2889879.nxml.gz-498	[40708]	[40965]	It is also relevant to note that Hibbeln et al. reported high correlations (r = 0.7) between the dietary intake of EPA and DHA and serum levels of EPA and DHA in subjects with schizophrenia [51], indicating a good ability to report dietary intake accurately	relevant to note	[40719]	[40735]	PMC2889879.nxml.gz-500
PMC2889879	PMC2889879.nxml.gz-498	[40708]	[40965]	It is also relevant to note that Hibbeln et al. reported high correlations (r = 0.7) between the dietary intake of EPA and DHA and serum levels of EPA and DHA in subjects with schizophrenia [51], indicating a good ability to report dietary intake accurately	accurately	[40955]	[40965]	PMC2889879.nxml.gz-506
PMC2889879	PMC2889879.nxml.gz-507	[40967]	[41141]	An important limitation of this study is that we measured dietary intake only once, involving misclassification among those who changed their dietary pattern during follow-up	important	[40970]	[40979]	PMC2889879.nxml.gz-508
PMC2889879	PMC2889879.nxml.gz-524	[41317]	[41399]	Unfortunately, we do not have information about specific vitamin D supplementation	Unfortunately	[41317]	[41330]	PMC2889879.nxml.gz-525
PMC2889879	PMC2889879.nxml.gz-536	[41618]	[41714]	Unfortunately, we do not have any information about the use of such supplements during follow-up	Unfortunately	[41618]	[41631]	PMC2889879.nxml.gz-537
PMC2898025	PMC2898025.nxml.gz-119	[10037]	[10465]	While genetics constitute a key determinant of immunologic memory and immune system maturation [56–58], environmental factors also are believed to play an important role in the development of allergies, as illustrated by the discordance of allergies in twin studies [59], the increasing prevalence of atopic diseases over time [15,60], and the different incidence of allergies in immigrant and country of origin populations [61]	important	[10192]	[10201]	PMC2898025.nxml.gz-123
PMC2898025	PMC2898025.nxml.gz-175	[13493]	[13728]	Any relationship with glioma risk is probably complex and must be interpreted in light of differences in farming practices and the protective ability of farming environments, especially with respect to microbial exposures [102,103,114]	must be	[13551]	[13558]	PMC2898025.nxml.gz-179
PMC2898025	PMC2898025.nxml.gz-197	[14539]	[14767]	Differences in the definition of atopy, a lack of objective measures of atopy, residual confounding, and bias (e.g., detection, selection, interview, recall) are important to consider when interpreting the above studies [92,121]	important	[14701]	[14710]	PMC2898025.nxml.gz-201
PMC2898025	PMC2898025.nxml.gz-278	[18752]	[19008]	Vitamin D receptors are present in most cells and tissues in the body [152], including the brain [148], so this hormone is believed to play an important role in disease management and cancer prevention as a modulator of immune system activity [148,153–155]	important	[18895]	[18904]	PMC2898025.nxml.gz-280
PMC2898025	PMC2898025.nxml.gz-325	[21496]	[21659]	High birth weight is an important predictor of adult obesity [171], and a higher body mass index (BMI) has been linked to greater risk for adult-onset glioma [172]	important	[21520]	[21529]	PMC2898025.nxml.gz-326
PMC2898025	PMC2898025.nxml.gz-359	[22954]	[23074]	Results from several studies hint that non-genetic factors may play an important role in the determination of handedness	important	[23025]	[23034]	PMC2898025.nxml.gz-363
PMC2898025	PMC2898025.nxml.gz-432	[26221]	[26478]	A patient’s innate and adaptive immune response and a host of hormonal and metabolic factors, likely play important and closely interrelated roles in understanding the complex biologic and etiologic mechanisms in the season of birth effect for adult gliomas	important	[26327]	[26336]	PMC2898025.nxml.gz-434
PMC2999828	PMC2999828.nxml.gz-10	[330]	[508]	Specific pharmacological agents for treatment of asthma or allergic diseases must be cautiously selected and are discussed here with respect to safety considerations in pregnancy	must be	[407]	[414]	PMC2999828.nxml.gz-11
PMC2999828	PMC2999828.nxml.gz-10	[330]	[508]	Specific pharmacological agents for treatment of asthma or allergic diseases must be cautiously selected and are discussed here with respect to safety considerations in pregnancy	considerations	[481]	[495]	PMC2999828.nxml.gz-13
PMC2999828	PMC2999828.nxml.gz-119	[7289]	[7435]	However, the potential side effects of any drug must be balanced against the risks of the mother or the infant having inadequately treated disease	must be	[7337]	[7344]	PMC2999828.nxml.gz-122
PMC2999828	PMC2999828.nxml.gz-125	[7437]	[7700]	In the case of asthma, the risk of uncontrolled severe asthma (which may include maternal or fetal mortality) would usually be the greater risk, suggesting that oral corticosteroids must still be used when indicated for the management of severe gestational asthma	severe	[7485]	[7491]	PMC2999828.nxml.gz-126
PMC2999828	PMC2999828.nxml.gz-125	[7437]	[7700]	In the case of asthma, the risk of uncontrolled severe asthma (which may include maternal or fetal mortality) would usually be the greater risk, suggesting that oral corticosteroids must still be used when indicated for the management of severe gestational asthma	must ... be	[7619, 7630]	[7623, 7632]	PMC2999828.nxml.gz-131
PMC2999828	PMC2999828.nxml.gz-125	[7437]	[7700]	In the case of asthma, the risk of uncontrolled severe asthma (which may include maternal or fetal mortality) would usually be the greater risk, suggesting that oral corticosteroids must still be used when indicated for the management of severe gestational asthma	still	[7624]	[7629]	PMC2999828.nxml.gz-133
PMC2999828	PMC2999828.nxml.gz-125	[7437]	[7700]	In the case of asthma, the risk of uncontrolled severe asthma (which may include maternal or fetal mortality) would usually be the greater risk, suggesting that oral corticosteroids must still be used when indicated for the management of severe gestational asthma	severe	[7675]	[7681]	PMC2999828.nxml.gz-135
PMC2999828	PMC2999828.nxml.gz-14575	[14640]	[14773]	However, maternal hypoxia or hypotension associated with anaphylaxis may be catastrophic not only to the mother but also to her fetus	catastrophic	[14716]	[14728]	PMC2999828.nxml.gz-267
PMC2999828	PMC2999828.nxml.gz-14581	[22805]	[22938]	In vivo testing should generally be postponed until after pregnancy, unless diagnosis for therapeutic intervention is urgently needed	urgently	[22923]	[22931]	PMC2999828.nxml.gz-447
PMC2999828	PMC2999828.nxml.gz-148	[8622]	[8800]	Potential side effects of any drug taken during pregnancy by the mother must be balanced againts the risk of the mother of the infant suffering from inadequately treated symptoms	must be	[8694]	[8701]	PMC2999828.nxml.gz-150
PMC2999828	PMC2999828.nxml.gz-152	[8803]	[8916]	In general, patients with severe asthma are more likely to experience worsening of their disease during pregnancy	severe	[8829]	[8835]	PMC2999828.nxml.gz-153
PMC2999828	PMC2999828.nxml.gz-159	[9098]	[9269]	Severe or poorly controlled asthma may be associated with an increased risk of fetal death, low birth weight, congenital malformations,[18] and parental complications [14]	Severe	[9098]	[9104]	PMC2999828.nxml.gz-158
PMC2999828	PMC2999828.nxml.gz-164	[9271]	[9442]	Pregnant patients with severe or uncontrolled asthma should be considered high-risk and be treated promptly and optimally to ensure a favorable outcome for mother and baby	severe	[9294]	[9300]	PMC2999828.nxml.gz-165
PMC2999828	PMC2999828.nxml.gz-164	[9271]	[9442]	Pregnant patients with severe or uncontrolled asthma should be considered high-risk and be treated promptly and optimally to ensure a favorable outcome for mother and baby	considered	[9334]	[9344]	PMC2999828.nxml.gz-168
PMC2999828	PMC2999828.nxml.gz-170	[9444]	[9722]	Thus, optimal asthma treatment is crucial, as the risk of preeclampsia, premature birth, low birth weight,[19] and maternal and neonatal hypoxia and morbidity [10,20] posed by undertreated asthma may be greater than that from the use of oral steroids for the treatment of asthma	crucial	[9478]	[9485]	PMC2999828.nxml.gz-171
PMC2999828	PMC2999828.nxml.gz-173	[9754]	[10006]	The goals of management during pregnancy are the same as those for asthma in general, including prevention of severe exacerbations, improvement of quality of life (no interference with sleep or daily activities), and maintenance of normal lung function	goals	[9758]	[9763]	PMC2999828.nxml.gz-174
PMC2999828	PMC2999828.nxml.gz-173	[9754]	[10006]	The goals of management during pregnancy are the same as those for asthma in general, including prevention of severe exacerbations, improvement of quality of life (no interference with sleep or daily activities), and maintenance of normal lung function	severe	[9864]	[9870]	PMC2999828.nxml.gz-175
PMC2999828	PMC2999828.nxml.gz-176	[10008]	[10187]	Frequent regular follow-up visits to or by health professionals skilled in managing asthma are essential to ensure optimal success and safety of asthma management during pregnancy	essential	[10103]	[10112]	PMC2999828.nxml.gz-177
PMC2999828	PMC2999828.nxml.gz-178	[10189]	[10316]	The importance of effective 3-way communication among the patient, asthma specialist, and obstetrician cannot be overemphasized	importance	[10193]	[10203]	PMC2999828.nxml.gz-179
PMC2999828	PMC2999828.nxml.gz-178	[10189]	[10316]	The importance of effective 3-way communication among the patient, asthma specialist, and obstetrician cannot be overemphasized	cannot be overemphasized	[10292]	[10316]	PMC2999828.nxml.gz-180
PMC2999828	PMC2999828.nxml.gz-18	[583]	[696]	Any drug may carry a small risk that must be balanced against the benefits of keeping the mother and baby healthy	must be	[620]	[627]	PMC2999828.nxml.gz-20
PMC2999828	PMC2999828.nxml.gz-185	[10506]	[10696]	The recommendations for medical treatment have been summarized by a Working Group of the National Asthma Education and Prevention Program in a report on managing asthma during pregnancy [21]	recommendations	[10510]	[10525]	PMC2999828.nxml.gz-186
PMC2999828	PMC2999828.nxml.gz-200	[11256]	[11396]	Patients whose asthma is not controlled with maximal doses of bronchodilators and anti-inflammatory agents may need systemic corticosteroids	need	[11367]	[11371]	PMC2999828.nxml.gz-202
PMC2999828	PMC2999828.nxml.gz-206	[11491]	[11658]	Patients must be monitored closely for potential adverse effects of corticosteroids, especially gestational diabetes, preeclampsia, and intrauterine growth retardation	must be	[11500]	[11507]	PMC2999828.nxml.gz-207
PMC2999828	PMC2999828.nxml.gz-21	[698]	[879]	The goals and principles of management for acute and chronic asthma, rhinitis, and dermatologic disorders are the same during pregnancy as those for asthma in the general population	goals	[702]	[707]	PMC2999828.nxml.gz-22
PMC2999828	PMC2999828.nxml.gz-21	[698]	[879]	The goals and principles of management for acute and chronic asthma, rhinitis, and dermatologic disorders are the same during pregnancy as those for asthma in the general population	principles	[712]	[722]	PMC2999828.nxml.gz-23
