PMCID	SUBJECT_SCOPE_ID	S_START	S_END	SUBJECT_SCOPE	CONCEPT	C_START	C_END	CONCEPT_MENTION_ID
PMC2672462	PMC2672462.nxml.gz-392	[16338]	[16550]	Concerns have been expressed about the use of glargine in pregnancy, because of its potential effect on mitogenesis, mediated by its high affinity to the IGF-1 receptor, which is six times that of natural insulin	Concerns	[16338]	[16346]	PMC2672462.nxml.gz-394
PMC2672462	PMC2672462.nxml.gz-392	[16338]	[16550]	Concerns have been expressed about the use of glargine in pregnancy, because of its potential effect on mitogenesis, mediated by its high affinity to the IGF-1 receptor, which is six times that of natural insulin	because	[16407]	[16414]	PMC2672462.nxml.gz-396
PMC2672462	PMC2672462.nxml.gz-437	[18298]	[18398]	Only 4% of women treated with glyburide achieved inadequate control and required a switch to insulin	inadequate	[18347]	[18357]	PMC2672462.nxml.gz-438
PMC2672462	PMC2672462.nxml.gz-456	[19172]	[19395]	This study found that glyburide did not increase the risk of macrosomia, large for gestational age, or neonatal hypoglycemia, but did not examine more serious consequences such as perinatal mortality or congenital anomalies	consequences	[19331]	[19343]	PMC2672462.nxml.gz-462
PMC2672462	PMC2672462.nxml.gz-522	[22199]	[22340]	However, one study, a randomised controlled trial, was underpowered to realistically address the effectiveness and safety of metformin in GDM	underpowered	[22254]	[22266]	PMC2672462.nxml.gz-525
PMC2672462	PMC2672462.nxml.gz-539	[23024]	[23195]	It is quite possible that the adverse findings in this study are due to more women in the metformin group having a greater severity of hyperglycemia early in the pregnancy	due to	[23089]	[23095]	PMC2672462.nxml.gz-541
PMC2672462	PMC2672462.nxml.gz-544	[23267]	[23525]	Although the above randomized trials have demonstrated non-inferiority of glyburide and metformin in achieving glycemic control, and satisfactory birth outcomes compared to insulin therapy, concerns must remain as long-term issues have not yet been addressed	concerns	[23457]	[23465]	PMC2672462.nxml.gz-548
PMC2672462	PMC2672462.nxml.gz-544	[23267]	[23525]	Although the above randomized trials have demonstrated non-inferiority of glyburide and metformin in achieving glycemic control, and satisfactory birth outcomes compared to insulin therapy, concerns must remain as long-term issues have not yet been addressed	issues	[23491]	[23497]	PMC2672462.nxml.gz-552
PMC2672462	PMC2672462.nxml.gz-556	[23527]	[23723]	Repeated episodes of GDM are associated with the earlier development of diabetes, and this has been postulated to be due to the increased stress that the β-cells are exposed to with each pregnancy	due to	[23644]	[23650]	PMC2672462.nxml.gz-559
PMC2672462	PMC2672462.nxml.gz-566	[23931]	[24099]	Therefore glyburide has the potential to result in earlier development of maternal diabetes, and long-term follow-up of the mothers are needed to alleviate this concern	concern	[24092]	[24099]	PMC2672462.nxml.gz-569
PMC2672462	PMC2672462.nxml.gz-598	[25040]	[25173]	Furthermore, metformin can promote the development of lactic acidosis, which surely must be a concern in situations of fetal distress	concern	[25134]	[25141]	PMC2672462.nxml.gz-602
PMC2672462	PMC2672462.nxml.gz-611	[25480]	[25676]	In view of the above concerns regarding the potential of glyburide and metformin to have long-term effects on the mother and child, I would recommend caution with their use in the treatment of GDM	concerns	[25501]	[25509]	PMC2672462.nxml.gz-613
PMC2672462	PMC2672462.nxml.gz-629	[26418]	[26579]	Whilst this study is inadequately powered to demonstrate safety of acarbose, it is not absorbed from the gut, and therefore would be unlikely to affect the fetus	inadequately	[26439]	[26451]	PMC2672462.nxml.gz-630
PMC2672462	PMC2672462.nxml.gz-667	[28686]	[28845]	These studies were largely retrospective, unrandomized, or lacked power to detect differences in serious adverse perinatal outcomes and will not be listed here	retrospective	[28713]	[28726]	PMC2672462.nxml.gz-20355
PMC2672462	PMC2672462.nxml.gz-667	[28686]	[28845]	These studies were largely retrospective, unrandomized, or lacked power to detect differences in serious adverse perinatal outcomes and will not be listed here	unrandomized	[28728]	[28740]	PMC2672462.nxml.gz-20351
PMC2672462	PMC2672462.nxml.gz-667	[28686]	[28845]	These studies were largely retrospective, unrandomized, or lacked power to detect differences in serious adverse perinatal outcomes and will not be listed here	lacked power	[28745]	[28757]	PMC2672462.nxml.gz-668
PMC2672462	PMC2672462.nxml.gz-703	[30649]	[30749]	This is important for the early diagnosis of diabetes, to facilitate the prevention of complications	complications	[30736]	[30749]	PMC2672462.nxml.gz-705
PMC2672462	PMC2672462.nxml.gz-712	[30935]	[31055]	Issues specific to pre-existing diabetes in pregnancy include tight glycemic control and adequate folate supplementation	Issues	[30935]	[30941]	PMC2672462.nxml.gz-711
PMC2672462	PMC2672462.nxml.gz-72	[2739]	[2924]	Macrosomia, shoulder dystocia with its attendant risks of brachial plexus injury and clavicle fracture, and neonatal hypoglycemia are the serious complications which most commonly occur	complications	[2885]	[2898]	PMC2672462.nxml.gz-74
PMC2672462	PMC2672462.nxml.gz-734	[32124]	[32354]	In part, this is probably due to the real life challenges of maintaining motivation for healthy lifestyle change amongst young women at a time that they are having to deal with young children, return to work, and further education	due to	[32150]	[32156]	PMC2672462.nxml.gz-737
PMC2672462	PMC2672462.nxml.gz-751	[32987]	[33082]	Where dietary measures are inadequate to achieve glycemic targets, insulin should be introduced	inadequate	[33014]	[33024]	PMC2672462.nxml.gz-752
PMC2885310	PMC2885310.nxml.gz-102	[9391]	[9714]	We selected potential confounders from a list of variables that were associated with sleep duration and snoring (from prior studies conducted among men and non-pregnant women) and that met criteria for confounding based on a review of the literature and assessment of potential causal relationships based on prior knowledge	confounders	[9413]	[9424]	PMC2885310.nxml.gz-104
PMC2885310	PMC2885310.nxml.gz-102	[9391]	[9714]	We selected potential confounders from a list of variables that were associated with sleep duration and snoring (from prior studies conducted among men and non-pregnant women) and that met criteria for confounding based on a review of the literature and assessment of potential causal relationships based on prior knowledge	confounding	[9593]	[9604]	PMC2885310.nxml.gz-106
PMC2885310	PMC2885310.nxml.gz-140	[10429]	[10566]	The distinction is important because adjustment for covariates along the causal pathway may spuriously attenuate estimates of association	because	[10458]	[10465]	PMC2885310.nxml.gz-142
PMC2885310	PMC2885310.nxml.gz-149	[10664]	[10865]	We also reported results after stratification so that we (and readers) could assess associations (even with a fair amount of statistical imprecision) without an over-reliance on model-based assumptions	over-reliance	[10825]	[10838]	PMC2885310.nxml.gz-154
PMC2885310	PMC2885310.nxml.gz-222	[19598]	[19688]	The data are insufficient to adequately interpret relative risk estimates for lean snorers	insufficient	[19611]	[19623]	PMC2885310.nxml.gz-223
PMC2885310	PMC2885310.nxml.gz-22709	[10081]	[10427]	Given that this is the first study to be conducted among pregnant women, and that pre-pregnancy BMI may reasonably be considered a confounder or a covariate along the causal pathway between maternal habitual sleep behaviors and GDM, we were careful to assess the potential independent contributions of the sleep variables (from pre-pregnancy BMI)	confounder	[10212]	[10222]	PMC2885310.nxml.gz-135
PMC2885310	PMC2885310.nxml.gz-270	[22682]	[22891]	In a cross-sectional study of elderly Danish men and women, investigators noted that self-reported snoring was associated with abnormal glucose tolerance test results after control for confounding factors [36]	confounding factors	[22867]	[22886]	PMC2885310.nxml.gz-273
PMC2885310	PMC2885310.nxml.gz-306	[24540]	[24612]	Second, the high follow-up rate (>95%) minimized possible selection bias	bias	[24608]	[24612]	PMC2885310.nxml.gz-308
PMC2885310	PMC2885310.nxml.gz-315	[24679]	[24807]	Maternal habitual sleep duration and snoring was obtained from self-report, and thus are likely susceptible to misclassification	misclassification	[24790]	[24807]	PMC2885310.nxml.gz-318
PMC2885310	PMC2885310.nxml.gz-344	[25929]	[26236]	Although qualitative results (i.e., normal/abnormal blood glucose concentrations) for the diagnostic test were available for all 251 subjects, specific glucose concentrations for each time point (i.e., fasting; 1-hour; 2-hour; and 3-hour post glucose load) were unavailable for approximately 44% of subjects	unavailable	[26191]	[26202]	PMC2885310.nxml.gz-345
PMC2885310	PMC2885310.nxml.gz-374	[27189]	[27403]	Furthermore, individuals with sleep disorders may be predisposed to insulin resistance and glucose intolerance due to sleep-related dysregulation of the HPA axis with consequent elevations in serum cortisol [16,45]	due to	[27300]	[27306]	PMC2885310.nxml.gz-377
PMC2885310	PMC2885310.nxml.gz-408	[28707]	[28997]	Some investigators, documenting similar positive association between long sleep duration and type 2 diabetes mellitus speculate that the association may be due in part to residual confounding by undiagnosed health conditions, co-morbid depression, unemployment, or poor general health [1,4]	due ... to	[28863, 28875]	[28866, 28877]	PMC2885310.nxml.gz-414
PMC2885310	PMC2885310.nxml.gz-408	[28707]	[28997]	Some investigators, documenting similar positive association between long sleep duration and type 2 diabetes mellitus speculate that the association may be due in part to residual confounding by undiagnosed health conditions, co-morbid depression, unemployment, or poor general health [1,4]	confounding	[28887]	[28898]	PMC2885310.nxml.gz-417
PMC2885310	PMC2885310.nxml.gz-441	[29637]	[29865]	Enhanced knowledge of possible metabolic consequences of sleep disturbances in pregnancy will likely have important clinical implications in the prevention and treatment of impaired glucose tolerance and GDM among pregnant women	consequences	[29678]	[29690]	PMC2885310.nxml.gz-445
PMC2885310	PMC2885310.nxml.gz-9	[297]	[453]	Little, however, is known about the consequences of insufficient sleep and poor sleep quality during pregnancy on glucose tolerance and gestational diabetes	consequences	[333]	[345]	PMC2885310.nxml.gz-11
PMC2885310	PMC2885310.nxml.gz-99	[9325]	[9389]	We evaluated confounding due to several maternal characteristics	confounding	[9338]	[9349]	PMC2885310.nxml.gz-100
PMC2885310	PMC2885310.nxml.gz-99	[9325]	[9389]	We evaluated confounding due to several maternal characteristics	due to	[9350]	[9356]	PMC2885310.nxml.gz-101
PMC2889879	PMC2889879.nxml.gz-117	[12179]	[12377]	However, we were not able take environmental factors and geographic area into account, because the study questionnaire did not assess the origin of fish, such as the Baltic Sea or the Atlantic Ocean	because	[12266]	[12273]	PMC2889879.nxml.gz-119
PMC2889879	PMC2889879.nxml.gz-124	[13860]	[14071]	Since, the outcome status (namely psychotic symptoms) among participants was unknown at study entry we cannot draw any conclusions about causality, only about the existence of associations (negative or positive)	Since	[13860]	[13865]	PMC2889879.nxml.gz-123
PMC2889879	PMC2889879.nxml.gz-140	[16185]	[16382]	We initially tested all covariates, and those included in the final models were considered to be important confounding factors for the relation between the main exposure and psychotic-like symptoms	confounding factors	[16292]	[16311]	PMC2889879.nxml.gz-145
PMC2889879	PMC2889879.nxml.gz-217	[30760]	[30936]	This suggestion has earlier been supported by ecological studies showing that variations in schizophrenia outcome between countries may be due to differences in the diet [6,14]	due to	[30899]	[30905]	PMC2889879.nxml.gz-223
PMC2889879	PMC2889879.nxml.gz-267	[32617]	[32754]	Our results of a protective effect of vitamin D intake must be considered as rough, since we only measure the dietary intake of vitamin D	since	[32701]	[32706]	PMC2889879.nxml.gz-275
PMC2889879	PMC2889879.nxml.gz-312	[34010]	[34099]	This puzzling finding may be due to unknown or known unhealthy constituents of fatty fish	due to	[34039]	[34045]	PMC2889879.nxml.gz-315
PMC2889879	PMC2889879.nxml.gz-356	[35968]	[36139]	We find no support for this in our results, since, the effect of omega-3:omega-6 fatty acids on psychotic-like symptoms were almost similar to those of omega-3 fatty acids	since	[36012]	[36017]	PMC2889879.nxml.gz-359
PMC2889879	PMC2889879.nxml.gz-384	[36678]	[36928]	However, keeping the prevalence figures for psychotic disorders in mind, rather few participants in our population sample are likely to have a disorder, which may diminish the problem of reversed causality related to psychotic diagnosis or medication	problem	[36854]	[36861]	PMC2889879.nxml.gz-390
PMC2889879	PMC2889879.nxml.gz-417	[38091]	[38346]	The association between the positive and the depressive dimension in CAPE, which we unfortunately could not include for practical reasons, is fairly low when distress associated with positive symptoms is held constant (r = 0.25; Stefanis et al., 2002 [1])	for practical reasons	[38207]	[38228]	PMC2889879.nxml.gz-422
PMC2889879	PMC2889879.nxml.gz-460	[39637]	[39769]	The ethnic homogeneity of our study population reduces the risk of confounding by unmeasured factors, both genetic and environmental	confounding	[39704]	[39715]	PMC2889879.nxml.gz-462
PMC2889879	PMC2889879.nxml.gz-464	[39771]	[39922]	We were able to adjust for smoking, BMI, migration, education and alcohol that could confound our associations between diet and psychotic-like symptoms	confound	[39856]	[39864]	PMC2889879.nxml.gz-466
PMC2889879	PMC2889879.nxml.gz-475	[40094]	[40284]	Still, we cannot rule out that there are unknown confounders that we have not been adjusted for, for example drugs influencing levels of serum lipids or family history of psychiatric illness	confounders	[40143]	[40154]	PMC2889879.nxml.gz-478
PMC2889879	PMC2889879.nxml.gz-488	[40468]	[40706]	Misclassification of fish and PUFA or vitamin D intake due to measurement error associated with the food frequency questionnaire is unavoidable, but given the study design likely non-differential, and thus attenuating any true association	Misclassification	[40468]	[40485]	PMC2889879.nxml.gz-487
PMC2889879	PMC2889879.nxml.gz-488	[40468]	[40706]	Misclassification of fish and PUFA or vitamin D intake due to measurement error associated with the food frequency questionnaire is unavoidable, but given the study design likely non-differential, and thus attenuating any true association	error	[40542]	[40547]	PMC2889879.nxml.gz-489
PMC2889879	PMC2889879.nxml.gz-488	[40468]	[40706]	Misclassification of fish and PUFA or vitamin D intake due to measurement error associated with the food frequency questionnaire is unavoidable, but given the study design likely non-differential, and thus attenuating any true association	unavoidable	[40600]	[40611]	PMC2889879.nxml.gz-491
PMC2889879	PMC2889879.nxml.gz-507	[40967]	[41141]	An important limitation of this study is that we measured dietary intake only once, involving misclassification among those who changed their dietary pattern during follow-up	misclassification	[41061]	[41078]	PMC2889879.nxml.gz-512
PMC2889879	PMC2889879.nxml.gz-515	[41143]	[41315]	However, again some misclassification of dietary intake cannot be ruled out, such a misclassification is likely to be non-differential, and attenuating any true association	misclassification	[41163]	[41180]	PMC2889879.nxml.gz-517
PMC2889879	PMC2889879.nxml.gz-515	[41143]	[41315]	However, again some misclassification of dietary intake cannot be ruled out, such a misclassification is likely to be non-differential, and attenuating any true association	misclassification	[41227]	[41244]	PMC2889879.nxml.gz-520
PMC2898025	PMC2898025.nxml.gz-5621	[27273]	[27360]	To some degree, effect modification or publication bias may explain the inconsistencies	publication bias	[27312]	[27328]	PMC2898025.nxml.gz-5619
PMC2999828	PMC2999828.nxml.gz-119	[7289]	[7435]	However, the potential side effects of any drug must be balanced against the risks of the mother or the infant having inadequately treated disease	inadequately	[7407]	[7419]	PMC2999828.nxml.gz-124
PMC2999828	PMC2999828.nxml.gz-148	[8622]	[8800]	Potential side effects of any drug taken during pregnancy by the mother must be balanced againts the risk of the mother of the infant suffering from inadequately treated symptoms	inadequately	[8771]	[8783]	PMC2999828.nxml.gz-151
PMC2999828	PMC2999828.nxml.gz-159	[9098]	[9269]	Severe or poorly controlled asthma may be associated with an increased risk of fetal death, low birth weight, congenital malformations,[18] and parental complications [14]	poorly controlled	[9108]	[9125]	PMC2999828.nxml.gz-160
PMC2999828	PMC2999828.nxml.gz-159	[9098]	[9269]	Severe or poorly controlled asthma may be associated with an increased risk of fetal death, low birth weight, congenital malformations,[18] and parental complications [14]	complications	[9251]	[9264]	PMC2999828.nxml.gz-163
PMC2999828	PMC2999828.nxml.gz-164	[9271]	[9442]	Pregnant patients with severe or uncontrolled asthma should be considered high-risk and be treated promptly and optimally to ensure a favorable outcome for mother and baby	uncontrolled	[9304]	[9316]	PMC2999828.nxml.gz-166
PMC2999828	PMC2999828.nxml.gz-200	[11256]	[11396]	Patients whose asthma is not controlled with maximal doses of bronchodilators and anti-inflammatory agents may need systemic corticosteroids	not controlled	[11281]	[11295]	PMC2999828.nxml.gz-14572
PMC2999828	PMC2999828.nxml.gz-217	[11972]	[12224]	Intravenous aminophylline is not generally recommended in the emergency management of acute asthma (because of its potentially harmful effects) but may be used in pregnant patients hospitalized for acute asthma (theophylline levels should be monitored)	because	[12072]	[12079]	PMC2999828.nxml.gz-220
PMC2999828	PMC2999828.nxml.gz-269	[14775]	[14960]	Maternal anaphylaxis has been associated with fetal distress, brain injury, and fetal loss (presumably because of diminished uteroplacental perfusion), as well as neonatal death [32-35]	because	[14878]	[14885]	PMC2999828.nxml.gz-273
PMC2999828	PMC2999828.nxml.gz-293	[15773]	[15954]	Adequate intravascular volume repletion and oxygenation are particularly important in the management of anaphylaxis during pregnancy to prevent both maternal and fetal complications	complications	[15941]	[15954]	PMC2999828.nxml.gz-295
PMC2999828	PMC2999828.nxml.gz-312	[16442]	[16619]	No studies have focused explicitly on the prevalence of food allergy in pregnant women primarily because often the immune response in the offspring is the main focus of research	because	[16539]	[16546]	PMC2999828.nxml.gz-313
PMC2999828	PMC2999828.nxml.gz-348	[18654]	[18877]	The recently introduced topical calcineurin inhibitors (pimecrolimus and tacrolimus), although effective in the treatment of atopic eczema, are not recommended for use in pregnant patients because of the lack of safety data	because	[18843]	[18850]	PMC2999828.nxml.gz-352
PMC2999828	PMC2999828.nxml.gz-387	[20169]	[20344]	However, it is important not to put the mother on a rigid elimination diet because this could negatively influence the nutrition of both the mother and the growing infant [48]	because	[20244]	[20251]	PMC2999828.nxml.gz-391
PMC2999828	PMC2999828.nxml.gz-397	[20555]	[20722]	Although not contraindicated, skin prick testing should be postponed until after birth because of possible, although rare, anaphylactic reactions to skin prick testing	because	[20642]	[20649]	PMC2999828.nxml.gz-400
PMC2999828	PMC2999828.nxml.gz-428	[22107]	[22322]	Hyposensitization (immunotherapy), which may be selectively indicated in certain patients with AR, bee venom sensitivity, and asthma should not be initiated during pregnancy because of the risk of systemic reactions	because	[22281]	[22288]	PMC2999828.nxml.gz-432
PMC2999828	PMC2999828.nxml.gz-478	[24353]	[24626]	However, sensitization may not be restricted to the organ at which the mother experiences allergic symptoms because asthma or wheezing in children was associated not only with asthma and AR, but also with eczema or any allergic disease in their parents and siblings [56,57]	because	[24461]	[24468]	PMC2999828.nxml.gz-482
PMC2999828	PMC2999828.nxml.gz-579	[29405]	[29693]	According to a directive of the Commission of European Communities from 2005, the most allergenic foods have to be labeled because of their potency of eliciting severe allergic reactions: these are crustacean, fish, nuts, milk, egg, wheat/gluten, peanuts, soy, sesame, mustard, and celery	because	[29528]	[29535]	PMC2999828.nxml.gz-582
PMC2999828	PMC2999828.nxml.gz-622	[31692]	[31846]	Regarding the nutrition of the baby, reduced breast-feeding and early introduction of solid food have been discussed as confounders to allergy development	confounders	[31812]	[31823]	PMC2999828.nxml.gz-624
PMC2999828	PMC2999828.nxml.gz-651	[33057]	[33327]	In a recent population-based cohort study in Norway, it was shown that a positive association exists for cesarean delivery and risk of asthma in the child (especially when the cesarean delivery was performed because of an emergency in contrast to a planned section) [92]	because	[33265]	[33272]	PMC2999828.nxml.gz-655
PMC2999828	PMC2999828.nxml.gz-660	[33475]	[33721]	However, because of the low numbers of an allergic outcome associated to cesarean delivery (only 1%-4%), the authors concluded that the epidemic increase of allergic diseases might not be attributable to the increased numbers of cesarean delivery	because	[33484]	[33491]	PMC2999828.nxml.gz-661
PMC2999828	PMC2999828.nxml.gz-710	[35965]	[36081]	Alcohol intake should be avoided by the pregnant mother because of well-known toxic effects on both mother and fetus	because	[36021]	[36028]	PMC2999828.nxml.gz-712
PMC2999828	PMC2999828.nxml.gz-728	[36675]	[36945]	In addition, recent publications revealed that an effect (positive or negative) of peanut avoidance on sensitization was not detectable (although too few valuable subjects and the observational nature of the reports reduce the ability to make firm conclusions) [101,102]	too few	[36821]	[36828]	PMC2999828.nxml.gz-733
PMC2999828	PMC2999828.nxml.gz-795	[39488]	[39840]	If these measures are unsuccessful, then prescription of antiacid drugs should be considered, for example, in the form of a step-up program beginning with antacids, and in case of failure with histamine-2 receptor antagonists, whereas proton pump inhibitors should only be used in women with intractable symptoms or complicated reflux disease [111,112]	failure	[39668]	[39675]	PMC2999828.nxml.gz-800
PMC2999828	PMC2999828.nxml.gz-795	[39488]	[39840]	If these measures are unsuccessful, then prescription of antiacid drugs should be considered, for example, in the form of a step-up program beginning with antacids, and in case of failure with histamine-2 receptor antagonists, whereas proton pump inhibitors should only be used in women with intractable symptoms or complicated reflux disease [111,112]	intractable	[39780]	[39791]	PMC2999828.nxml.gz-804
PMC2999828	PMC2999828.nxml.gz-795	[39488]	[39840]	If these measures are unsuccessful, then prescription of antiacid drugs should be considered, for example, in the form of a step-up program beginning with antacids, and in case of failure with histamine-2 receptor antagonists, whereas proton pump inhibitors should only be used in women with intractable symptoms or complicated reflux disease [111,112]	complicated	[39804]	[39815]	PMC2999828.nxml.gz-805
PMC2999828	PMC2999828.nxml.gz-830	[40768]	[41069]	As mentioned previously, for breast-feeding, there is insufficient evidence to determine whether it is more protective against allergies and asthma than bottle feeding because in a recent study, prolonged and exclusive breast-feeding could not decrease the rate of allergies or asthma in children [88]	because	[40936]	[40943]	PMC2999828.nxml.gz-836
PMC2999828	PMC2999828.nxml.gz-839	[41071]	[41307]	Furthermore, there are data supporting that breast-feeding should not be continued beyond 9 months of age because doing so seems to increase the child's risk for atopic diseases, such as atopic dermatitis and food hypersensitivity [116]	because	[41177]	[41184]	PMC2999828.nxml.gz-842
PMC3205727	PMC3205727.nxml.gz-58	[1965]	[2009]	excessive GWG remains of predominant concern	concern	[2002]	[2009]	PMC3205727.nxml.gz-1146
PMC3272870	PMC3272870.nxml.gz-108	[4350]	[4718]	The main problems are: i) to reach an adequate balance of maternal thyroid hormones that is absolutely required by the foetal central nervous system for normal maturation7, ii) to maintain maternal levels of l-thyroxin to avoid possible recurrence or spread of disease, and iii) to perform safe follow-up controls for the mother and to plan further therapy when needed	problems	[4359]	[4367]	PMC3272870.nxml.gz-109
PMC3272870	PMC3272870.nxml.gz-152	[7620]	[8038]	Besides the well-known association between gestational hypothyroidism and impaired intellectual and cognitive development in offspring, untreated or inadequately treated and subclinical hypothyroidism is associated with foetal loss, anaemia, gestational hypertension and preeclampsia, abruption placentae, increased risk of miscarriage, foetal growth retardation, perinatal mortality and neonatal morbidity91315-172122	inadequately	[7769]	[7781]	PMC3272870.nxml.gz-156
PMC3272870	PMC3272870.nxml.gz-332	[16083]	[16325]	Medullary carcinoma of the thyroid (MTC) constitutes approximately 5-10% of thyroid cancers, although there are no precise figures for incidence and survival rates because of the large geographic variations, mainly due to its familial pattern	because	[16247]	[16254]	PMC3272870.nxml.gz-336
PMC3272870	PMC3272870.nxml.gz-332	[16083]	[16325]	Medullary carcinoma of the thyroid (MTC) constitutes approximately 5-10% of thyroid cancers, although there are no precise figures for incidence and survival rates because of the large geographic variations, mainly due to its familial pattern	due to	[16298]	[16304]	PMC3272870.nxml.gz-339
PMC3272870	PMC3272870.nxml.gz-363	[16998]	[17116]	Lastly, since the clinical behaviour of MTC is extremely variable, this tumour represents a true therapeutic challenge	since	[17006]	[17011]	PMC3272870.nxml.gz-364
PMC3272870	PMC3272870.nxml.gz-474	[21369]	[21555]	Thyroid nodules in pregnancy are often misdiagnosed because of physiological thyroid increases during pregnancy, but clinical and ultrasound findings are sufficient to suspect malignancy	misdiagnosed	[21408]	[21420]	PMC3272870.nxml.gz-476
PMC3272870	PMC3272870.nxml.gz-474	[21369]	[21555]	Thyroid nodules in pregnancy are often misdiagnosed because of physiological thyroid increases during pregnancy, but clinical and ultrasound findings are sufficient to suspect malignancy	because	[21421]	[21428]	PMC3272870.nxml.gz-477
PMC3272870	PMC3272870.nxml.gz-510	[22479]	[22667]	Although thyroid cancer during pregnancy may have a faster growth2728since hormonal factors (mainly HCG) may accelerate tumour progression, the real impact of pregnancy seems to be minimal	since	[22548]	[22553]	PMC3272870.nxml.gz-512
PMC3272870	PMC3272870.nxml.gz-57	[3114]	[3445]	This could support the hypothesis that sex hormones and, therefore, menstrual and reproductive events, may modify thyroid cancer risk in women6, although these associations – which could indicate either a causal link or a surveillance bias – may reflect an aetiology shared by both the above-mentioned factors and by thyroid cancer	bias	[3349]	[3353]	PMC3272870.nxml.gz-71
PMC3272870	PMC3272870.nxml.gz-615	[25749]	[25992]	Thyroxin therapy should be started immediately after surgery because untreated hypothyroidism may expose the mother to a higher risk of disease recurrence and may have an adverse effect on cognitive function and regular growth of the offspring	because	[25810]	[25817]	PMC3272870.nxml.gz-618
PMC3272870	PMC3272870.nxml.gz-634	[26533]	[26799]	Whether women treated for thyroid cancer should become pregnant was once a matter of concern, but current evidence suggests that DTC should not discourage intended pregnancy, with the usual recommendation to postpone it to at least 6 months after radioiodine therapy	concern	[26618]	[26625]	PMC3272870.nxml.gz-636
PMC3272870	PMC3272870.nxml.gz-656	[27370]	[27674]	Miscarriages or premature birth have raised concern about the use of radioactive iodine in a childbearing age due to the known mutagenic effect of radiation and the theoretical possibility that it may affect germ cells, thereby causing genetic damage, congenital abnormalities and malignancy in offspring	concern	[27414]	[27421]	PMC3272870.nxml.gz-657
PMC3272870	PMC3272870.nxml.gz-656	[27370]	[27674]	Miscarriages or premature birth have raised concern about the use of radioactive iodine in a childbearing age due to the known mutagenic effect of radiation and the theoretical possibility that it may affect germ cells, thereby causing genetic damage, congenital abnormalities and malignancy in offspring	due to	[27480]	[27486]	PMC3272870.nxml.gz-658
