PMCID	SUBJECT_SCOPE_ID	S_START	S_END	SUBJECT_SCOPE	CONCEPT	C_START	C_END	CONCEPT_MENTION_ID
PMC2516588	PMC2516588.nxml.gz-11	[1380]	[1605]	In previous work and a scoping study, we found that most of the research carried out in relation to impaired spermatogenesis had investigated time trends rather than association with specific risk factors (Martin et al. 2007)	association	[1546]	[1557]	PMC2516588.nxml.gz-16
PMC2516588	PMC2516588.nxml.gz-19	[1684]	[1877]	A number of studies have found associations between sperm motility or sperm DNA damage with levels of estrogenic chemicals measured either in urine or serum (Duty et al. 2003;Spanò et al. 2005)	associations	[1715]	[1727]	PMC2516588.nxml.gz-21
PMC2516588	PMC2516588.nxml.gz-23	[1879]	[1954]	It would not be possible however to relate such levels to prenatal exposure	relate	[1915]	[1921]	PMC2516588.nxml.gz-26
PMC2516588	PMC2516588.nxml.gz-36	[2400]	[2691]	We concluded that the significant association between prenatal diethylstilbestrol exposure and all three end points considered conferred weight to the hypothesis of a common etiology for these disorders, and therefore to the existence of a testicular dysgenesis syndrome (Martin et al. 2008)	association	[2434]	[2445]	PMC2516588.nxml.gz-37
PMC2516588	PMC2516588.nxml.gz-39	[2693]	[2922]	Separate analyses were carried out for the three end points but the methodology applied did not allow us to explore the specific nature of causal relationships between congenital cryptorchidism, hypospadias, and testicular cancer	relationships	[2839]	[2852]	PMC2516588.nxml.gz-41
PMC2672462	PMC2672462.nxml.gz-104	[4212]	[4482]	There is also concern that this leads to an intergenerational effect, with GDM promoting diabetes in the offspring, with perpetuation of the vicious cycle when the offspring herself develops GDM, thereby predisposing the grandchild to the development of diabetes as well	effect	[4274]	[4280]	PMC2672462.nxml.gz-107
PMC2672462	PMC2672462.nxml.gz-108	[4485]	[4642]	It is unknown however, what degree of hyperglycemia, or indeed if it is related metabolic disturbances, which increases the risk of diabetes to the offspring	related	[4557]	[4564]	PMC2672462.nxml.gz-114
PMC2672462	PMC2672462.nxml.gz-2	[102]	[294]	As gestational diabetes is associated with adverse pregnancy outcomes, and has long-term implications for both mother and child, it is important that it is recognized and appropriately managed	associated	[129]	[139]	PMC2672462.nxml.gz-3
PMC2672462	PMC2672462.nxml.gz-20339	[14537]	[14740]	Although there was an initial small uncontrolled report which suggested that Lispro may have teratogenic effects when used in type 1 diabetic pregnancy,37this has not been borne out in subsequent studies	effects	[14642]	[14649]	PMC2672462.nxml.gz-340
PMC2672462	PMC2672462.nxml.gz-216	[9506]	[9740]	A small study which randomized pregnant women to low glycemic index (GI) or high GI diets found that the former resulted in lower glucose levels, a blunting of the pregnancy associated rise in insulin resistance, and lower birthweight	associated	[9680]	[9690]	PMC2672462.nxml.gz-221
PMC2672462	PMC2672462.nxml.gz-29	[1102]	[1321]	Whilst short-term data have not demonstrated adverse effects of glyburide and metformin on the fetus, and they are increasingly being used in pregnancy, there remain long-term concerns regarding their potential for harm	effects	[1155]	[1162]	PMC2672462.nxml.gz-31
PMC2672462	PMC2672462.nxml.gz-322	[14069]	[14224]	However, it has been shown by36Jovanovic that it is maternal glucose control, rather than maternal anti-insulin antibody levels which influence birthweight	influence	[14203]	[14212]	PMC2672462.nxml.gz-326
PMC2672462	PMC2672462.nxml.gz-392	[16338]	[16550]	Concerns have been expressed about the use of glargine in pregnancy, because of its potential effect on mitogenesis, mediated by its high affinity to the IGF-1 receptor, which is six times that of natural insulin	effect	[16432]	[16438]	PMC2672462.nxml.gz-398
PMC2672462	PMC2672462.nxml.gz-392	[16338]	[16550]	Concerns have been expressed about the use of glargine in pregnancy, because of its potential effect on mitogenesis, mediated by its high affinity to the IGF-1 receptor, which is six times that of natural insulin	mediated	[16455]	[16463]	PMC2672462.nxml.gz-399
PMC2672462	PMC2672462.nxml.gz-466	[19397]	[19506]	Several studies have examined factors which predict failure of glyburide to achieve adequate glycemic control	factors	[19427]	[19434]	PMC2672462.nxml.gz-468
PMC2672462	PMC2672462.nxml.gz-466	[19397]	[19506]	Several studies have examined factors which predict failure of glyburide to achieve adequate glycemic control	predict	[19441]	[19448]	PMC2672462.nxml.gz-469
PMC2672462	PMC2672462.nxml.gz-470	[19508]	[19702]	Higher glucose levels, either in the glucose tolerance test upon which GDM was diagnosed, or on self-monitoring, and early dietary failure have been found to be associated with glyburide failure	associated	[19669]	[19679]	PMC2672462.nxml.gz-475
PMC2672462	PMC2672462.nxml.gz-49	[1975]	[2117]	The key factor which results in the development of gestational diabetes appears to be a failure to compensate with increased insulin secretion	key factor	[1979]	[1989]	PMC2672462.nxml.gz-50
PMC2672462	PMC2672462.nxml.gz-495	[20398]	[20551]	There are studies which have used metformin during pregnancy in women with polycystic ovary syndrome, without any noticeable adverse effects on the fetus	effects	[20531]	[20538]	PMC2672462.nxml.gz-498
PMC2672462	PMC2672462.nxml.gz-507	[21570]	[21750]	None of these events were adjudged by the data and safety monitoring committee to be treatment related and there were no serious adverse events associated with the use of metformin	associated	[21714]	[21724]	PMC2672462.nxml.gz-509
PMC2672462	PMC2672462.nxml.gz-556	[23527]	[23723]	Repeated episodes of GDM are associated with the earlier development of diabetes, and this has been postulated to be due to the increased stress that the β-cells are exposed to with each pregnancy	associated	[23556]	[23566]	PMC2672462.nxml.gz-557
PMC2672462	PMC2672462.nxml.gz-577	[24394]	[24626]	As there is transplacental passage of metformin,77,78its effect on fetal insulin resistance might even provide further benefit in light of data of insulin resistance and insulin secretory defects in offspring of diabetic pregnancies	effect	[24451]	[24457]	PMC2672462.nxml.gz-579
PMC2672462	PMC2672462.nxml.gz-584	[24629]	[24790]	However, any pharmacological agent which crosses the placenta must be viewed with caution as there always remains the possibility of unexpected long-term effects	effects	[24783]	[24790]	PMC2672462.nxml.gz-591
PMC2672462	PMC2672462.nxml.gz-592	[24792]	[24962]	Metformin alters gene expression in mice livers and has been demonstrated to have an antiproliferative effect through reductions in cyclin D1 and activation of AMP kinase	effect	[24895]	[24901]	PMC2672462.nxml.gz-594
PMC2672462	PMC2672462.nxml.gz-595	[24965]	[25038]	The programming and developmental effects of these on a fetus are unknown	effects	[24999]	[25006]	PMC2672462.nxml.gz-596
PMC2672462	PMC2672462.nxml.gz-604	[25175]	[25476]	Whilst 18-month follow-up data on 126 offspring of women with polycystic ovary syndrome treated with metformin during pregnancy have not revealed any deficiencies in growth or motor-social development, this may be too short a time frame for potential programming effects of metformin to become evident	effects	[25438]	[25445]	PMC2672462.nxml.gz-609
PMC2672462	PMC2672462.nxml.gz-61	[2433]	[2646]	Risk factors for the development of GDM include obesity, older age, family history, previous history of GDM or poor obstetric outcomes, ethnicity, polycystic ovary syndrome and as more recently noted, hypertension	Risk factors	[2433]	[2445]	PMC2672462.nxml.gz-62
PMC2672462	PMC2672462.nxml.gz-611	[25480]	[25676]	In view of the above concerns regarding the potential of glyburide and metformin to have long-term effects on the mother and child, I would recommend caution with their use in the treatment of GDM	effects	[25579]	[25586]	PMC2672462.nxml.gz-615
PMC2672462	PMC2672462.nxml.gz-629	[26418]	[26579]	Whilst this study is inadequately powered to demonstrate safety of acarbose, it is not absorbed from the gut, and therefore would be unlikely to affect the fetus	affect	[26563]	[26569]	PMC2672462.nxml.gz-635
PMC2672462	PMC2672462.nxml.gz-640	[26664]	[26873]	Furthermore, the high frequency of gastrointestinal side effects experienced by people with type 2 diabetes suggests that any future role of acarbose, even if subsequent studies confirm safety, will be limited	effects	[26721]	[26728]	PMC2672462.nxml.gz-641
PMC2672462	PMC2672462.nxml.gz-640	[26664]	[26873]	Furthermore, the high frequency of gastrointestinal side effects experienced by people with type 2 diabetes suggests that any future role of acarbose, even if subsequent studies confirm safety, will be limited	role	[26797]	[26801]	PMC2672462.nxml.gz-644
PMC2672462	PMC2672462.nxml.gz-69	[2651]	[2737]	The major significance of GDM is that it is associated with adverse pregnancy outcomes	associated	[2695]	[2705]	PMC2672462.nxml.gz-71
PMC2672462	PMC2672462.nxml.gz-693	[30244]	[30404]	A higher prevalence of cardiovascular disease that occurs at a younger age, independent of the metabolic syndrome and type 2 diabetes has also been demonstrated	independent	[30320]	[30331]	PMC2672462.nxml.gz-694
PMC2672462	PMC2672462.nxml.gz-777	[33849]	[33984]	Based on our current information, insulin is still the best option, with the least potential for long-term risk to the mother and child	Based on	[33849]	[33857]	PMC2672462.nxml.gz-776
PMC2672462	PMC2672462.nxml.gz-85	[3219]	[3316]	Cesarean sections are also more common, and GDM is associated with a higher risk of pre-eclampsia	associated	[3270]	[3280]	PMC2672462.nxml.gz-86
PMC2874300	PMC2874300.nxml.gz-23	[1382]	[1444]	The effect of breastfeeding on the prevention AM is unresolved	effect	[1386]	[1392]	PMC2874300.nxml.gz-24
PMC2874300	PMC2874300.nxml.gz-27	[1446]	[1620]	Despite this, exclusive breastfeeding to 4-6 months should be encouraged as human milk contains numerous immunological properties and is associated with other health benefits	associated	[1583]	[1593]	PMC2874300.nxml.gz-32
PMC2874300	PMC2874300.nxml.gz-3	[618]	[772]	While diet can impact health at any life stage, it is likely to be most important during the fetal and infancy periods, when the immune system is immature	impact	[633]	[639]	PMC2874300.nxml.gz-4
PMC2885310	PMC2885310.nxml.gz-1	[0]	[123]	Glucose intolerance and gestational diabetes risk in relation to sleep duration and snoring during pregnancy: a pilot study	relation	[53]	[61]	PMC2885310.nxml.gz-2
PMC2885310	PMC2885310.nxml.gz-102	[9391]	[9714]	We selected potential confounders from a list of variables that were associated with sleep duration and snoring (from prior studies conducted among men and non-pregnant women) and that met criteria for confounding based on a review of the literature and assessment of potential causal relationships based on prior knowledge	associated	[9460]	[9470]	PMC2885310.nxml.gz-105
PMC2885310	PMC2885310.nxml.gz-102	[9391]	[9714]	We selected potential confounders from a list of variables that were associated with sleep duration and snoring (from prior studies conducted among men and non-pregnant women) and that met criteria for confounding based on a review of the literature and assessment of potential causal relationships based on prior knowledge	based on	[9605]	[9613]	PMC2885310.nxml.gz-107
PMC2885310	PMC2885310.nxml.gz-102	[9391]	[9714]	We selected potential confounders from a list of variables that were associated with sleep duration and snoring (from prior studies conducted among men and non-pregnant women) and that met criteria for confounding based on a review of the literature and assessment of potential causal relationships based on prior knowledge	relationships	[9676]	[9689]	PMC2885310.nxml.gz-109
PMC2885310	PMC2885310.nxml.gz-102	[9391]	[9714]	We selected potential confounders from a list of variables that were associated with sleep duration and snoring (from prior studies conducted among men and non-pregnant women) and that met criteria for confounding based on a review of the literature and assessment of potential causal relationships based on prior knowledge	based on	[9690]	[9698]	PMC2885310.nxml.gz-110
PMC2885310	PMC2885310.nxml.gz-140	[10429]	[10566]	The distinction is important because adjustment for covariates along the causal pathway may spuriously attenuate estimates of association	association	[10555]	[10566]	PMC2885310.nxml.gz-145
PMC2885310	PMC2885310.nxml.gz-149	[10664]	[10865]	We also reported results after stratification so that we (and readers) could assess associations (even with a fair amount of statistical imprecision) without an over-reliance on model-based assumptions	associations	[10748]	[10760]	PMC2885310.nxml.gz-152
PMC2885310	PMC2885310.nxml.gz-158	[10867]	[11139]	In keeping with prior studies that sought to assess the extent to which adiposity modified associations between sleep disorders and abnormal carbohydrate metabolism [1,2,4,5,18], we also evaluated the joint effect of pre-pregnancy overweight status and snoring on GDM risk	associations	[10958]	[10970]	PMC2885310.nxml.gz-160
PMC2885310	PMC2885310.nxml.gz-158	[10867]	[11139]	In keeping with prior studies that sought to assess the extent to which adiposity modified associations between sleep disorders and abnormal carbohydrate metabolism [1,2,4,5,18], we also evaluated the joint effect of pre-pregnancy overweight status and snoring on GDM risk	effect	[11074]	[11080]	PMC2885310.nxml.gz-161
PMC2885310	PMC2885310.nxml.gz-16	[1241]	[1341]	Overall, snoring was associated with a 1.86-fold increased risk of GDM (RR = 1.86; 95% CI 0.88-3.94)	associated	[1262]	[1272]	PMC2885310.nxml.gz-17
PMC2885310	PMC2885310.nxml.gz-164	[13035]	[13133]	Overall, participants included in this analysis tended to be Caucasian, well-educated, and married	tended	[13083]	[13089]	PMC2885310.nxml.gz-165
PMC2885310	PMC2885310.nxml.gz-168	[13296]	[13536]	A curvilinear relation was seen across levels of maternal habitual nightly sleep duration in early pregnancy for maternal mean-1 hour plasma glucose concentration after a 50-gram oral glucose challenge during weeks 24-28 gestation (Figure1)	relation	[13310]	[13318]	PMC2885310.nxml.gz-169
PMC2885310	PMC2885310.nxml.gz-170	[14212]	[14384]	The curvilinear relationship remained evident after participants were stratified on the basis of lean (<25 kg/m2) and overweight (≥25 kg/m2) pre-pregnancy status (Figure2a)	relationship	[14228]	[14240]	PMC2885310.nxml.gz-171
PMC2885310	PMC2885310.nxml.gz-176	[14386]	[14605]	As can be seen in Figure2b, the frequency distribution of women with post-50 gram 1-hour glucose concentration ≥ 140 mg/dl (i.e., the threshold for screen positive for glucose intolerance) also had a curvilinear pattern	pattern	[14598]	[14605]	PMC2885310.nxml.gz-177
PMC2885310	PMC2885310.nxml.gz-179	[14607]	[14791]	Regardless of maternal pre-pregnancy overweight status, both short and long sleep durations were associated with higher frequencies of elevated plasma glucose concentrations (Figure2b)	associated	[14704]	[14714]	PMC2885310.nxml.gz-180
PMC2885310	PMC2885310.nxml.gz-18	[1571]	[1687]	These preliminary findings suggest associations of short sleep duration and snoring with glucose intolerance and GDM	associations	[1606]	[1618]	PMC2885310.nxml.gz-22
PMC2885310	PMC2885310.nxml.gz-183	[15858]	[16011]	The positive association remained, though was attenuated somewhat, after further adjustment for maternal pre-pregnancy BMI (RR = 4.18; 95% CI 0.94-18.60)	association	[15871]	[15882]	PMC2885310.nxml.gz-184
PMC2885310	PMC2885310.nxml.gz-187	[16013]	[16167]	We also noted that associations between short sleep duration and GDM risk were particularly pronounced among overweight women (far right column of Table2)	associations	[16032]	[16044]	PMC2885310.nxml.gz-189
PMC2885310	PMC2885310.nxml.gz-192	[16169]	[16580]	Given the suggestion of a U-shaped relation between sleep duration and GDM risk (with elevated risks for both short and long sleep duration), and given suggestion of a linear trend in risk of GDM for sleep duration ranging from ≤ 4 to 5-8 hours, we modeled the risk of GDM in relation to maternal sleep duration as a continuous variable, restricting the study population to women who reported sleeping <10 hours	relation	[16204]	[16212]	PMC2885310.nxml.gz-194
PMC2885310	PMC2885310.nxml.gz-192	[16169]	[16580]	Given the suggestion of a U-shaped relation between sleep duration and GDM risk (with elevated risks for both short and long sleep duration), and given suggestion of a linear trend in risk of GDM for sleep duration ranging from ≤ 4 to 5-8 hours, we modeled the risk of GDM in relation to maternal sleep duration as a continuous variable, restricting the study population to women who reported sleeping <10 hours	relation	[16445]	[16453]	PMC2885310.nxml.gz-199
PMC2885310	PMC2885310.nxml.gz-201	[16582]	[16833]	In this subgroup analysis, after adjusting for maternal age and race/ethnicity, a 1-hour increase in nightly sleep was associated with a 15% reduction in GDM risk (RR = 0.85; 95% CI 0.69-1.05); though this association was not statistically significant	associated	[16701]	[16711]	PMC2885310.nxml.gz-202
PMC2885310	PMC2885310.nxml.gz-201	[16582]	[16833]	In this subgroup analysis, after adjusting for maternal age and race/ethnicity, a 1-hour increase in nightly sleep was associated with a 15% reduction in GDM risk (RR = 0.85; 95% CI 0.69-1.05); though this association was not statistically significant	association	[16788]	[16799]	PMC2885310.nxml.gz-204
PMC2885310	PMC2885310.nxml.gz-206	[16835]	[17097]	When analyses were restricted to overweight women, we noted that the GDM risk was reduced by 24% for each sleep hour increment (RR = 0.76; 95% CI 0.57-1.00 adjusted for maternal age and race/ethnicity), but again the association was not statistically significant	association	[17052]	[17063]	PMC2885310.nxml.gz-209
PMC2885310	PMC2885310.nxml.gz-211	[17099]	[17220]	Reported sleep duration before pregnancy was highly correlated with sleep duration during pregnancy (ρ = 0.92, p < 0.002)	correlated	[17151]	[17161]	PMC2885310.nxml.gz-212
PMC2885310	PMC2885310.nxml.gz-213	[17222]	[17344]	Results were similar when analyses were repeated using maternal nightly sleep duration prior to pregnancy (data not shown)	similar	[17235]	[17242]	PMC2885310.nxml.gz-214
PMC2885310	PMC2885310.nxml.gz-215	[18358]	[18536]	As can be seen from the bottom panel of Table2, maternal snoring was associated with a statistically non-significant 1.86-fold increased risk of GDM (RR = 1.86; 95% CI 0.88-3.94)	associated	[18427]	[18437]	PMC2885310.nxml.gz-217
PMC2885310	PMC2885310.nxml.gz-225	[19701]	[19964]	Using sleep duration and snoring information, provided in early pregnancy, we were able to detect associations between sleep characteristics and maternal plasma 1-hour glucose concentrations after a 50-gram oral glucose challenge screening test later in pregnancy	associations	[19799]	[19811]	PMC2885310.nxml.gz-228
PMC2885310	PMC2885310.nxml.gz-22709	[10081]	[10427]	Given that this is the first study to be conducted among pregnant women, and that pre-pregnancy BMI may reasonably be considered a confounder or a covariate along the causal pathway between maternal habitual sleep behaviors and GDM, we were careful to assess the potential independent contributions of the sleep variables (from pre-pregnancy BMI)	independent	[10354]	[10365]	PMC2885310.nxml.gz-138
PMC2885310	PMC2885310.nxml.gz-22709	[10081]	[10427]	Given that this is the first study to be conducted among pregnant women, and that pre-pregnancy BMI may reasonably be considered a confounder or a covariate along the causal pathway between maternal habitual sleep behaviors and GDM, we were careful to assess the potential independent contributions of the sleep variables (from pre-pregnancy BMI)	contributions	[10366]	[10379]	PMC2885310.nxml.gz-139
PMC2885310	PMC2885310.nxml.gz-229	[19966]	[20044]	Curvilinear relations were observed across nocturnal sleep duration categories	relations	[19978]	[19987]	PMC2885310.nxml.gz-230
PMC2885310	PMC2885310.nxml.gz-23	[1689]	[1903]	Though consistent with studies of men and non-pregnant women, larger studies that include objective measures of sleep duration, quality and apnea are needed to obtain more precise estimates of observed associations	associations	[1891]	[1903]	PMC2885310.nxml.gz-31
