PMCID	SUBJECT_SCOPE_ID	S_START	S_END	SUBJECT_SCOPE	CONCEPT	C_START	C_END	CONCEPT_MENTION_ID
PMC2516588	PMC2516588.nxml.gz-11	[1380]	[1605]	In previous work and a scoping study, we found that most of the research carried out in relation to impaired spermatogenesis had investigated time trends rather than association with specific risk factors (Martin et al. 2007)	rather	[1534]	[1540]	PMC2516588.nxml.gz-15
PMC2672462	PMC2672462.nxml.gz-101	[4050]	[4206]	Since then, numerous other observational studies have shown that the offspring of diabetic pregnancies have a higher risk of developing a diabetes phenotype	other	[4071]	[4076]	PMC2672462.nxml.gz-102
PMC2672462	PMC2672462.nxml.gz-108	[4485]	[4642]	It is unknown however, what degree of hyperglycemia, or indeed if it is related metabolic disturbances, which increases the risk of diabetes to the offspring	however	[4499]	[4506]	PMC2672462.nxml.gz-110
PMC2672462	PMC2672462.nxml.gz-108	[4485]	[4642]	It is unknown however, what degree of hyperglycemia, or indeed if it is related metabolic disturbances, which increases the risk of diabetes to the offspring	or	[4538]	[4540]	PMC2672462.nxml.gz-112
PMC2672462	PMC2672462.nxml.gz-108	[4485]	[4642]	It is unknown however, what degree of hyperglycemia, or indeed if it is related metabolic disturbances, which increases the risk of diabetes to the offspring	if	[4548]	[4550]	PMC2672462.nxml.gz-113
PMC2672462	PMC2672462.nxml.gz-123	[5194]	[5380]	It has been estimated that up to one third of women with diabetes, had a GDM pregnancy earlier in their life,2though this was not evident in a recent survey of women with type 2 diabetes	though	[5304]	[5310]	PMC2672462.nxml.gz-127
PMC2672462	PMC2672462.nxml.gz-15	[638]	[809]	As insulin therapy is effective and safe, it is considered the gold standard of pharmacotherapy for gestational diabetes, against which other treatments have been compared	other	[774]	[779]	PMC2672462.nxml.gz-18
PMC2672462	PMC2672462.nxml.gz-158	[6984]	[7130]	If glucose targets are not adequately met by lifestyle measures, and perhaps a review of dietary intake, then pharmacotherapy should be introduced	If	[6984]	[6986]	PMC2672462.nxml.gz-157
PMC2672462	PMC2672462.nxml.gz-165	[7180]	[7385]	Rather than basing the need for insulin on glycemic parameters alone, some have advocated the combined use of ultrasound assessment of fetal abdominal circumference in combination with blood glucose levels	Rather	[7180]	[7186]	PMC2672462.nxml.gz-164
PMC2672462	PMC2672462.nxml.gz-181	[7896]	[8015]	The aim is to achieve normoglycemia whilst providing the required nutrients for normal fetal growth and maternal health	whilst	[7932]	[7938]	PMC2672462.nxml.gz-183
PMC2672462	PMC2672462.nxml.gz-187	[8163]	[8412]	There are few trials examining the efficacy of dietary therapy for GDM, However, a cluster randomized controlled study has provided support for Medical Nutrition Therapy (MNT) for GDM, as recommended by the American Diabetes Association (ADA) (2004)	However	[8235]	[8242]	PMC2672462.nxml.gz-189
PMC2672462	PMC2672462.nxml.gz-20339	[14537]	[14740]	Although there was an initial small uncontrolled report which suggested that Lispro may have teratogenic effects when used in type 1 diabetic pregnancy,37this has not been borne out in subsequent studies	not ... borne out	[14700, 14709]	[14703, 14718]	PMC2672462.nxml.gz-20336
PMC2672462	PMC2672462.nxml.gz-223	[10020]	[10234]	Whilst the latter studies were not specifically performed in women with GDM, they suggest that the concept of GI is valid in pregnancy, and it would be appropriate to recommend low GI carbohydrate to women with GDM	Whilst	[10020]	[10026]	PMC2672462.nxml.gz-222
PMC2672462	PMC2672462.nxml.gz-238	[10571]	[10709]	Except for saccharin, which can cross the placenta and is therefore not recommended, other noncaloric sweeteners may be used in moderation	other	[10656]	[10661]	PMC2672462.nxml.gz-241
PMC2672462	PMC2672462.nxml.gz-248	[10910]	[11178]	Several small studies have examined whether regular exercise is also beneficial in the management of GDM Jovanavic-Petersen randomized 19 women with GDM to a regime of diet alone, or diet with 20 minutes of supervised aerobic training three days per week for six weeks	whether	[10946]	[10953]	PMC2672462.nxml.gz-251
PMC2672462	PMC2672462.nxml.gz-29	[1102]	[1321]	Whilst short-term data have not demonstrated adverse effects of glyburide and metformin on the fetus, and they are increasingly being used in pregnancy, there remain long-term concerns regarding their potential for harm	Whilst	[1102]	[1108]	PMC2672462.nxml.gz-28
PMC2672462	PMC2672462.nxml.gz-290	[13024]	[13253]	As the level of insulin resistance varies from person to person, it is common practice to commence the woman on small doses of insulin, and then to increase the doses at frequent intervals until target glucose levels are attained	varies	[13059]	[13065]	PMC2672462.nxml.gz-291
PMC2672462	PMC2672462.nxml.gz-305	[13545]	[13689]	Unlike the situation for women with pre-existing type 1 diabetes however, significant hypoglycemia is uncommon in women with insulin-treated GDM	Unlike	[13545]	[13551]	PMC2672462.nxml.gz-304
PMC2672462	PMC2672462.nxml.gz-305	[13545]	[13689]	Unlike the situation for women with pre-existing type 1 diabetes however, significant hypoglycemia is uncommon in women with insulin-treated GDM	however	[13610]	[13617]	PMC2672462.nxml.gz-306
PMC2672462	PMC2672462.nxml.gz-308	[13691]	[13800]	Nonetheless the woman should be advised regarding appropriate hypoglycemia prevention and management measures	Nonetheless	[13691]	[13702]	PMC2672462.nxml.gz-309
PMC2672462	PMC2672462.nxml.gz-322	[14069]	[14224]	However, it has been shown by36Jovanovic that it is maternal glucose control, rather than maternal anti-insulin antibody levels which influence birthweight	However	[14069]	[14076]	PMC2672462.nxml.gz-321
PMC2672462	PMC2672462.nxml.gz-322	[14069]	[14224]	However, it has been shown by36Jovanovic that it is maternal glucose control, rather than maternal anti-insulin antibody levels which influence birthweight	rather	[14147]	[14153]	PMC2672462.nxml.gz-325
PMC2672462	PMC2672462.nxml.gz-354	[14968]	[15118]	However, a large randomized controlled trial comparing aspart with regular human insulin in 322 pregnant women with type 1 diabetes has been performed	However	[14968]	[14975]	PMC2672462.nxml.gz-353
PMC2672462	PMC2672462.nxml.gz-36	[1453]	[1604]	Large studies have found that GDM occurs in 2.2%–8.8% of pregnancies, depending on the ethnic mix of the population and the criteria used for diagnosis	depending on	[1523]	[1535]	PMC2672462.nxml.gz-38
PMC2672462	PMC2672462.nxml.gz-360	[15390]	[15563]	They have all demonstrated that the rapid acting analogues are as effective as regular insulin in the treatment of GDM, with comparable, if not favorable, outcomes (Table 3)	if	[15527]	[15529]	PMC2672462.nxml.gz-362
PMC2672462	PMC2672462.nxml.gz-366	[15632]	[15848]	.45However, as it was not detected in other subjects, the authors postulated that this was due to the disruption of the uterine-placental barrier during delivery, when the mother had been receiving an aspart infusion	However	[15635]	[15642]	PMC2672462.nxml.gz-367
PMC2672462	PMC2672462.nxml.gz-366	[15632]	[15848]	.45However, as it was not detected in other subjects, the authors postulated that this was due to the disruption of the uterine-placental barrier during delivery, when the mother had been receiving an aspart infusion	other	[15670]	[15675]	PMC2672462.nxml.gz-370
PMC2672462	PMC2672462.nxml.gz-400	[16555]	[16712]	Whilst insulin detemir has a lower binding affinity to the IGF-1 receptor than natural insulin, there is even less information regarding its use in pregnancy	Whilst	[16555]	[16561]	PMC2672462.nxml.gz-401
PMC2672462	PMC2672462.nxml.gz-415	[17122]	[17283]	However, until their safety in pregnancy can be clearly established, the initiation of long-acting insulin analog therapy in women with GDM cannot be recommended	However	[17122]	[17129]	PMC2672462.nxml.gz-414
PMC2672462	PMC2672462.nxml.gz-421	[17335]	[17418]	There is controversy regarding the use of oral hypoglycemic agents during pregnancy	controversy	[17344]	[17355]	PMC2672462.nxml.gz-422
PMC2672462	PMC2672462.nxml.gz-423	[17420]	[17619]	Most government drug agencies have not approved their use in pregnancy, and major specialty diabetes organizations recommend that oral agents be ceased if the woman had been taking them pre-pregnancy	not approved	[17455]	[17467]	PMC2672462.nxml.gz-424
PMC2672462	PMC2672462.nxml.gz-427	[17624]	[17775]	There have now however, been randomized trials conducted with both glyburide and metformin which have not demonstrated short term harm to the pregnancy	however	[17639]	[17646]	PMC2672462.nxml.gz-428
PMC2672462	PMC2672462.nxml.gz-449	[18892]	[18969]	Most, but not all, suggest that glyburide is as safe as insulin for the fetus	but not all	[18898]	[18909]	PMC2672462.nxml.gz-451
PMC2672462	PMC2672462.nxml.gz-490	[20009]	[20087]	However, another in vitro study has found transplacental transfer of glyburide	However	[20009]	[20016]	PMC2672462.nxml.gz-489
PMC2672462	PMC2672462.nxml.gz-492	[20268]	[20392]	A number of studies have provided conflicting information regarding the safety of metformin use in type 2 diabetic pregnancy	conflicting	[20302]	[20313]	PMC2672462.nxml.gz-494
PMC2672462	PMC2672462.nxml.gz-502	[21245]	[21568]	Interestingly fetal death and malformations were not a component of the primary outcome; however, 19 events in the metformin group were classified as serious fetal or neonatal adverse events (including 11 congenital anomalies) compared to 23 events in the insulin arm (including 18 congenital anomalies and one fetal death)	however	[21334]	[21341]	PMC2672462.nxml.gz-503
PMC2672462	PMC2672462.nxml.gz-522	[22199]	[22340]	However, one study, a randomised controlled trial, was underpowered to realistically address the effectiveness and safety of metformin in GDM	However	[22199]	[22206]	PMC2672462.nxml.gz-521
PMC2672462	PMC2672462.nxml.gz-535	[22841]	[23022]	However, as there was no evaluation of glycemic control early in pregnancy, and more women on metformin had pre-existing type 2 diabetes, the groups do not appear to be well matched	However	[22841]	[22848]	PMC2672462.nxml.gz-534
PMC2672462	PMC2672462.nxml.gz-544	[23267]	[23525]	Although the above randomized trials have demonstrated non-inferiority of glyburide and metformin in achieving glycemic control, and satisfactory birth outcomes compared to insulin therapy, concerns must remain as long-term issues have not yet been addressed	Although	[23267]	[23275]	PMC2672462.nxml.gz-546
PMC2672462	PMC2672462.nxml.gz-560	[23726]	[23929]	By treating the mother with glyburide, it is possible that this accentuates β-cell stress and accelerates their decline, whereas insulin therapy would conversely provide a degree of relief to the β-cells	whereas	[23847]	[23854]	PMC2672462.nxml.gz-562
PMC2672462	PMC2672462.nxml.gz-560	[23726]	[23929]	By treating the mother with glyburide, it is possible that this accentuates β-cell stress and accelerates their decline, whereas insulin therapy would conversely provide a degree of relief to the β-cells	conversely	[23877]	[23887]	PMC2672462.nxml.gz-564
PMC2672462	PMC2672462.nxml.gz-584	[24629]	[24790]	However, any pharmacological agent which crosses the placenta must be viewed with caution as there always remains the possibility of unexpected long-term effects	However	[24629]	[24636]	PMC2672462.nxml.gz-583
PMC2672462	PMC2672462.nxml.gz-604	[25175]	[25476]	Whilst 18-month follow-up data on 126 offspring of women with polycystic ovary syndrome treated with metformin during pregnancy have not revealed any deficiencies in growth or motor-social development, this may be too short a time frame for potential programming effects of metformin to become evident	Whilst	[25175]	[25181]	PMC2672462.nxml.gz-603
PMC2672462	PMC2672462.nxml.gz-629	[26418]	[26579]	Whilst this study is inadequately powered to demonstrate safety of acarbose, it is not absorbed from the gut, and therefore would be unlikely to affect the fetus	Whilst	[26418]	[26424]	PMC2672462.nxml.gz-628
PMC2672462	PMC2672462.nxml.gz-637	[26581]	[26662]	However it is of low potency and insulin therapy will often need to be introduced	However	[26581]	[26588]	PMC2672462.nxml.gz-636
PMC2672462	PMC2672462.nxml.gz-640	[26664]	[26873]	Furthermore, the high frequency of gastrointestinal side effects experienced by people with type 2 diabetes suggests that any future role of acarbose, even if subsequent studies confirm safety, will be limited	if	[26820]	[26822]	PMC2672462.nxml.gz-646
PMC2672462	PMC2672462.nxml.gz-664	[28570]	[28684]	Prior to ACHOIS, a large number of other studies had been performed to ascertain if treatment of GDM is of benefit	other	[28605]	[28610]	PMC2672462.nxml.gz-665
PMC2672462	PMC2672462.nxml.gz-664	[28570]	[28684]	Prior to ACHOIS, a large number of other studies had been performed to ascertain if treatment of GDM is of benefit	if	[28651]	[28653]	PMC2672462.nxml.gz-666
PMC2672462	PMC2672462.nxml.gz-672	[28847]	[28934]	However, one large retrospective cohort study of 116,303 pregnancies, merits discussion	However	[28847]	[28854]	PMC2672462.nxml.gz-671
PMC2672462	PMC2672462.nxml.gz-679	[29625]	[29800]	It therefore seems likely that the decreased mortality rate was at least in part a consequence of treatment of GDM, rather than only to other improvements in obstetric outcome	rather	[29741]	[29747]	PMC2672462.nxml.gz-685
PMC2672462	PMC2672462.nxml.gz-706	[30751]	[30933]	Furthermore, if the woman is of reproductive age, the pre-pregnancy recognition of diabetes is vital so that early pregnancy conditions can be optimized to prevent diabetes fetopathy	if	[30764]	[30766]	PMC2672462.nxml.gz-707
PMC2672462	PMC2672462.nxml.gz-724	[31825]	[31915]	However, it is unclear if less intensive interventions can be effective in this population	However	[31825]	[31832]	PMC2672462.nxml.gz-723
PMC2672462	PMC2672462.nxml.gz-724	[31825]	[31915]	However, it is unclear if less intensive interventions can be effective in this population	if	[31848]	[31850]	PMC2672462.nxml.gz-726
PMC2672462	PMC2672462.nxml.gz-739	[32356]	[32487]	Nonetheless, there are undisputed benefits to healthy eating and regular physical activity so these activities should be encouraged	Nonetheless	[32356]	[32367]	PMC2672462.nxml.gz-740
PMC2672462	PMC2672462.nxml.gz-765	[33342]	[33561]	Whilst there are studies demonstrating short-term safety of glyburide and metformin during pregnancy, I suggest that they be reserved for situations where implementation of insulin therapy is impractical or not possible	Whilst	[33342]	[33348]	PMC2672462.nxml.gz-764
PMC2672462	PMC2672462.nxml.gz-773	[33699]	[33847]	By eschewing insulin, doctors may actually be treating their own perceived fear of injections, rather than providing the best therapy to the patient	rather	[33794]	[33800]	PMC2672462.nxml.gz-775
PMC2672462	PMC2672462.nxml.gz-783	[34070]	[34138]	However, a woman with GDM is a woman at high risk of future diabetes	However	[34070]	[34077]	PMC2672462.nxml.gz-782
PMC2672462	PMC2672462.nxml.gz-92	[3539]	[3788]	Offspring who were born to mothers who were already diabetic when pregnant had a 45% likelihood of type 2 diabetes by the age of 20–24, whereas it was 8.6% amongst those with mothers who only developed diabetes after pregnancy (ie, were prediabetic)	whereas	[3675]	[3682]	PMC2672462.nxml.gz-94
PMC2874300	PMC2874300.nxml.gz-12	[987]	[1245]	While there is little conclusive evidence to support that a prudent diet is protective against AM especially after birth, modest evidence suggests that a prenatal maternal nutrition high in n-3 and micronutrients (e.g. vitamins C, D and E) protect against AM	While	[987]	[992]	PMC2874300.nxml.gz-2625
PMC2874300	PMC2874300.nxml.gz-23	[1382]	[1444]	The effect of breastfeeding on the prevention AM is unresolved	unresolved	[1434]	[1444]	PMC2874300.nxml.gz-26
PMC2874300	PMC2874300.nxml.gz-27	[1446]	[1620]	Despite this, exclusive breastfeeding to 4-6 months should be encouraged as human milk contains numerous immunological properties and is associated with other health benefits	Despite	[1446]	[1453]	PMC2874300.nxml.gz-29
PMC2885310	PMC2885310.nxml.gz-149	[10664]	[10865]	We also reported results after stratification so that we (and readers) could assess associations (even with a fair amount of statistical imprecision) without an over-reliance on model-based assumptions	assumptions	[10854]	[10865]	PMC2885310.nxml.gz-156
PMC2885310	PMC2885310.nxml.gz-201	[16582]	[16833]	In this subgroup analysis, after adjusting for maternal age and race/ethnicity, a 1-hour increase in nightly sleep was associated with a 15% reduction in GDM risk (RR = 0.85; 95% CI 0.69-1.05); though this association was not statistically significant	though	[16776]	[16782]	PMC2885310.nxml.gz-203
PMC2885310	PMC2885310.nxml.gz-206	[16835]	[17097]	When analyses were restricted to overweight women, we noted that the GDM risk was reduced by 24% for each sleep hour increment (RR = 0.76; 95% CI 0.57-1.00 adjusted for maternal age and race/ethnicity), but again the association was not statistically significant	but	[17038]	[17041]	PMC2885310.nxml.gz-208
PMC2885310	PMC2885310.nxml.gz-311	[24614]	[24677]	However, several limitations merit discussion and consideration	However	[24614]	[24621]	PMC2885310.nxml.gz-310
PMC2885310	PMC2885310.nxml.gz-353	[26381]	[26632]	The pathophysiological mechanisms underlying these consistently observed associations of short sleep duration, sleep-related breathing disorders, including snoring, with altered glucose metabolism and diabetes are likely to be multifactorial [2,43,44]	multifactorial	[26608]	[26622]	PMC2885310.nxml.gz-359
PMC2885310	PMC2885310.nxml.gz-383	[27628]	[27907]	Alternatively, cyclical hypoxemia with re-oxygenation, similar to repeated ischemia-reperfusion damage, may promote the formation of reactive oxygen species that may then elicit the release of pro-inflammatory cytokines including interleukin-6 and tumor necrosis factor-α [46,47]	Alternatively	[27628]	[27641]	PMC2885310.nxml.gz-382
PMC2885310	PMC2885310.nxml.gz-432	[29413]	[29635]	Though consistent with studies of men and non-pregnant women, larger prospective studies that include objective measures of sleep duration, sleep quality, and sleep apnea during pregnancy are needed to confirm our findings	Though	[29413]	[29419]	PMC2885310.nxml.gz-433
PMC2885310	PMC2885310.nxml.gz-59	[3557]	[3833]	Most sleep studies, however, have excluded pregnant women; hence very little is known about how insufficient sleep and sleep disordered breathing during gestation contribute to increased risks of medical complications of pregnancy including gestational diabetes mellitus (GDM)	however	[3577]	[3584]	PMC2885310.nxml.gz-60
PMC2889879	PMC2889879.nxml.gz-108	[11238]	[11432]	We are aware that some arachidonic acid (AA) could be found in fish [27], however, we choose to include those fatty acids that are dominating in fatty fish into the variable "marine fatty acids"	however	[11312]	[11319]	PMC2889879.nxml.gz-113
PMC2889879	PMC2889879.nxml.gz-108	[11238]	[11432]	We are aware that some arachidonic acid (AA) could be found in fish [27], however, we choose to include those fatty acids that are dominating in fatty fish into the variable "marine fatty acids"	choose	[11324]	[11330]	PMC2889879.nxml.gz-114
PMC2889879	PMC2889879.nxml.gz-117	[12179]	[12377]	However, we were not able take environmental factors and geographic area into account, because the study questionnaire did not assess the origin of fish, such as the Baltic Sea or the Atlantic Ocean	However	[12179]	[12186]	PMC2889879.nxml.gz-116
PMC2889879	PMC2889879.nxml.gz-13	[1803]	[2088]	For fatty fish (herring/mackerel, salmon-type fish), the strongest inverse association was found for an intermediate intake (RR: 0.81, 95% CI, 0.66-0.98), whereas a high intake of fatty fish was associated with an increased risk of psychotic-like symptoms (RR: 1.90, 95% CI, 1.34-2.70)	whereas	[1958]	[1965]	PMC2889879.nxml.gz-16
PMC2889879	PMC2889879.nxml.gz-140	[16185]	[16382]	We initially tested all covariates, and those included in the final models were considered to be important confounding factors for the relation between the main exposure and psychotic-like symptoms	models	[16253]	[16259]	PMC2889879.nxml.gz-141
PMC2889879	PMC2889879.nxml.gz-147	[16424]	[16612]	We decided not to include dietary Vitamin D estimates in the final multivariate models as fish is a rich source of vitamin D and could account for some of the effect of fish on our outcome	decided	[16427]	[16434]	PMC2889879.nxml.gz-148
PMC2889879	PMC2889879.nxml.gz-147	[16424]	[16612]	We decided not to include dietary Vitamin D estimates in the final multivariate models as fish is a rich source of vitamin D and could account for some of the effect of fish on our outcome	models	[16504]	[16510]	PMC2889879.nxml.gz-150
PMC2889879	PMC2889879.nxml.gz-163	[21501]	[21873]	However, there was a J-shaped association between psychotic-like symptoms and fatty fish (herring/mackerel and salmon-type fish) with the strongest inverse association for intermediate dietary intake (RR: 0.81, 95% CI, 0.66-0.98), whereas a high intake (RR: 1.90, 95% CI, 1.34-2.70) of fatty fish was associated with an increased risk of high level psychotic-like symptoms	However	[21501]	[21508]	PMC2889879.nxml.gz-162
PMC2889879	PMC2889879.nxml.gz-163	[21501]	[21873]	However, there was a J-shaped association between psychotic-like symptoms and fatty fish (herring/mackerel and salmon-type fish) with the strongest inverse association for intermediate dietary intake (RR: 0.81, 95% CI, 0.66-0.98), whereas a high intake (RR: 1.90, 95% CI, 1.34-2.70) of fatty fish was associated with an increased risk of high level psychotic-like symptoms	whereas	[21732]	[21739]	PMC2889879.nxml.gz-166
PMC2889879	PMC2889879.nxml.gz-168	[21875]	[22132]	In the high level symptoms group compared with the low level symptoms group, the intake of shellfish 1-3 times per month was associated with a reduced risk, whereas the intake of shellfish more than three times per week was associated with an increased risk	whereas	[22032]	[22039]	PMC2889879.nxml.gz-170
PMC2889879	PMC2889879.nxml.gz-178	[24251]	[24383]	However, none of these covariates change the estimates substantially, and was therefore not included in the final multivariate model	However	[24251]	[24258]	PMC2889879.nxml.gz-177
PMC2889879	PMC2889879.nxml.gz-192	[28119]	[28251]	However, none of these covariates change the estimates substantially, and was therefore not included in the final multivariate model	However	[28119]	[28126]	PMC2889879.nxml.gz-191
PMC2889879	PMC2889879.nxml.gz-217	[30760]	[30936]	This suggestion has earlier been supported by ecological studies showing that variations in schizophrenia outcome between countries may be due to differences in the diet [6,14]	differences	[30906]	[30917]	PMC2889879.nxml.gz-224
PMC2889879	PMC2889879.nxml.gz-254	[32074]	[32250]	However, a small pilot study of maternal vitamin D levels in archived prenatal sera, showed no decrease in prenatal vitamin D in subjects who later developed schizophrenia [33]	However	[32074]	[32081]	PMC2889879.nxml.gz-253
PMC2889879	PMC2889879.nxml.gz-277	[32756]	[32908]	A more complete picture of the vitamin D status could have been supplied through vitamin D levels in blood; however, no biological samples are available	however	[32864]	[32871]	PMC2889879.nxml.gz-279
PMC2889879	PMC2889879.nxml.gz-282	[32910]	[33122]	The absorption of dietary vitamin D is generally high at all stages of life [34], but serum levels also depend on the endogenous production of vitamin D due to sun exposure which is subject to seasonal variations	but	[32992]	[32995]	PMC2889879.nxml.gz-284
PMC2889879	PMC2889879.nxml.gz-292	[33198]	[33340]	However, Burgaz et al. recently reported that 2-3 weekly servings of fatty fish increased 25(OH)D by 45% in a population of Swedish women [35]	However	[33198]	[33205]	PMC2889879.nxml.gz-291
PMC2889879	PMC2889879.nxml.gz-301	[33443]	[33810]	While the epidemiological evidence linking low prenatal vitamin D and schizophrenia remains inconclusive, rodent models have provided compelling evidence about the role of vitamin D deficiency for brain development like larger lateral volumes [36], subtle memory dysfunction and altered attention processing [37] which have implications for neuropsychiatric disorders	While	[33443]	[33448]	PMC2889879.nxml.gz-300
PMC2889879	PMC2889879.nxml.gz-301	[33443]	[33810]	While the epidemiological evidence linking low prenatal vitamin D and schizophrenia remains inconclusive, rodent models have provided compelling evidence about the role of vitamin D deficiency for brain development like larger lateral volumes [36], subtle memory dysfunction and altered attention processing [37] which have implications for neuropsychiatric disorders	inconclusive	[33535]	[33547]	PMC2889879.nxml.gz-305
PMC2889879	PMC2889879.nxml.gz-301	[33443]	[33810]	While the epidemiological evidence linking low prenatal vitamin D and schizophrenia remains inconclusive, rodent models have provided compelling evidence about the role of vitamin D deficiency for brain development like larger lateral volumes [36], subtle memory dysfunction and altered attention processing [37] which have implications for neuropsychiatric disorders	models	[33556]	[33562]	PMC2889879.nxml.gz-306
PMC2889879	PMC2889879.nxml.gz-320	[34236]	[34384]	Another possible explanation may be that the frequent intake of fish and PUFA may be advantageous in lower doses but disadvantageous in higher doses	Another	[34236]	[34243]	PMC2889879.nxml.gz-28588
PMC2889879	PMC2889879.nxml.gz-320	[34236]	[34384]	Another possible explanation may be that the frequent intake of fish and PUFA may be advantageous in lower doses but disadvantageous in higher doses	but	[34349]	[34352]	PMC2889879.nxml.gz-325
PMC2889879	PMC2889879.nxml.gz-33	[2789]	[2920]	Genetic constitution is important [4], but environmental factors like an unhealthy lifestyle with a poor diet may be involved [5,6]	but	[2828]	[2831]	PMC2889879.nxml.gz-35
PMC2889879	PMC2889879.nxml.gz-338	[34968]	[35228]	This study surprisingly found that the effect of intermediate doses of EPA increased the levels of AA (an omega-6 PUFA) in the membrane of red cells, whereas higher doses of EPA did not, and the EPA-induced rise in AA was associated with a clinical improvement	whereas	[35118]	[35125]	PMC2889879.nxml.gz-342
PMC2889879	PMC2889879.nxml.gz-345	[35230]	[35453]	The respective biological effects of omega-3 fatty acids and omega-6 fatty acids on the etiology of psychiatric symptoms could very well differ and the balance between the intakes of these fatty acids might be of importance	differ	[35367]	[35373]	PMC2889879.nxml.gz-348
PMC2889879	PMC2889879.nxml.gz-356	[35968]	[36139]	We find no support for this in our results, since, the effect of omega-3:omega-6 fatty acids on psychotic-like symptoms were almost similar to those of omega-3 fatty acids	no support	[35976]	[35986]	PMC2889879.nxml.gz-357
PMC2889879	PMC2889879.nxml.gz-363	[36141]	[36247]	However, the mechanisms of action and protective abilities of PUFA could differ between different diseases	However	[36141]	[36148]	PMC2889879.nxml.gz-362
PMC2889879	PMC2889879.nxml.gz-363	[36141]	[36247]	However, the mechanisms of action and protective abilities of PUFA could differ between different diseases	differ	[36214]	[36220]	PMC2889879.nxml.gz-366
PMC2889879	PMC2889879.nxml.gz-363	[36141]	[36247]	However, the mechanisms of action and protective abilities of PUFA could differ between different diseases	different	[36229]	[36238]	PMC2889879.nxml.gz-367
PMC2889879	PMC2889879.nxml.gz-375	[36348]	[36487]	However, the associations with dietary components and health are often non-linear with advantageous effects of a balanced nutrition [47-50]	However	[36348]	[36355]	PMC2889879.nxml.gz-374
PMC2889879	PMC2889879.nxml.gz-379	[36489]	[36676]	We have no baseline measure of symptom levels to further elucidate causality between different levels of intake of fatty fish or shellfish and the risk of positive psychotic-like symptoms	different	[36574]	[36583]	PMC2889879.nxml.gz-382
PMC2889879	PMC2889879.nxml.gz-384	[36678]	[36928]	However, keeping the prevalence figures for psychotic disorders in mind, rather few participants in our population sample are likely to have a disorder, which may diminish the problem of reversed causality related to psychotic diagnosis or medication	However	[36678]	[36685]	PMC2889879.nxml.gz-383
